frame_start	frame_end	parasubiculum	HATA	fimbria	hippocampal_fissure	HP_tail	presubiculum-head	presubiculum-body	subiculum-head	subiculum-body	CA1-head	CA1-body	CA3-head	CA3-body	CA4-head	CA4-body	GC-ML-DG-head	GC-ML-DG-body	molecular_layer_HP-head	molecular_layer_HP-body	Lateral-nucleus	Basal-nucleus	Central-nucleus	Medial-nucleus	Cortical-nucleus	Accessory-Basal-nucleus	Corticoamygdaloid-transitio	Anterior-amygdaloid-area-AAA	Paralaminar-nucleus
0	30	3.00431	21.62037	0.2185	0.86075	2.04351	1.45898	0.42268	16.60823	0.5654	11.56767	5.82624	8.17542	0.20532	3.77022	0.31553	9.00545	0.34161	5.54488	0.79515	10.82817	1.37255	10.74487	0.25434	5.02621	3.90072	3.34437	0.09102	2.82037
30	60	1264.20764	1017.47964	619.46712	950.99867	891.30767	999.36881	812.82019	537.46025	700.94058	815.39043	822.76798	860.76532	899.32294	705.5494	719.6156	739.93896	714.16826	743.99403	805.65949	476.69274	727.89299	600.72965	862.87998	898.51709	792.57041	1501.39695	2039.8535	606.06808
60	90	7576.99215	7252.61492	7774.45183	7870.28384	6584.03804	7228.63866	8610.23001	6495.33473	7382.03394	6281.415	5751.30583	8015.45661	7203.79987	7272.30061	7994.42864	7038.30128	7840.11089	6763.82458	7504.39569	5419.45291	7853.22971	7814.38582	8255.2391	7254.9462	7996.30213	8985.72681	12267.7057	6055.22412
90	120	13595.50491	14590.83955	14328.48306	15191.10033	17288.65098	13452.7809	15449.45035	12934.15319	14317.48983	14388.81682	10686.6176	18033.16428	13495.33382	17174.72437	14953.3151	15850.19899	14422.24774	15074.08665	14102.96733	12149.0813	16025.86411	14454.71664	12303.12012	12369.72525	16826.41984	17239.82821	16134.81004	14337.93544
120	150	20654.35866	20191.14472	22772.47646	24867.40515	23036.50652	23779.63781	23600.41047	23513.98853	24672.95919	21959.29196	21066.70895	28513.76462	23547.34492	28132.16402	25359.21787	25885.91574	24882.17023	24689.34766	24132.14472	20749.04193	21495.63147	21683.5191	21602.86589	20327.30375	22329.87413	21722.81895	25019.45839	21033.45237
150	180	24214.64344	23050.33924	28967.12802	27914.54198	29164.61729	27266.00875	25596.05716	26746.49964	29918.83363	24606.48461	26754.20769	32342.98091	29930.97475	31066.98818	31512.47727	29004.43971	30699.87459	28092.69625	29831.53224	25027.89477	25917.82855	25850.57613	25611.22005	23723.64275	27042.08722	25227.68963	27179.72159	23226.09377
180	240	22996.00783	21406.46574	25574.69472	26745.8061	27981.43301	25777.82738	25464.35294	27198.79483	29311.96924	25936.64067	24630.98752	28306.62205	25151.62544	27846.14628	28116.01544	26651.92036	27754.81011	27502.02761	27072.1123	27822.4999	28235.37854	28540.14605	24031.22396	24624.4375	27486.51285	23140.55765	25062.19827	26044.36586
240	300	19594.76107	21835.56319	25015.94195	24709.01114	23818.86054	24025.53127	23885.72923	26641.63434	27405.25784	24624.07931	24515.69362	22834.27731	24474.96186	26452.77747	27108.66232	25078.89761	26726.92185	26033.88438	25988.62916	26075.84066	25594.28884	24293.08398	24102.47135	23527.9561	25056.67898	23002.01013	22578.27764	26230.5154
300	360	19756.94176	19373.59482	25354.37702	24704.15472	22462.97084	24836.94119	22048.00762	25800.64949	25183.20387	23599.60179	22722.17756	23848.91555	24741.12718	25913.59016	26101.0679	24767.73875	25559.03382	25705.74332	24666.84642	25202.19584	24939.23208	23240.38216	21401.79427	22215.62695	21723.16613	18924.18579	22939.7532	24192.1715
360	480	18497.1647	18028.97554	21874.31872	22172.26282	19649.6513	22770.85197	19615.65153	24250.16822	22446.08598	21594.76274	19206.7606	19878.59422	20489.14423	22918.52928	21975.26549	22105.94188	21819.36573	22922.77194	21124.77138	24717.13431	23315.79645	22315.61228	21038.99284	21366.26478	21611.68366	18142.99425	22556.01568	22856.78813
