region	acq	desc	success	VT	VT-se	AIC	BIC	RSS	reduced_chisq
ACC	acq	NA	TRUE	1.8125460959740876	0.004683393282373758	10.665015668328618	12.11973561769262	0.8452056408630205	0.08452056408630206
Amygdala	acq	NA	TRUE	1.7744135537100538	0.003349187520464934	10.646693684574032	12.101413633938034	0.8439161385384583	0.08439161385384583
Caudate	acq	NA	TRUE	1.51258645833446	0.006593341635511647	9.936714535970653	11.391434485334655	0.7954342553656928	0.07954342553656928
Frontal	acq	NA	TRUE	1.5639251101900056	0.0063698664550840695	9.37813312779393	10.832853077157932	0.7592565630464421	0.0759256563046442
Hippocampus	acq	NA	TRUE	1.7690720457190874	0.005271402963989027	13.937242306448585	15.391962255812587	1.110166755157017	0.11101667551570168
Insula	acq	NA	TRUE	1.7388323651819042	0.003955876711287058	10.094246862526537	11.548966811890539	0.8059453148041578	0.08059453148041577
Occipital	acq	NA	TRUE	1.7003675753423189	0.0076552376618126096	16.62401855485594	18.078738504219942	1.3887558225423424	0.13887558225423424
PCC	acq	NA	TRUE	1.7413204565414082	0.006169151688645665	13.67480454342261	15.129524492786611	1.0861511804347088	0.10861511804347088
Parietal	acq	NA	TRUE	1.4811221453952177	0.007831089265147292	12.037636772082196	13.492356721446198	0.9476308727540576	0.09476308727540575
Putamen	acq	NA	TRUE	2.0345066566174634	0.0030714467471461815	9.62437965858873	11.079099607952731	0.77499787873944	0.077499787873944
Temporal	acq	NA	TRUE	1.711750044677952	0.005168124748068396	12.507357459128828	13.96207740849283	0.9854599064295039	0.09854599064295039
Thalamus	acq	NA	TRUE	1.7194150471630134	0.002897860402911827	4.550655860872622	6.0053758102366235	0.507780859597517	0.050778085959751695
