pet	frame_start	frame_end	frame_dur	frame_mid	TAC	weights
sub-02_ses-blocked	0	30	30	15	0.01040546656858376	0.49374959280676867
sub-02_ses-blocked	30	60	30	45	1.949208938914344	0.6211117820585036
sub-02_ses-blocked	60	90	30	75	9.714752122891772	0.7879730104986731
sub-02_ses-blocked	90	120	30	105	17.874495048775465	0.892965700360448
sub-02_ses-blocked	120	150	30	135	26.11998728136486	0.9742691643493665
sub-02_ses-blocked	150	180	30	165	29.80213252625387	1.003279958782416
sub-02_ses-blocked	180	240	60	210	30.865425012787146	1.2220704799858282
sub-02_ses-blocked	240	300	60	270	30.53663251047815	1.2057536891433402
sub-02_ses-blocked	300	360	60	330	29.24501297095804	1.1784118460194155
sub-02_ses-blocked	360	480	120	420	27.35302344974859	1.4100461888041733
sub-02_ses-blocked	480	600	120	540	25.58419048736104	1.3496592198577708
sub-02_ses-blocked	600	900	300	750	24.370515899564044	1.7435604779322544
sub-02_ses-blocked	900	1200	300	1050	20.755686666787017	1.551678822319563
sub-02_ses-blocked	1200	1500	300	1350	17.427009260028047	1.3825936736533562
sub-02_ses-blocked	1500	1800	300	1650	14.815128732978614	1.2449924549052802
sub-02_ses-blocked	1800	2100	300	1950	12.768437865080951	1.1328853286624705
sub-02_ses-blocked	2100	2400	300	2250	11.179759762495014	1.0416768266911773
sub-02_ses-blocked	2400	2700	300	2550	9.897133595657127	0.9659294185151269
sub-02_ses-blocked	2700	3000	300	2850	8.932351285999378	0.9045043169801537
sub-02_ses-blocked	3000	3300	300	3150	8.17856147686869	0.8535564346669489
sub-02_ses-blocked	3300	3600	300	3450	7.531536975621992	0.8097113066568057
sub-02_ses-blocked	3600	3900	300	3750	7.002519564666408	0.772444029635557
sub-02_ses-blocked	3900	4200	300	4050	6.575522763616871	0.7407069410444714
sub-02_ses-blocked	4200	4500	300	4350	6.1426257477659485	0.7118646285006254
sub-02_ses-blocked	4500	4800	300	4650	5.883729085308011	0.6888111070641425
sub-02_ses-blocked	4800	5100	300	4950	5.587548892110858	0.6672956000229581
sub-02_ses-blocked	5100	5400	300	5250	5.336133784626896	0.6484980000824055
