frame_start	frame_end	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter
480	600	16821.10461	21623.72413	29491.88088	31793.77481	35879.0011	31866.32726	37971.20147	32195.98187	25307.32378	23721.96159	27405.27552	28026.36875	31247.4191	19733.92967	34490.56758	29953.45696	17721.32009	16506.2121	23728.33464	29782.46719	32138.48053	35545.86752	32041.90506	36931.23073	32498.82651	27692.68476	28817.28596	34969.93093	29910.81692	32830.74746	17428.65117	14247.74262	19120.92871	16263.34258	20541.48344	17020.67859	17158.93019	32213.71233	32287.1261	34341.38491	34212.38768	25953.64255	33074.70798	30722.58461	32564.01407	31329.04865	28649.01972	33344.28288	31962.61167	32668.65579	32555.14529	30913.66782	29653.73557	32341.79333	35469.58221	34314.01391	32469.40763	30191.6701	33410.21384	31410.70441	34009.03684	29953.22624	34064.14175	32534.37158	29824.13145	30506.79796	31266.6051	35759.36891	29166.37338	32953.28011	33061.74238	32466.76558	31425.86273	31148.79519	32771.16216	25825.69265	32900.20416	31238.68377	30816.53837	30812.59426	30485.9405	32521.30143	31774.05896	33078.17021	31357.31913	29437.67508	28534.62067	31944.28543	33284.8582	31277.85081	33261.68461	29530.80459	32395.88841	29032.68033	33165.30758	29201.4596	32282.26839	31760.5345	29863.18288	30461.51174	30289.33494	34130.42133	29127.67623	30833.49246	31469.33888	27938.93482	23148.81979	28439.61835	31664.74012	30141.48363	30217.14127	28681.035	29933.07383	24354.50673	29028.93666	28176.80835	31473.70897	30219.32405	28901.42936	31557.9796	26391.37758	27277.76062	32743.06315	28955.44224	29448.87111	28994.81423	23742.92497	26837.07589	28249.17858	23441.90428	27967.80916	28712.89676	27796.10139	27429.06265	27730.13712	36938.0187	29912.58569	26996.6802	29061.91364	24934.49881	23548.55876	27280.92979	31718.76266	28344.0947	29402.66104	30618.01896	30318.94016	23859.78155	30695.23775	27160.94754	30118.04022	28953.40321	29472.59618	29806.51727	24340.37051	28104.91653	32251.39622	29857.8151	30625.88008	29283.54215	21636.7572	26202.79918	27654.47446	22900.30884	28667.3304	27633.79651	28730.25094	29673.4128	26175.08215	34906.16781	30090.45136	27732.72217	28914.28244	20081.06337	19968.62496
600	900	14369.38967	18438.16554	24772.04437	24748.21285	29028.09587	24451.6683	30189.43288	28461.04845	21288.39045	18848.05306	23319.88796	23156.14638	25931.68921	16252.05982	27323.28836	25799.67721	15702.90953	13997.68624	19447.64125	25246.85587	25081.55106	29316.19989	25778.06925	29260.12915	28640.51229	22487.12103	24558.81362	27842.9836	25708.53665	27144.65273	14678.20383	11565.43561	17364.19046	14735.27275	16947.94326	14577.11089	15862.1077	25773.08093	24529.34552	26861.12827	25856.15124	21820.85074	26647.47469	23951.65333	26151.34382	24370.01368	22523.9372	26617.55989	24610.61663	25714.50086	26128.1341	25406.22692	22825.11873	25470.92168	26858.74403	26628.03887	24657.50482	23369.26159	25414.87964	24465.93935	26262.64183	24128.74216	26701.22904	24803.45326	23236.4368	24721.91787	24484.39077	27647.10344	24903.6223	25556.5295	26277.14779	26001.74958	24382.50509	24529.61897	25393.3153	21460.20276	26344.74229	24366.14713	24864.0802	23820.6535	24014.45634	25937.65288	24508.2719	26327.05023	24853.73026	23532.73122	21619.83607	24952.25013	25575.87064	24091.30497	25540.37981	22723.28545	25080.67863	22704.03697	25548.7056	23493.69409	25009.35662	24645.74311	22897.64239	24183.88011	23955.19774	26462.05833	23915.08855	25004.43191	25099.28365	23381.43711	19481.24915	23346.30859	24837.78138	25170.31474	25395.13478	23374.84171	25182.51949	20854.50811	23263.34721	23916.15325	24501.83551	24988.65548	24296.02912	25637.52569	21521.04072	22981.35728	26652.63467	24034.40895	23016.78263	23366.55431	20211.65313	22267.91852	22846.69006	20374.8248	23551.49159	23506.2213	22702.152	23345.37264	22823.33929	28856.9928	26731.04833	23076.01492	24726.68187	20967.74123	20363.65019	22374.47346	25149.97887	24273.41503	24835.32873	24768.10663	25235.9763	20896.5998	24911.01425	23214.65489	23904.30468	23975.29192	24606.6732	24874.02176	20399.39153	23217.03227	25812.51862	24378.50912	24281.25779	23058.91097	19281.98052	21431.45185	22656.15162	19587.89723	23486.22665	23003.31762	23151.5451	24485.06943	22097.37519	27649.68127	25906.70018	23688.51485	24142.10792	18326.67511	18258.17317
900	1200	11651.7822	14281.11562	19908.42926	17989.7109	22175.449	17758.23513	23014.75117	23867.5674	16230.28906	14457.32467	18755.02553	17791.87941	20300.14917	12450.36054	19358.62974	20966.2847	12674.41402	11589.39112	16145.95361	20463.1539	18297.27126	22192.59517	18774.8453	21624.5908	22746.84358	17430.96653	19695.24078	20004.04218	21276.88434	19909.89609	11826.06623	9762.47519	15873.01548	13049.06403	14785.18995	12925.43104	14446.41377	19621.1852	18963.82818	20431.76139	19703.09502	16806.42876	20230.92369	18407.93295	19976.29607	18551.6077	17482.77131	20630.1105	18361.60132	19515.34314	19810.96343	19602.21918	16556.44409	19680.89601	20366.57933	20245.45799	19028.78259	17424.03381	19404.27481	18693.35416	19429.64967	18351.66746	20182.03541	18684.03558	17585.3313	18899.228	18592.07765	20402.02374	19080.50143	20168.2845	20382.88999	20227.53331	18589.53993	18434.60811	19294.09147	16931.29869	19880.0573	18555.91825	19158.35714	18436.59554	18417.52456	20142.406	18668.85307	19644.24417	18848.29125	18031.78453	16478.11996	18652.5081	19351.67269	18227.48972	19486.42732	17183.70684	19276.29059	17205.72382	19257.35624	18372.31718	18862.4063	18456.37544	17283.52965	18241.16086	18189.53151	20012.25942	18562.73842	18950.88755	19410.90418	19166.65202	17329.40907	19626.04083	19531.66008	20204.03039	20302.6195	19018.87167	20034.34253	17332.61578	18764.54316	19700.47412	19015.36547	19571.7202	19746.95482	20660.1512	16738.02926	19782.62386	20894.95578	19965.67024	18730.45622	18261.51157	17194.72145	18459.61104	18333.94819	17217.23423	19513.34218	19086.03086	18191.12221	19208.06649	18635.78683	22267.32009	21107.3008	19450.48979	20234.60137	18070.3437	17030.47584	18218.72377	19640.10387	19703.80208	19651.85179	19822.41165	20343.23611	17134.88565	19784.63919	19486.4478	19134.97574	19185.55815	19811.43425	19412.36408	16624.99709	19175.90711	20685.81618	19472.67077	19237.28448	18100.71842	16421.89954	17519.58193	18276.37561	16850.77044	19317.81222	18883.97313	18376.78948	19316.64178	18245.31171	21921.08829	20944.67743	18865.86165	19674.59259	16388.58927	16273.17001
1200	1500	10173.20238	12897.38388	17255.75172	14155.63649	17702.01652	14443.19494	17892.11414	19915.66614	12841.40578	11519.24149	15884.47783	14644.94592	16690.48793	9871.67142	15941.09743	17599.27146	10735.87575	10219.98651	12809.4834	17263.85835	14385.50717	17851.5561	14908.91605	17959.39889	20247.49745	14445.43745	15809.99162	16460.54158	18095.52732	17507.08262	10843.2753	8937.90106	14852.87798	12844.17005	13558.25693	12084.82262	13186.57783	16934.1365	15714.69119	17249.37927	16781.20037	14278.55746	16814.18121	15698.98816	16853.85412	15530.49911	15082.08383	17869.89697	15329.50783	16246.73787	16737.1207	15859.56908	14121.89908	16474.67094	17180.03287	17174.38472	16229.6343	14732.61656	16541.17418	15862.78369	16395.901	15490.6918	17245.35104	15663.10153	15006.84479	15959.32729	15818.69668	17301.63105	16288.1487	16437.07023	17254.71908	17226.43937	16140.8988	15909.47639	16482.71522	14513.58537	16808.02426	15856.38851	16416.7694	15408.25239	15948.94677	17596.01589	15744.14894	16606.60058	16089.30809	14955.61149	13786.07497	16177.07609	16505.35256	15529.30814	16926.85443	14279.26839	16450.9873	14855.83305	16102.79761	15539.49688	15868.53152	15404.29307	14769.16709	15461.10973	15469.39561	16470.51329	15447.85581	16524.50751	16683.11957	16812.17814	15980.39953	17182.34079	17090.85876	16998.97292	17460.14848	16627.74659	17627.92763	15599.7892	16440.69731	17816.44385	16122.71057	16880.15964	17445.11109	16921.59109	15266.02697	16942.81612	18876.8986	17661.89294	16408.24851	15828.34571	15602.4947	16408.41214	16297.0075	15570.57994	17713.30248	16966.00594	16178.93799	16907.07623	16853.15258	18581.35648	18447.54354	16743.16596	17747.70711	16219.91503	15483.00178	16427.72647	17479.46884	16724.99711	17300.43854	17213.72674	17717.36368	15756.37221	17396.48415	17404.23363	16690.81439	16895.5668	17406.36417	16446.36003	15072.24818	16866.3886	18208.41827	17460.60103	17148.23744	15389.30402	15091.67791	15624.88223	16387.37746	15332.77002	17233.62963	16778.4535	16284.97812	17027.03114	16213.27525	18393.1934	17535.43157	17349.91946	17661.52132	15307.3807	15096.31318
1500	1800	9553.15838	11720.90509	15432.5901	11940.73096	15214.94652	12745.25565	15742.0716	18724.44755	10990.0399	10511.66517	13931.49526	12831.53791	14020.57068	8666.9611	13199.35608	15525.11552	10121.62881	9329.17995	12358.6316	15723.22328	12000.63401	15008.30936	12935.86455	15613.16527	17479.32908	12990.88923	14248.36608	14289.69375	15852.02985	15572.18848	9855.38267	8035.55307	13997.17548	11339.91145	12224.80047	11597.47046	11953.05715	15420.64237	14216.42297	15434.60295	15488.65189	12378.38823	15349.419	14366.82901	15690.06964	14458.83746	13861.85503	16293.67897	14054.01745	14590.28977	15141.72085	14583.46257	12620.70501	14983.44949	15889.83125	15370.8959	15422.5462	13282.61948	15083.32968	14411.29665	14966.0819	13653.43426	15543.87415	14087.04378	13523.28018	14357.04131	14331.9238	15071.4979	14256.46271	15582.98813	15575.9431	15743.53557	14092.25148	14376.97428	15538.8345	12527.65737	15164.52046	14410.03662	15060.64343	13882.79436	14732.44711	15723.88524	14566.59289	15153.19233	14544.64799	13561.65741	12178.9497	14423.74478	15076.62311	14055.26058	15732.16087	13296.42425	15019.28237	13324.64893	14621.25962	13801.67033	14404.59525	13965.49192	13398.02105	13998.59454	14377.92387	14641.35353	13226.02198	15521.91444	14926.14056	15859.59017	14881.87098	16073.0795	15913.03587	15105.51186	16362.6267	15488.59707	16167.92974	14641.84735	15239.16086	16422.89011	15259.45481	15661.44063	16154.14764	15271.10734	13844.26571	16099.10126	17150.45533	16189.27735	15444.38257	14509.47719	14659.4904	15199.8346	15213.141	14402.23794	16349.17836	15741.16566	14963.17571	15638.5791	15561.57581	16884.18622	16473.48185	16270.71103	16033.68233	14947.30071	14241.63136	15121.66157	16529.33906	15148.66404	16131.96813	15989.95956	16368.67064	14923.16427	16296.64764	15866.33	15442.09754	15538.42204	15943.23967	15042.41347	13515.74635	15903.61837	16666.10082	15770.32942	16132.5922	14475.96472	14314.59188	14495.86916	15171.02359	14331.10953	16071.56126	15451.65675	15068.7862	15571.19477	15307.92627	16799.53529	16581.36595	15833.26715	16053.07416	14534.48548	14476.53688
1800	2100	9085.19742	10426.9768	14068.12897	10437.39528	13462.79164	11324.35192	14948.62917	16854.79106	9514.31158	8682.96229	12593.82075	11327.73298	12780.72563	7920.61364	11941.90003	14135.36637	9170.76434	8865.06786	10661.32233	14316.33915	10661.82859	13260.26232	11780.43792	13882.88734	15788.76304	11133.78661	12001.29469	12830.58651	13864.96101	15224.53623	8863.52776	7054.54346	12918.41778	11234.52755	11793.05727	10200.66452	11721.73052	14339.22783	13317.30054	14407.53927	14664.06909	11364.71843	14101.48321	13583.41032	14425.5726	13251.51645	13131.56544	15258.56467	13353.73911	13511.83061	13983.53351	13589.51439	11752.50185	13969.82151	14743.48589	15025.48149	14408.01052	12744.797	14163.91021	13448.98538	14137.399	12276.66265	14496.83008	13064.09922	12834.9402	13347.73655	13370.04284	14667.85885	12949.93744	15224.87895	14307.15025	14892.76138	13665.39069	13214.79443	14650.54878	11384.08606	13864.95951	13650.73303	13872.51324	13012.95941	13929.19365	14889.23035	13532.29694	13845.89329	13745.36945	12058.14318	11354.7335	13641.46301	13776.75171	13044.39114	14759.1325	12407.93098	13640.54832	12600.53518	13814.47783	12820.93887	13490.14824	12854.24613	12634.43007	13126.69851	13386.27828	13570.61119	12814.18926	14359.84257	13602.31855	14912.73293	14006.86339	15200.9519	15095.01181	13894.88396	15232.27105	14560.1265	15503.69085	14036.81863	14629.44364	15690.99842	14637.53368	14497.88459	15293.67128	14172.35791	13137.79695	15114.23554	16165.70223	16123.22559	14657.87789	13795.12279	14276.54693	14362.93026	14375.61039	13095.67422	15632.29157	14802.63739	14162.39557	14630.63521	14760.94648	16107.03906	14795.14792	15827.12915	15208.78873	14612.11012	13737.52306	14304.24048	15394.44827	13464.25207	15199.03134	15138.84564	15101.02359	13552.95719	15419.29974	15162.5291	14619.52884	14321.10199	15139.97919	13649.6624	12982.86901	14862.08539	15218.46775	14784.57743	15314.45338	13750.08582	13724.59313	13593.40135	14537.54922	13688.47948	15013.48051	14565.0133	14288.74097	15023.49466	14270.70974	15695.78149	15244.4219	15208.63155	14831.56648	13956.47007	13676.4217
2100	2400	8659.97909	9920.13489	12759.03711	9397.26772	12105.94489	10615.63532	13168.10382	15490.98239	8452.78566	8468.92216	11317.52066	10514.62621	11095.04661	7239.99883	10689.37053	12576.95938	8861.89607	8263.59968	9895.57561	12891.94628	9458.86514	11771.35586	10518.62393	12519.48854	14328.38779	10368.57289	10619.44077	10842.9108	12374.71929	12871.25068	8414.16602	7248.12812	12853.33433	11221.87369	11621.30857	10174.66524	10767.06353	13563.50461	12147.5236	13810.09432	13976.45065	10349.28355	13030.20297	12883.63408	13600.70438	12415.6708	12588.42615	13870.23088	12602.78144	12967.04631	13326.40632	11944.84435	11024.63081	13334.63725	13709.87546	13680.14299	13897.70612	11719.14793	13604.55916	12518.43084	13153.29512	11817.43453	13693.77418	12192.38136	12169.46868	12679.12883	12823.06651	13849.95169	11794.02701	14221.85483	13427.73701	13863.91712	12564.46032	12599.75441	13866.53287	10530.79107	13187.93253	12773.61234	13176.09698	11918.46706	13219.61424	14055.79764	12841.93773	12938.55837	12698.46463	11612.08213	10277.52677	12780.69982	13427.20547	12469.48567	14104.47941	11788.12074	13155.88151	11971.66474	12994.62237	11767.54478	12668.45072	12123.30745	11981.62541	12296.2464	12524.19764	12534.99553	11351.87937	13275.01358	12734.20158	14276.41868	13121.16519	14686.83553	14327.8312	12808.91288	14370.17438	13927.93933	14579.62237	13170.27001	14130.62962	14446.71821	13963.48551	13920.83843	14581.10181	13008.02129	12789.75765	14610.29696	15325.44483	14960.85283	14045.63606	12883.01761	13451.28682	13597.68038	13760.09737	13045.79273	14726.17862	14057.09184	13575.87214	14234.67133	14028.07844	15432.18014	13811.23462	14826.03883	14219.77737	13616.03609	13185.52943	13829.12693	14942.29363	12565.45694	14558.72736	14063.08167	14284.01188	12693.23441	14729.16705	14447.28395	13857.98383	13612.46377	14217.87936	13117.89564	12021.73586	14129.02214	14569.95961	14223.96325	14596.30478	12979.37394	12731.76751	13092.68932	13700.52009	12767.68275	14414.33914	13896.15953	13538.73711	13801.21844	13652.38945	14055.2883	13730.61431	14255.77342	13571.46665	13264.17855	13053.66371
2400	2700	7929.41038	9942.54781	11885.12944	8397.00867	10960.01999	9583.35194	12099.93717	13437.69763	8416.60989	8095.23348	10514.27011	9272.3627	9995.40195	6825.97701	9497.18126	11944.43707	8760.05861	8176.21004	9769.20466	12100.67718	8386.63109	10533.97943	9907.43279	11376.47683	13709.7334	9650.18117	9787.51047	10437.44431	11457.10298	11782.37578	8077.37999	5397.57051	12649.1547	10809.67151	10568.26246	9638.93738	11212.23453	12653.15922	11334.46273	12816.85021	13454.1366	9793.32227	12420.33416	12288.41542	13174.88882	11942.29867	11853.66499	13356.78356	11788.69804	12082.47066	12461.13851	11368.04928	10314.56527	12467.67249	13121.35468	13193.53238	13118.16658	11247.62786	12868.35148	11967.07173	12484.34226	10963.35796	12831.42712	11478.98342	11393.51977	11910.36127	11875.51341	12724.9641	11525.87359	13342.5342	12692.5238	12698.92645	11628.9974	11891.95176	13202.75719	10059.41317	12296.95908	12176.09125	12463.85227	11526.40921	12518.88237	13349.30646	12218.82499	12260.75983	12212.02429	11152.53553	9921.53986	11975.67937	12550.53397	11732.30701	13393.23334	11026.57145	12161.64096	11116.53981	12142.81489	11188.55054	12038.1556	11267.02822	11449.23891	11581.35872	11687.29609	11454.5623	10618.64815	12632.27522	12376.26455	13286.14085	12683.50641	13714.62614	13841.93182	11902.22707	13471.80812	13302.62374	13912.51421	12538.59951	13183.17018	13659.50776	13043.06784	12782.36494	13624.24983	11831.70125	11563.46292	13867.98497	14277.66452	14225.39878	13544.0915	12508.14667	12875.78497	12727.04931	12938.11775	11731.9362	13858.88695	13263.71155	12632.43539	13566.05115	13226.18069	14287.43211	12690.05558	14169.62501	13241.3149	12850.57069	12769.43303	13010.79595	14001.33006	11811.09762	13390.98169	13449.0407	13810.44069	12506.64105	13727.44635	13505.81156	13427.04136	13205.86435	13662.55943	11835.95366	11461.07962	12975.74134	13839.01858	13324.88514	13816.81151	11967.06941	12119.60656	12066.89411	12904.76118	12512.6194	13557.88745	13085.99431	12795.55832	13086.02996	12774.04723	13282.44463	12113.03368	13420.35927	13068.69991	12577.86603	12371.76341
2700	3000	7582.53595	9273.97885	10507.37163	7611.6528	9601.9751	9137.71742	10816.83486	12610.35711	7231.14073	6858.25715	9441.93636	8700.77482	9247.8236	5509.86795	8402.2289	10879.48734	8102.63767	7832.08488	8790.87378	11170.44799	7694.86734	9503.18511	8801.37498	10905.27607	11687.1541	8780.27652	9196.22128	7959.25424	10457.68974	9651.40068	7508.24529	5801.19851	12173.145	9347.11935	9764.85515	9191.39931	9968.38352	12003.18944	11227.92635	12436.61732	12284.18639	9034.07211	11875.03	11530.58397	12356.27497	11036.22119	11298.77727	12612.37585	10925.61244	11338.39362	11929.53993	10690.02219	9423.55783	11543.34604	12459.04638	12346.84455	12187.20992	10340.08567	11619.58776	11048.6303	11860.84448	10089.93143	11906.20142	10910.36259	10887.94914	11226.37263	11213.01339	11945.36596	10725.16165	12487.91774	11936.04119	12608.50242	11053.44845	11411.73404	12214.19198	9397.82894	11719.68421	11611.51589	11653.49469	10612.04752	12111.94273	12598.30456	11709.82927	11720.49892	11595.41259	10482.38167	9310.5087	11180.31021	11749.9227	11298.09496	12516.05273	10555.30336	11688.94816	10557.48531	11411.85378	10299.41414	11163.86001	10565.19776	10663.13675	10832.3199	11241.69077	11138.94228	10217.71613	11953.51379	11266.69195	12512.79144	12128.15682	13156.95291	12877.735	11082.40015	12854.9221	12676.93857	13145.02785	12044.79034	12497.0428	13110.02371	12121.08861	12033.32723	13072.25701	10918.14265	10877.31746	12612.8118	13838.89572	13370.27301	12592.05219	11539.8474	11714.42696	11997.29192	12261.21285	10471.68774	13085.28585	12476.40118	12186.04978	12579.55295	12406.98553	13287.95716	11953.31827	13346.76838	12727.4223	12294.64971	11570.13843	12191.48197	13153.36879	10907.02069	12650.60941	12786.7205	12991.85601	11875.68357	13319.09044	12800.4865	12968.61515	12241.37387	12770.21931	11209.78337	11054.00891	12492.15036	12931.85614	12806.80012	13326.42907	11665.46987	11693.23958	11737.51936	12124.19563	11538.97886	12839.10774	12141.84897	12092.19362	12364.26018	12258.57531	12760.23228	12005.02604	12465.79588	12195.20977	12029.16868	11753.00259
3000	3300	6993.7272	7933.95703	9961.63408	6791.0379	8686.60303	8598.01782	10499.71946	11276.59835	6079.02002	6407.03602	8641.54909	8038.35362	9066.85222	5195.38135	7499.63103	9639.39822	7171.90352	7241.57641	8462.58028	10070.24476	6940.64399	8334.34471	8538.1241	10034.46836	10932.983	8233.03343	8312.33732	8082.86375	9528.47521	10003.76143	6954.68452	5150.62026	11555.72616	9064.54805	9168.33438	9116.57461	9896.25946	11315.52559	10413.66597	11328.9785	11737.26539	8379.81796	10802.74156	11053.0393	11600.09918	10980.339	10874.21459	11831.73041	10401.02034	10487.03484	11028.27254	10446.79766	9141.87238	11375.69482	11638.61815	11510.34509	12246.53255	10037.92164	10632.8719	10438.08872	11348.56408	9249.10038	11330.61235	10094.87936	10403.02085	10684.59898	10663.47799	10781.29402	10237.01831	10656.44347	11105.45553	11587.07639	10451.4181	10665.02843	11819.15406	8539.57822	10984.05934	11048.24456	11139.46748	10349.77741	11443.31339	11749.68184	10908.40626	10835.11299	10829.95592	9930.23881	8773.27832	11158.7136	11068.20046	10346.07274	12330.40682	9768.31185	10713.24157	10228.0412	10657.83164	9925.48199	10666.01024	9951.79817	10121.82662	10311.52482	10595.93097	10436.48748	9702.40365	11378.98798	10559.57761	12132.36765	11204.17045	12316.81161	12427.16306	10104.20888	11943.21313	11749.50356	12411.04792	11254.10192	11810.86232	12288.06765	11691.58665	11218.56325	12294.63002	10711.30876	10674.06142	12512.39401	13032.75276	12494.09961	12249.81381	11071.79181	11141.60484	11519.52556	11699.40867	10415.74446	12616.48451	11641.65944	11320.19778	12115.39068	12024.85046	12426.02954	11238.87529	11247.37032	11721.71928	11703.83772	11178.31055	11511.0162	12960.26008	10198.81463	12133.58296	12016.82681	12212.64758	11411.53144	12443.35952	11732.26926	12078.49449	11421.36704	12042.50204	10769.86807	10744.49187	11778.28016	12644.08521	11929.79259	12663.14417	10652.99112	11199.27956	11189.00918	11806.81251	11478.84635	12108.34603	11583.16645	11588.72952	11586.87967	11476.06304	12016.1896	11309.2441	11725.07245	11219.01873	11427.8033	11187.46857
3300	3600	6618.70325	7618.32923	9192.77971	6271.19102	7659.98322	8262.32793	9404.26723	9936.96251	5136.79433	6095.13487	8018.67594	7563.41892	7937.05419	4629.40615	7504.7726	9303.6852	6926.03815	6827.06615	6737.28386	9500.07953	6407.3095	7860.85029	8084.65458	9338.85094	10382.39883	7396.72363	7197.71635	6484.21719	8812.98591	8899.73032	6470.80828	4038.10569	10997.97513	9405.25368	8282.59296	8637.50093	9165.39241	10867.58427	9587.54711	11122.91838	11349.23165	7865.65756	10513.42284	10570.03334	11289.55036	9665.76041	10404.55418	11286.77055	10106.25574	9993.39469	10693.69509	9689.36207	8836.21425	10411.55288	11380.32327	11367.11886	10922.41012	9629.75348	10602.2306	10046.48966	10203.50935	9141.83744	10653.34698	9632.95256	9925.91859	9926.40101	10080.25476	10747.54414	9451.81394	11472.44063	10700.78584	11216.33536	10057.99981	10172.06978	11339.08198	8112.4014	10292.10728	10586.19751	10856.78165	10229.60282	10927.73818	11083.46389	10212.01493	10103.56602	10464.44651	9023.71408	8381.09146	10388.19696	10431.3897	10084.4711	11247.57932	9550.69013	10144.4457	9297.44199	10087.32232	9515.70598	10127.57613	9483.24919	9743.02928	9819.89463	10394.1341	9363.25002	8712.89611	10595.80448	10269.6914	11614.53895	10563.7282	11988.69833	11725.15063	9913.87919	11694.47123	11327.81606	12182.76776	10259.83654	11490.53464	11515.31577	11371.72589	10893.65992	11986.42711	10067.45302	9931.92746	11653.62803	12765.54799	11912.663	11098.44964	10548.18607	10827.08	10963.68863	10799.37191	10205.40622	11604.67906	11351.24431	10982.72745	11436.15507	11238.74344	12383.28239	10507.24449	12204.51573	11199.33759	11406.45935	11335.7819	10793.57476	12191.52949	9702.62004	11613.4654	11526.28643	11814.88872	10674.0897	11941.28215	11510.86145	11097.07962	10957.10496	11594.95166	9569.69489	9927.27034	12083.38465	11842.91442	11434.30598	11866.39022	10421.70342	10598.56389	10226.06284	10750.51786	10020.08439	11434.93871	11135.67543	11124.50845	10927.4207	11040.36866	11066.13922	10309.78166	11595.50528	10558.91063	10854.79086	10467.50953
