frame_start	frame_end	Left-Cerebral-White-Matter	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Cerebral-White-Matter	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	Optic-Chiasm	AirCavity	Skull	Vermis	Pons	CSF-ExtraCerebral	Head-ExtraCerebral	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula
0	30	767.1620862388854	569.6241538954737	922.7931899593375	748.2887790602482	970.4503997990904	1104.740021593861	955.580686128211	1269.6199704864957	822.0999761869401	778.838675826788	569.2237635741218	893.2414969683572	1062.7223372088579	913.8412497772732	1283.6834808754847	1561.1552794539357	1065.2313406583175	1088.5713373819988	681.3580984232542	741.3965073838525	834.1797031524806	627.3044107055664	816.485090469339	930.1663346810599	1100.7050780099926	1115.0982661625626	1067.4562127218921	688.724742139685	1179.1650761005837	1057.6400321908548	1727.5057539359602	983.5806845105005	607.4199970790318	1059.2320172442755	1348.1196680608784	207.26629432170427	240.28366202750374	950.2024148526756	749.6549060332163	1105.849057687283	113.05710107935772	1185.4886778036923	1611.4023837477332	1024.4687418607962	938.8325020753165	959.1609235119262	838.9614944207892	1012.2449998239414	770.6502740155612	912.9269233329044	855.781999941279	1355.046750815069	1146.9192860345693	1434.3285644242544	990.0611850341044	1050.951892671807	1227.8535808475606	1308.0924145696595	1261.7672464184814	1276.0683524657725	1264.7243482235328	1062.422989756682	1335.566833484022	1110.9368061323298	1117.9084829524113	1740.0009054662594	1108.0367357302673	1088.1137740308966	911.7171896820959	1222.0682166754334	1211.8829230651802	857.8441264160678	793.462061767841	1864.53104916021	1343.7795703040742	745.1608812944605	1345.1366801542395	939.1820472104183	1085.609119696151	1242.8063287312175	842.7880952163401	909.8062583383232	813.1055842347444	1117.2340626995826	835.278364589546	1235.3791380263553	1038.879157013242	1229.0733420580593	909.3948350181772	941.0758880733691	1044.4853162545182	1220.455488285645	1025.7427724998981	1062.3721657549913	1175.1921005739885	1021.1387786373459	1062.4341147498787	1004.4710005121417	990.042343597616	1502.522018425957	1054.3730895839872	1156.066427367024	873.9512620563748	1140.785631900902	1094.6174283816592	780.1769463090436	819.6933300719087	1640.921753823698	1457.207276681578
30	60	7494.558046810425	6698.305215950267	7040.8532618290965	7752.161773541248	10966.80263177621	11129.183227716307	10527.334565974827	13827.547105661473	8443.594866101956	9485.090127944946	6806.258084122124	7893.266674607137	9302.260722625564	9011.06992727999	10940.61128822459	11664.91929869893	9023.720750530947	9496.951090494791	7907.472957683668	7353.749396084763	6472.1947127045605	8279.476842447917	8415.349970733607	10963.567067338832	10976.786928393787	9700.756263368257	12403.323275881572	9257.163960524253	8610.263840366417	7797.001578402357	11508.980335053944	8538.577281320453	9927.591622488839	8143.436737775509	8403.123068371659	1754.5644289769352	2123.3757728725723	9819.684262012768	8342.996816399946	10149.871749364776	1006.9928649506974	11084.87880415324	13994.675700295866	11405.761798977222	11180.875858088433	8009.420903173338	9480.287868264302	9848.188449943644	9528.473496399141	10380.395913902443	9467.97794866336	11556.096986428285	11056.838308029499	11312.260895779302	9522.69119442475	9466.603500408793	9729.154725710065	12007.020662059182	11196.912438127538	11303.434187708808	11791.452522956355	10219.450235501414	11799.69908354554	11215.420606203754	11140.97754672476	11602.03881727282	11222.173277284443	11110.987459700305	9686.618306902878	10192.872699697657	10996.443780643147	11230.220167893629	8598.135124791397	13962.950770419196	11765.34330368042	10016.193610235092	12684.106380168852	10829.347585932366	11070.9181986736	8547.631322400322	9155.75885822963	10014.751516731896	9377.519551861285	11214.169739744237	8787.677631894987	11686.505062055829	11027.186615358029	11086.27363268558	9399.683662115547	8885.994241076844	10695.813814773812	11395.85537997159	11402.477394690006	10727.346221403415	12749.276004342471	10602.097903884192	12586.837362701983	10964.547135194442	11558.760243366723	11992.320838398728	10848.07376551079	11372.605298590215	9177.463827194248	9927.866307352882	10558.407356205018	9926.221345795715	8679.828224921757	12757.12997106194	11363.420406068994
60	90	16975.776498805484	13579.477093329142	16421.15249271716	18445.841132874797	24819.56558026728	23886.86653716731	23166.114459690125	28249.679519522728	21205.739936491384	19410.67739868164	14739.809760060281	16896.91058023945	21035.055551101912	18490.078175385494	22715.245513199054	23595.44202942607	19626.257552557392	21994.221354166668	17727.64017491411	16728.338120183867	13224.21144876245	15612.3509765625	18268.062347462655	24496.764529190375	25022.626703301652	22171.47201706605	28169.162255948257	20783.351144354907	19065.88076080179	18295.128396793287	26895.151710792823	18955.848494254133	16470.507847377234	16633.318509893263	10662.687653547562	3704.119279767435	4499.244743349689	24841.895446488576	18800.87631736417	21777.236317218947	2138.599268778347	24224.021324586578	27603.012804813618	25568.873663086142	25689.037104849387	18717.47750444189	21008.81927858681	22891.026692797957	20954.35145571164	22977.427841079505	21086.865805224377	26607.46597758795	25271.87681413405	25550.378533556293	21700.98472772747	19247.071924963664	23898.92078059198	25337.940391042543	25521.704742762155	25696.30574503952	28353.920686814978	23043.041912484172	27645.61856967588	24300.899876757652	25530.53518449519	26001.250020059484	25143.787938513437	24959.546075550472	21365.219845397907	23036.89526355756	24179.46550400722	23645.48479546441	18594.148396284185	30551.485609353516	25339.804304400695	22771.278411697247	26767.650712197734	23902.815048120363	26788.062151274367	19152.393635265933	20777.244806419098	22137.983829636123	20772.683501529693	23535.999563703066	21361.474930280874	25689.48304181935	25632.301455085573	25372.634617671974	20773.26329640462	20529.801294407298	23987.550188490528	25093.490762210986	26264.404040536447	25450.272948791746	28559.293397791247	22749.53163171168	27340.46845217477	24266.52442157216	25601.59151431529	26613.24081451536	25203.652426428063	25127.446156233556	21682.946702483652	22368.705343670583	23593.363147151686	23214.887199169836	17705.647948482	30099.485129484234	24031.068642855476
90	120	27165.492715918324	20885.90298944486	26084.617275776836	29771.74144305304	40169.31758445249	38835.067048378834	37656.579043883175	45283.88412616421	32909.402511282824	29444.41994857788	22072.52586453833	26069.628102983923	30616.476381456207	26300.798370991146	34885.79612487232	41658.76370480707	29969.947217033903	32609.320068359375	27408.791096144952	26803.80729968363	21249.801626570475	24608.097766927083	29099.160206204113	39758.15335687429	40011.46589283487	37699.979634026975	44655.921875323205	34630.423418440776	29644.94833331041	26978.57530202022	39076.95122096148	30814.267393380513	33156.440638950895	24748.645748641724	18425.356390035377	5711.335696325016	6847.05194211408	41233.074645077286	30251.421952274795	33882.06822199964	3224.508395899765	38255.370743404266	44178.59563580525	40080.60603539993	40542.004703404295	27254.95265141618	34909.18858574409	36722.356022995824	34228.782130596286	37133.663412900285	34343.39594397956	41057.40695016789	40179.66177096225	40981.32609166711	34352.22838186902	32240.178098655524	37578.31531812309	39659.38586989354	42466.216491919564	40257.56084786506	44318.13753098904	36799.117949009655	42017.132715925385	39448.924016603945	41626.40053125	40348.655190859296	40886.863037645875	40037.174551223776	35015.63684562311	35878.75360857144	39351.46357560967	36430.56096316606	29951.246879373924	46403.17290616407	37774.387050295336	37572.054414241684	42400.45904241207	37883.14867366457	43218.913389887675	27951.888219072312	34109.947383765364	36096.81721711799	33983.99073147774	36241.90829669677	34494.37031332989	39762.644398052056	40165.78398884439	38363.38878283977	33618.40894233713	31924.487336434075	38742.009599641606	40070.93628039562	42668.85384333054	39700.19670069619	47299.602588429174	36737.967897443436	43822.70115022562	39329.126211507624	40343.94682356711	41313.27242470537	40584.63705446138	39476.42067208876	34209.52467198262	35341.67710004368	38510.531275461704	37390.08122414468	26245.3824850145	45240.78490022964	37282.45247804559
120	150	32319.03928266474	24778.422106362665	32096.523327153955	35093.40700798453	48175.35447936904	46529.41297797073	44583.53348683223	54888.442965079084	40846.115611323854	38193.7562789917	25979.5519963656	31049.28340767737	37671.92268164216	32139.59606864886	36210.77774075906	46004.25618616245	36150.459983060275	39406.455729166664	30252.415001899444	31674.738861922866	24210.685394313066	29147.052825520834	34936.52337081157	47075.74950615938	45940.47851670742	44871.18618243366	52092.643758791164	41464.473285916836	34650.5556629163	32137.500335485758	50569.321568080355	36350.6057243393	41166.342075892855	28877.82191521848	20939.52378144654	6682.0628390708625	7982.528364404006	47681.57678007393	37688.24336490492	38577.56038427241	3862.406620280451	45704.771952901225	50641.596437677246	47875.831278332495	47238.590869770975	32913.59519492057	42438.69177541403	43935.5609035856	41078.52477153913	41694.29668033638	41886.98681983116	46690.15189422123	47350.54619851983	45188.92877077846	42104.82044868301	35147.659735646805	44300.72598822741	47530.04120884978	50475.71327049724	46729.298879563234	54595.59140298799	44229.03594294096	49291.12532989888	46554.61614260196	49047.83130789263	46656.84409836635	48614.30901995967	46242.46424603267	41789.864166334104	42291.36389002019	46831.46537144062	44301.9076438969	36667.500973197944	50811.4732147972	44772.30888677801	45772.88852673452	46970.81526090623	45003.03325593199	49844.31920128431	31728.60979893877	41121.03006073648	43023.62804732833	40486.88730778694	42465.585878089354	41694.01906571105	46885.021096792996	47401.268496138444	44801.422771421276	39861.77600606925	37105.59960653202	44691.89566090398	46901.50002724882	50809.312157001536	47786.30497530198	56759.90322157916	43166.480413608275	51995.64506721839	46056.66271673802	47086.20223385786	46286.027293451276	47325.7243539062	46005.513371172885	41034.5153395209	41157.40523827959	43556.30556741411	43126.0304970511	29956.719433335886	50250.18843680176	42398.17542303111
150	180	33352.84408436543	24015.231501589904	31056.94533456921	36591.590633062646	49074.923016586275	48032.36342871681	45309.86251031663	56740.299888102556	42280.35389770241	36298.28407859802	25224.293346877188	31004.756870283833	37409.7990291143	34261.17184980725	35662.58696693054	51530.87460481517	35741.21771398254	34003.486979166664	29416.87891037923	32694.2223548558	24406.44628629368	30009.90328125	35731.442688322655	47843.20712637294	47835.95897917937	45479.21243066633	54770.946055547225	40958.54728112175	34927.38388381504	32570.97300087027	48869.69672309028	36735.52662688659	36402.09946986607	29239.03688058724	15919.671187106918	6527.551624271027	7903.646841010341	48052.26117943548	37638.50065620533	38615.93018608505	3908.2450235004585	47152.47439539138	50200.07127968886	49736.643874150854	49257.26913299611	32174.456493650712	43025.05427528155	44641.55969274131	43649.974484450904	42284.90137908361	43660.25022789544	48438.162181395	48518.720466926716	46806.596604308885	42762.54108744693	37618.49780795785	45517.58273951952	47510.50482617765	49042.53668367131	46807.90191849332	54199.44432248173	45076.33744702933	49639.74810250198	47719.75578229887	49861.87705268429	47983.38282587299	49072.51921702279	47053.81758610287	42570.91317611833	42416.58582851886	47485.125615953875	41936.762126694375	36400.18040330938	51958.37957579056	45248.02838371795	46322.62987116542	47417.99980338463	46008.564392616994	50771.08225218583	32606.506637498074	41917.0699893976	43466.761449619196	41051.71199541092	42952.51861558341	43112.211135796926	48234.43838700757	48173.51873420814	47072.1414273188	40724.48459560621	37040.95775620906	44833.84961313514	47176.63146544147	51452.37846566811	47451.315982233136	55965.174173691696	43847.17563244287	51090.94526217983	46470.36441367629	48816.76360823633	46790.3321506029	48712.33468963809	47468.28200822974	42254.09129572319	42188.62767249709	45447.83254663736	46650.958792207064	32809.410278550546	50817.64614883317	43293.264952646205
180	240	32693.656976165646	23022.395975431515	30037.319396627823	36218.64338277224	47639.42080499276	47238.367822944216	43104.791762642555	55005.39564006387	40494.55210356264	35326.19172286987	25130.865632571666	31144.352761531292	36593.43222882555	34150.82707194316	35204.333387863895	48082.86916849059	36163.33790682203	40399.2509765625	29069.13657009778	32114.62812774397	23913.03168498148	28998.637747395835	35634.32327123927	47101.76503176846	46142.615401284704	45239.89068051225	54010.79582264604	40493.6752531136	35529.025445642605	33778.20200228529	46023.62182488012	36184.07122663295	37489.688267299105	27553.393996609124	16427.73940521816	6175.078600012486	7731.634659848096	47415.83968497984	37024.23606531864	37154.0824005168	3908.1786512996146	45657.739226693964	48611.90612217769	46615.00648425936	48358.321098017004	30882.525380826715	42608.98075588985	44404.33126978937	42430.54475988877	39573.57780885186	42280.90249333531	45699.67671822535	46627.971400669645	43931.95272144095	41805.65406855498	37707.579147892444	43358.711467505746	45444.82506360871	47059.73349098178	45623.41046386082	52386.096837486955	44283.48787227862	48857.759115871	45664.15407883696	48104.021995192306	46456.28725447193	47119.30859570092	45202.43355791189	41583.50003662019	41935.647250901115	45955.41939658843	43803.920769063836	35936.09997358823	48608.82224951306	43903.32907430408	43594.673493047594	45744.0334364577	43838.29822414511	49362.99137173695	30566.537686653326	41701.04521547254	43386.292520400144	40823.20170125961	40674.86772553767	42366.70897942755	44728.7691463373	46799.39634105645	44275.32623587919	40579.89309395309	37459.69044153324	43718.26184928063	44840.14688519633	48481.18975170115	46380.11216420256	55309.55428718118	42733.85426771787	50036.60354546604	44946.10233691468	46898.6172740245	44925.809501684584	47250.7081052957	45403.20557799345	40915.37164173027	40625.00495354193	44121.61570393129	44686.03322758274	32670.803844657676	47389.4504872145	42312.98902337911
240	300	30986.041375202003	21776.067250139196	29416.386464954096	34100.28534170283	44528.00531037325	43914.05906126841	40627.0693366409	51347.704104348464	39206.719060277625	33558.67816543579	23637.47569495125	29829.53178905749	33746.3852732764	32547.525551858584	32861.34308964824	45412.00616083009	34948.3117897009	39852.360514322914	26018.44981335888	30580.49297057801	21665.869114044337	26229.146979166668	34157.08818120491	44138.05474378977	43766.02034826327	41964.56039098753	50359.30416487827	41235.51766362432	32840.770360334755	34316.65474197492	42634.79562200314	35129.775372424534	38014.29652622768	24281.271926296624	14940.120719093946	5990.7690526067945	7397.2713722219	42105.39600806452	35380.49713695976	34033.80136535889	3925.149014963912	42095.72531006646	45880.522089400634	42723.68617217237	44456.920153974264	29539.600161345108	40959.40963628511	41099.22938015527	39430.59228313019	38257.397217968464	39608.220781805394	42520.281365899726	42035.024078066985	41035.33134675339	39518.19495707584	34916.54671511628	40188.05020279001	41741.28951646719	42853.69089329027	41363.80848425277	47566.64917145094	40274.3784257817	44182.43691668933	41857.346350882326	44093.95843229166	43395.72791584646	43421.087961638266	41692.31970958874	38929.18291238374	39272.932203364	42008.16447754335	39646.54137661926	34028.368588837744	43390.78165816911	40272.484958685716	42242.61980630017	42580.44789218845	40347.026338217	45879.38836988579	29874.81315124211	39877.898588531025	40431.245641924565	39279.61459417343	38005.609564371436	39659.255002189646	42634.84001538583	43176.562302154845	40902.58383025727	38104.51315481232	35625.92085437136	40861.50013160496	41620.45250135365	45047.48288284746	41955.6367840819	49968.74467917049	39763.98617679999	44844.77880947143	41326.60705803957	43947.16136397947	42566.370157682235	43074.0529921511	41690.85243901687	38400.426669391054	37998.00387878547	41072.27260171952	40524.38530369521	31231.832168653928	41952.67204761979	38804.34084658772
300	360	29009.255744186536	20199.378776295413	27406.13478769421	32489.362907768606	40868.55351165685	42557.82298958982	37613.466041885506	46736.06057506241	37694.98952919858	33992.319147109985	22887.091547374912	27659.906112927616	32329.747372371796	32050.10808513133	29791.24763191075	40324.350227484596	33648.973987567	38004.29443359375	24483.541913732162	28625.001190654206	20059.035563820173	26366.04359375	32113.70217164159	40185.75183340162	41697.428283596695	37368.40160781612	44649.215170509786	37210.051433182285	31113.05491482969	31791.406088069994	41118.87252759177	33107.35262145384	33085.579799107145	22241.00297905749	13594.594708136792	5537.082236867012	7047.6474810398295	38153.86499831989	33686.22251764171	30839.800745956807	3879.0015710399607	39253.17331973908	39184.93947016798	38043.39011493247	39124.29965566555	28157.214237562708	37864.08814254854	37877.05500154873	37003.54447930372	33973.52750344627	36792.32551855006	39078.00197697268	39213.82454922041	37755.20520095645	37076.01783197372	33118.742838844475	37227.825016749615	37634.17686597396	39087.118650581004	38170.13696830183	41761.114232124215	36671.32051799744	39888.0452718614	38135.46248903453	39824.71411538462	39836.10841481941	39367.294940473716	37923.01198353649	35338.845056504666	36312.44457066611	38331.35228835365	35885.1608719785	32259.19988787616	40303.5069639379	36888.29160731047	38638.05238137901	39212.942007940415	36233.42143384165	41422.650848838064	26519.26930154133	36647.73706550466	36807.11458323259	36426.70064120293	33977.22011347434	37052.22058031656	38621.21726506978	39476.89088392687	36441.97611991013	35156.725832392985	32880.55681499424	36639.642289131254	37656.445817042644	39199.64654918787	38193.306805449276	43632.390183392694	35139.971558954814	41418.447122271005	37099.410286826154	39371.16567534883	38737.7548065119	39218.512407990216	37920.61848578088	35130.980935725755	34871.42686543705	37280.12568216153	37065.59892630534	29477.589203145628	39251.72639569886	36026.073680107904
360	480	26352.94442604661	17710.019937969795	25100.69416490113	29678.288368789006	35112.85222246505	37467.208657031086	31744.63014752776	40248.137700392785	33197.39688696663	30330.066244125366	19860.0887143858	26269.013836917347	29516.493666727525	29331.000450263105	26943.495591004852	36397.938523427365	31179.520361249117	32016.666259765625	20466.293650072676	26055.94276490784	18267.738599387314	24754.9347265625	29546.752887571765	34874.49198150105	36993.74302789362	32424.508620259934	39597.83028206706	34126.426822382295	29161.48096333535	29682.79778928173	36049.49631334739	30633.984427252944	34393.142578125	20853.291046932798	12314.619159050708	5165.343851650891	6568.117991653192	32789.82858030914	30288.449974971252	26711.838370205456	3867.1088363272515	34455.140467659105	34833.598749556884	33248.40076212763	34349.75452819844	25375.59223845109	33586.06676017939	33072.69670636013	33470.5621325413	30227.69860411764	31651.762928021326	33734.236770737945	33823.47533765304	32931.60401408971	32643.3776405121	29739.431533430234	31884.175735188554	32712.746128841398	33062.994709992665	32816.351472865055	35774.93919461117	31696.510970617914	35243.04860793488	32426.508074241	34253.690860176284	34446.12219501562	33905.975082536665	32459.408612925985	30848.740817919213	31636.67859837446	33519.64726466338	30608.20473799746	29496.980372019003	34643.167682315536	33183.56374707268	33817.590293506306	33346.31671893951	31594.071585001642	36094.02724243327	26287.305446380466	33619.77784654184	32318.48414916284	32437.126182126998	29917.087425365375	32307.993124482913	33569.792484139034	34509.551636393975	32743.785971079535	31290.031365357216	29879.527520962216	31280.712062856677	32054.072846200637	34534.67139145228	32846.207405520676	37411.929098690256	31028.53939964508	35457.70317414994	32097.437607204247	33831.11962945832	33749.99725062063	33697.01055209205	32475.78130395373	30437.83091107537	31070.12574667117	32661.61389805982	31207.686933978086	27498.605798814126	33412.004786804864	31302.388965865564
