region	acq	desc	success	K1	k2	k3	k4	inpshift	vB	VT	Vnd	BPp	BPnd	K1-se	k2-se	k3-se	k4-se	VT-se	Vnd-se	BPp-se	BPnd-se	AIC	BIC	RSS	reduced_chisq
ACC	acq	NA	TRUE	0.3322716954562009	0.2756312719278866	0.03390273053283987	0.03836625656459274	-0.2312216329223668	0.05	2.2707399430873134	1.2054934591860575	1.065246483901256	0.8836601109561429	0.01369849259332886	0.03139152360148449	0.10774136739044247	0.10299862181693664	0.02122714753025041	0.020600051304150567	0.043656999745293	0.05182139218536649	66.43162953395023	72.91081386397187	12.310667159804098	0.5352463982523521
Amygdala	acq	NA	TRUE	0.1939446081952964	0.1551640434295911	0.03263767762116766	0.0599809398186916	-0.2312216329223668	0.05	1.9300637301924206	1.249932677110872	0.6801310530815484	0.5441341486116049	0.012598543910230018	0.042509880489948276	0.18514525881814436	0.1294355156984912	0.014037025700406136	0.03214619412994802	0.05953964850181944	0.08685047751290821	45.88976816623906	52.368952496260704	5.752626050661614	0.25011417611572234
Caudate	acq	NA	TRUE	0.29783208913394293	0.24665903958988805	0.024555406547629426	0.04095402396262741	-0.2312216329223668	0.05	1.9314421092196403	1.2074647238922953	0.7239773853273451	0.5995847091860244	0.010254422724344247	0.024190480264913758	0.11284265915053669	0.10779042239329206	0.01706316719303856	0.016171966235502745	0.0446509537722459	0.05142337855385213	49.20743451618815	55.6866188462098	6.50475199854224	0.2828153042844452
Frontal	acq	NA	TRUE	0.3214409803652382	0.27250524444937885	0.029980974147204662	0.03130230657351095	-0.2312216329223668	0.05	2.3093621587779682	1.1795772261731636	1.1297849326048046	0.9577880172119826	0.010356570054334331	0.022935606311534844	0.07917190893275296	0.08434670980828875	0.019378659897244226	0.014879834564346345	0.03699027380980772	0.0403553144861149	51.2031868499425	57.68237117996414	7.003778153021068	0.3045120936096117
Hippocampus	acq	NA	TRUE	0.22949308260858664	0.2240702188333525	0.04987586410387082	0.05869180109512107	-0.2312216329223668	0.05	1.894560691979406	1.0242016266305665	0.8703590653488396	0.8497926997169098	0.017444621979880708	0.05043964689235468	0.15524813359203057	0.11135115913341598	0.018029878736175453	0.036057758482574885	0.048927396048503886	0.07713235891461417	61.244724990420735	67.72390932044237	10.15898524410711	0.4416950106133526
Insula	acq	NA	TRUE	0.29805540479121234	0.2671347654698304	0.042854131172228735	0.03979318412596286	-0.2312216329223668	0.05	2.3173234101817615	1.115749214696932	1.2015741954848296	1.0769213902706714	0.015717737740647126	0.03783361495984588	0.10784389038775143	0.09596663198594335	0.02132091979351445	0.025264054374972998	0.04025742160855642	0.052688843757157516	67.76881403298322	74.24799836300487	12.935707194900104	0.5624220519521784
Occipital	acq	NA	TRUE	0.30556728631739327	0.2476238011966995	0.027153126698175385	0.024765405639891554	-0.2312216329223668	0.05	2.586970239155782	1.2339980439710094	1.3529721951847726	1.0964135654793292	0.008952065263001045	0.019981460791276398	0.06705975780926367	0.08043686908013248	0.021225545127308773	0.013072758933982246	0.03733699769224377	0.03799157451406166	44.763606180393026	51.24279051041467	5.517620794218196	0.23989655627035636
PCC	acq	NA	TRUE	0.32339525360013893	0.2840904167151301	0.03644046126718384	0.03407344128890307	-0.2312216329223668	0.05	2.3557858616632585	1.1383532656239563	1.2174325960393024	1.0694681807514304	0.012413924355314502	0.02785326126654164	0.08497379790490239	0.08480098596217425	0.020092816588307055	0.018088376714213747	0.036747239074257636	0.042555202065902034	58.87833277443814	65.35751710445979	9.306512309808518	0.4046309699916747
Parietal	acq	NA	TRUE	0.29677452107823493	0.24971860624354683	0.026661107279663997	0.026776516823145958	-0.2312216329223668	0.05	2.3717492354072314	1.1884357579218392	1.1833134774853922	0.9956898970749549	0.008133540760522102	0.018191466958094142	0.06411496243428608	0.07399285939899432	0.018104943168610624	0.011908854973647732	0.033414548969507386	0.03466042952943951	37.57498604992284	44.05417037994449	4.227883705426066	0.18382103067069852
Putamen	acq	NA	TRUE	0.36989528542481537	0.254360352923011	0.03235883141515772	0.05573283578311967	-0.2312216329223668	0.05	2.2985452888855327	1.4542175349818536	0.8443277539036791	0.5806062254050698	0.008308070164933252	0.021008407116472592	0.09245974872113835	0.07669342679250911	0.010745702936673476	0.014346850192761508	0.032513319940138286	0.04164573331048063	45.757847079809544	52.23703140983119	5.724587467986354	0.24889510730375453
Temporal	acq	NA	TRUE	0.2635999181640224	0.2195503043489376	0.028917786008468983	0.028433370104892847	-0.2312216329223668	0.05	2.4217263463946943	1.200635630844198	1.2210907155504958	1.0170368796167704	0.01099133905823974	0.026490148220753528	0.08770358595815979	0.09386278423203857	0.02221733518369094	0.017903946309910244	0.04032478300055159	0.044057142308942955	50.86357002677647	57.34275435679812	6.91623356360558	0.3007058071132861
Thalamus	acq	NA	TRUE	0.31133526345970064	0.24560908583885502	0.06374522395416266	0.09341605844835557	-0.2312216329223668	0.05	2.1325926606718997	1.2676048298309648	0.864987830840935	0.6823797215700742	0.012751502747261634	0.04096991281480639	0.1400413253431451	0.08736547810962193	0.010558042747858803	0.030134084714532564	0.045580834565438516	0.07260686570391035	52.37547565673305	58.8546599867547	7.314567031227904	0.318024653531648
