frame_start	frame_end	Left-AV	Left-CeM	Left-CL	Left-CM	Left-LD	Left-LGN	Left-LP	Left-L-Sg	Left-MDl	Left-MDm	Left-MGN	Left-MV(Re)	Left-Pf	Left-PuA	Left-PuI	Left-PuL	Left-PuM	Left-VA	Left-VAmc	Left-VLa	Left-VLp	Left-VM	Left-VPL	Right-AV	Right-CeM	Right-CL	Right-CM	Right-LD	Right-LGN	Right-LP	Right-L-Sg	Right-MDl	Right-MDm	Right-MGN	Right-MV(Re)	Right-Pf	Right-PuA	Right-PuI	Right-PuL	Right-PuM	Right-VA	Right-VAmc	Right-VLa	Right-VLp	Right-VM	Right-VPL
900	1200	20784.55158	24369.96256	21425.31492	27100.70604	16142.02749	20793.77605	19021.09111	19289.2373	25005.64898	21294.11727	24028.53741	23059.54746	22691.07161	23817.86955	22273.14254	21860.98337	19016.65017	23371.10588	26122.30111	25372.68943	24897.97196	19800.97352	24117.12247	20095.83853	21766.81178	20831.25439	23831.72789	17668.30576	21891.41748	18894.29124	18603.31889	23631.2897	20298.54881	22974.00801	20112.55908	20828.03903	22961.05823	22026.08481	20825.69405	17984.23008	21976.9054	22508.40469	24753.19667	24312.94699	19698.52344	23089.99815
1200	1500	19280.10834	21086.26098	19952.0146	23206.08997	14563.35322	18677.15225	17472.58143	15721.28132	20250.96224	17173.30643	20774.35956	19767.42051	19778.38515	19924.10934	18707.92277	19858.19152	15570.66208	21369.31123	22843.29476	21900.01118	21910.45577	18229.22765	21719.57872	18274.11089	17929.66062	18202.99076	20275.47525	16772.76426	18359.25578	15928.26001	15630.81072	19585.01238	17145.14816	18348.38962	16747.65348	18544.98636	17683.54141	17408.62323	17354.57459	14488.61425	19879.20246	18670.27832	21867.87862	20677.49797	18662.61426	19724.67248
1500	1800	17832.9903	18482.95395	15965.6789	18786.64409	13175.02291	15475.8465	14209.58715	13210.66532	16080.84276	14371.14954	16426.4198	17256.07656	17618.5444	15916.60277	15130.38653	17203.04673	12997.67254	19075.3145	19341.13656	19657.93774	18573.8658	17217.14345	18806.41495	16661.30625	17743.44549	15321.41117	17324.39798	14294.62422	14871.66417	14401.76268	13008.962	16212.23051	14135.12006	15715.63355	17230.16577	16130.76248	15082.19161	14739.66874	16242.41722	12157.55485	18360.83179	19273.0418	18630.37252	17528.12968	17137.81934	17842.67241
1800	2100	13840.42803	15823.45005	12778.05994	16672.39908	12135.70403	13536.02386	13843.6174	11551.50823	13950.23843	12117.94857	14354.40583	15629.19756	15590.93039	14351.69558	13117.05071	14235.62144	11099.52144	16400.74539	16630.77629	16183.37843	16112.94917	15670.5446	16919.90113	13236.86928	13873.65457	12472.59645	15298.22415	13122.14834	13055.82612	12227.33236	10792.59757	12981.43925	11367.12126	12761.15597	13751.4078	14128.48516	12628.47535	11472.24423	12969.86013	10102.86109	15688.25943	14900.10137	16941.50056	15899.10601	15491.46826	15267.10462
2100	2400	12115.66677	13466.85118	10478.89425	14253.95234	9701.67248	12043.25234	10284.92681	9092.20424	11645.44124	10146.69357	11873.20938	13136.78574	12349.18304	11213.50961	11154.2521	12015.84798	9631.46234	14253.30806	13997.38794	14166.94411	13615.484	14142.9171	14040.60074	11785.70893	12030.18951	10445.45806	13094.58003	10457.2457	11562.40735	10003.21403	9801.15998	11556.05445	9960.69689	11584.7863	12160.34993	12349.79677	10609.02006	10781.79043	10170.82857	8633.99009	13715.82991	13223.66885	13779.70564	12999.90827	14945.00684	12815.49764
2400	2700	11414.09295	10770.16016	9774.85979	11460.81545	8749.92991	10881.56305	9010.39338	8050.71784	9598.00378	8496.92318	10889.51501	9649.21475	10975.87685	9601.96842	9242.98526	10783.52737	8497.86835	13703.19363	11344.34269	12936.19592	12055.2134	13553.51465	12782.83369	10137.8363	10568.46578	8132.61471	9572.22195	8726.86968	10888.26784	8385.39809	7688.64444	8312.431	7786.31466	8966.22312	10373.76937	9412.4357	9174.25352	8846.13737	10236.20122	7565.29653	12198.49558	12700.47656	12360.85984	10704.14425	13007.45459	11854.80292
2700	3000	8636.36816	10062.77956	8144.06183	10344.32146	7642.71067	9478.70434	8557.22777	6330.91975	8956.25364	7301.90871	8688.98584	10116.86543	9439.62049	7929.52547	7857.9045	8750.95381	6828.18186	11094.2498	11375.1936	11473.61888	11395.15258	13549.40148	10828.97886	7881.51745	7955.19902	7212.18234	9373.40961	8375.73428	9075.07746	8340.10147	6466.3386	6962.24794	6675.79479	7520.58863	8132.8901	9527.44143	6805.61914	7486.35475	8800.62098	6119.41034	10097.95585	8400.20132	10346.2501	9583.61439	12043.8042	10390.92846
3000	3300	9230.06231	9607.15401	7908.98823	9821.76015	6935.32189	8285.22946	8160.71754	5836.70292	8513.47403	7808.07015	7197.03051	9640.86094	9843.30164	7870.93506	7455.45036	8725.47141	6443.37143	10077.9922	9814.22616	10142.24278	10007.64132	12838.21549	10554.05556	7690.50999	7830.81691	7315.50823	8032.20246	6995.03345	7838.44091	7211.96089	6300.55904	7059.13693	6684.69852	6431.72245	8647.94283	8447.14235	6088.76683	7493.01432	6678.77493	5529.49984	8680.45377	9085.95239	8832.88229	8477.45741	13644.04346	8720.18785
3300	3600	7615.82009	7828.34761	6168.41025	8044.23011	5231.7861	8296.88025	5797.02509	5822.06159	6625.10631	6153.84236	8425.68386	6668.46196	8111.02886	6263.89573	6767.49944	6916.97008	5697.76533	9214.91877	8395.84432	9257.68731	8530.99644	11503.10981	8758.75666	6026.57011	6868.11778	5391.85091	7370.0341	5886.61035	8382.03367	6618.00731	5357.83518	5824.80848	5509.1797	6791.34171	7188.39872	8078.7963	6179.64451	6951.40543	6496.63949	5429.04267	7433.97726	7386.16216	7687.65191	7602.62446	7680.68701	8050.15627
3600	3900	6063.4543	6725.80733	6152.05292	7392.12567	6868.17341	6527.00419	5538.18082	5208.78638	6302.69948	5533.32848	6197.14461	7656.95845	6910.16394	5411.82452	6064.36657	6538.39536	5447.81994	7972.72407	7985.35229	8964.34098	7877.47567	10895.43088	8264.69605	5841.41213	5719.99079	4829.81475	6743.39578	4702.29526	7225.47011	5263.0784	4896.15581	5709.3814	5178.05893	5902.15258	5356.30444	7171.15301	4803.42335	5732.58947	5989.79059	4745.31376	7241.4099	5459.96807	7432.06658	6847.49232	7812.55176	7232.51197
3900	4200	5958.5662	5966.25571	5840.33975	6915.9627	5204.64393	4804.81792	5751.37256	3515.55266	5727.61623	5221.20789	4618.66145	6055.28555	6672.90227	6064.91978	5141.29226	7613.95811	5428.35344	6910.32048	6191.24036	7276.34863	7064.25641	8489.42432	7823.25004	5481.38724	5131.6458	4808.26732	5738.9229	5167.38081	6600.87169	4538.32657	4166.68428	5149.31646	5087.71819	5297.91962	4888.95345	5614.59538	4588.26346	5634.06311	5903.19273	4971.53576	5281.35151	5237.21865	6347.80899	6446.73225	6437.17603	6364.74369
4200	4500	4988.37178	4703.13227	4836.0309	5344.55382	4880.24023	5768.88556	4580.00174	4734.75267	5154.70493	4584.17974	4742.93528	4598.73638	6484.31494	4618.53388	5224.39386	6027.60122	4550.70233	6375.07245	5318.80339	6030.0174	6197.99145	9772.97173	6680.7712	4059.66462	4036.7252	5159.41103	4323.56846	5854.91812	5463.55349	5838.40361	4255.64944	4675.1173	4089.50964	3360.34503	4305.97957	3838.49452	5136.7576	5189.70668	4871.46836	4360.48201	5538.58688	4848.79419	5789.40358	5882.6423	8194.66772	6514.7495
4500	4800	6112.19359	5876.10775	5881.81808	5102.68748	4948.32294	4961.69533	5854.90277	4150.65988	5173.82722	4246.32943	4660.02845	6246.89175	5447.87281	5520.22393	4377.80857	6428.69143	4932.1191	6859.50042	7331.39046	7111.71692	6618.36877	10412.87185	7548.51643	4731.08869	5497.53202	3361.77648	4308.43626	3663.5425	5426.23218	4081.8508	3593.42043	4581.98316	3943.11849	4787.00682	5520.06877	3954.84221	3850.33966	5232.58987	4708.3702	3863.33482	6028.434	6771.81729	5788.74047	4924.87637	8007.95142	5732.94458
4800	5100	5594.91848	4753.12366	4461.72576	6126.77317	4408.35147	4089.56563	5700.63736	3848.15595	5114.19158	4356.32174	4340.95846	4845.36401	5112.22296	4083.76037	3881.12762	7042.9646	4427.58945	6316.9619	5107.32015	6541.3496	6043.77875	8000.57438	5823.10733	5096.04393	4020.25361	4016.54465	4147.00991	4260.17588	5304.75523	3329.52243	3743.091	2987.2921	3222.46361	5227.61313	4434.5555	3790.52561	3694.33528	4870.91955	4309.56175	3655.49439	4757.60418	4352.05781	5544.76154	4816.31844	4603.93555	4660.64678
5100	5400	5456.63533	4348.63526	5047.97755	5217.32637	4089.93611	4762.5556	4521.77997	4512.48722	4601.37292	4224.67069	4810.346	4811.82881	5416.79805	4064.71337	4131.95901	5087.29322	3804.37197	5981.62663	5832.87956	6658.51183	5803.75941	6686.47244	5665.84065	3695.24119	4436.75098	4073.36738	3597.22915	5331.14375	4394.03008	4428.38612	3113.52833	3132.87885	3137.22293	3609.10796	6089.20162	5043.1518	3710.1761	2978.88065	5141.67386	3893.24861	4658.55967	4711.3832	4753.42546	5070.55841	6580.7666	5168.53838
5400	5700	4083.48076	5248.0307	4527.80959	5250.87835	4748.81836	4989.65072	5323.5965	3698.36012	4950.74686	3824.93565	4309.38495	3252.44617	3765.55339	5389.8022	4240.23421	5329.24482	4609.16544	5420.76002	4216.55444	5940.91718	5596.8544	7960.90196	5409.03053	3681.96008	3287.9264	4425.31654	3431.00218	4198.51936	4153.35631	5309.71531	2462.78837	3115.06065	2715.77099	2770.30496	4399.5473	3527.86678	4012.92136	3258.809	4073.19169	3024.78226	6465.94697	4674.57969	5559.89229	4048.69909	7660.22119	4554.86597
5700	6000	2650.6406	3163.45049	2013.91598	2785.35068	1925.62547	5941.143	2474.39955	2477.2524	3465.50897	2767.17424	3275.26398	3758.19602	3235.72934	2365.21086	3888.33599	4886.50885	3163.18871	4381.81629	3215.47408	5668.98119	4904.65715	5155.38732	4238.21956	3590.65975	4154.77947	2657.53121	4976.84213	3434.51631	3371.76759	2322.63502	4057.43728	3122.42488	2993.76174	3615.28673	3844.55098	4487.01687	3286.06108	3266.20177	3869.04988	3016.33808	4372.40162	3861.64658	4175.37995	3738.32183	5997.9585	4329.96717
6000	6300	4231.90791	6105.3023	5311.58777	4880.52213	4110.60682	4073.66681	2981.65807	3803.9928	4552.46833	4351.9975	4267.04965	7862.60117	3744.38389	2675.19055	3532.33504	4937.03649	3665.91771	5174.43441	8147.85262	4739.14984	5102.26965	7245.16086	4689.6959	3840.05143	4077.4521	4102.60383	3756.00806	4396.93784	3331.25985	3742.82965	1612.74347	4167.49022	4006.15334	2014.47106	3350.08769	4249.56284	2967.56545	3346.40329	4046.87411	3256.57957	3231.86983	4236.49292	3913.89855	4750.23987	3294.75061	4807.69378
6300	6600	3703.05196	4124.4394	2885.54903	3648.70891	2003.12216	3327.6493	3025.92671	1601.20007	2509.10402	2702.59042	2342.07631	5702.33364	3347.15948	2778.34392	2416.47212	2643.19763	2431.60867	4465.19447	4556.98812	3678.58423	3785.09169	4317.98475	3701.77077	2959.53149	3571.79947	3894.68641	2864.64203	3511.26863	3811.87614	3837.22964	3541.08841	3023.90498	3047.68315	3409.33692	4779.57562	3683.17053	3408.00841	4577.48942	3687.62988	3225.18904	3281.2524	4760.86404	4206.39027	4780.12264	5691.81616	4186.92123
6600	6900	2822.84036	2175.7416	2232.85986	2630.42806	3698.42218	5237.072	3268.62684	1894.79465	2239.99465	1799.94412	1927.85297	2290.47816	1760.23386	3642.76578	3717.21829	4911.12184	2666.45083	5313.13381	2595.31054	5745.87167	4423.82922	6152.98104	4493.77805	4648.38824	5691.95665	2684.13605	3455.81924	1985.55251	3721.95784	2223.72039	2981.25644	2548.58768	2590.91531	3586.04046	3170.55131	2688.37161	3467.84258	4128.83065	4263.71709	4161.30931	5605.85531	5745.90073	3934.30862	2911.56018	4028.08521	4030.49032
6900	7200	3903.5238	3329.81776	2952.33409	2352.38636	2478.55372	2447.83976	2684.8801	2891.29126	2775.42978	3207.74694	2836.55969	3852.4358	3443.19514	3646.73199	3343.3045	3459.44929	3551.4202	3741.59995	2786.1978	4375.18245	3564.69919	1962.39982	3522.37993	1753.99567	2755.40355	1153.77119	2563.77438	1048.07627	2889.40357	1040.08942	3368.7924	2132.4426	2324.61308	3517.37043	2615.41214	2400.07901	1802.45715	3442.50842	2163.95259	2154.6365	3467.28841	3853.79182	3034.33135	2026.35067	2495.58337	3039.39209
