frame_start	frame_end	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter
480	600	15660.3669	20386.07059	27811.09046	29258.44421	30824.9441	25937.22162	34810.7172	31772.69873	25653.24549	21911.04002	26601.86937	24418.81798	29256.64108	19594.88464	33350.14117	29018.52384	18357.45655	14921.27256	23576.43332	28305.17525	29701.47679	30261.63655	26680.26323	33280.60272	31522.68907	23970.48014	27876.55395	31480.90327	30067.09498	30314.96602	17389.25361	15869.83996	20173.45092	20080.11158	19208.62195	17326.13021	19725.06843	27618.8382	28194.67952	26658.58877	30515.30201	25619.49697	27891.38889	26565.69482	28392.9464	25608.69079	27080.75146	26784.18477	28125.07182	27972.92285	28582.61421	26460.72282	23609.56501	27051.66164	24193.08393	27304.36124	26902.62802	21710.31814	28457.58697	24223.74911	26306.40749	27852.86684	26531.11016	25649.82192	23041.33512	26441.77692	24216.27126	18275.31379	26218.42067	28656.91622	27887.09564	27352.29666	27786.17736	24245.17366	29572.09701	25192.41753	27832.24147	27406.60861	28358.82549	25160.41886	29018.13469	26068.87828	27539.49727	27874.61429	28726.8491	25840.15626	22326.3839	26318.04254	24431.34145	26796.54773	27534.46371	20665.18183	29014.43501	22788.01582	25598.65729	28922.75783	25174.39876	24916.77616	23316.74917	25319.82955	24160.01959	19370.86987	23647.34492	27956.71661	27831.04284	27058.8212	22713.77937	27436.69919	29493.58787	27710.96003	23241.13917	25069.19118	23698.90539	20707.94618	24366.476	26592.8342	26376.3923	27791.38797	26752.4556	26120.47054	22814.83268	25038.00402	29812.30851	26064.99865	25162.24786	24858.52147	23581.3157	25564.76524	22109.02951	23090.98542	26504.42425	26037.07171	24695.20545	27124.41137	24102.5431	26648.8822	29142.01026	28458.40559	26736.70067	24564.04853	22977.95271	26010.30079	29489.09968	27088.03857	23469.993	26296.73498	25612.49695	19774.05347	26303.54778	25689.54376	24639.91246	26725.22884	28903.41901	24957.89171	21532.19401	25583.50864	31307.87593	27598.95053	26045.78258	23537.61371	23014.16909	25111.5275	21993.94366	24293.22327	26378.94339	26129.57008	24767.95473	27396.43913	24803.21797	27962.03878	28381.15416	28256.48196	26593.32469	19338.1949	19041.84161
600	900	13167.83764	16582.50616	22756.62206	22647.53275	26072.6107	21831.07488	27863.56578	27614.08935	20252.2607	17231.30931	22179.36567	20176.32977	24637.09701	15301.3538	25220.45003	24910.98996	14805.91091	12228.53277	18865.23483	23050.69212	23220.11681	25898.66655	21799.43414	26428.77051	26216.47384	19863.52286	23090.16936	24972.5613	24417.12905	25563.1084	14148.42949	11620.28005	16402.64231	15227.23279	15512.85934	13916.25129	16365.8275	22053.896	21770.81073	21388.65354	22609.46758	21277.52088	22818.56311	20496.28256	22860.21688	20268.20035	20830.13057	21451.56256	21452.03124	21582.4105	22119.06889	22022.39227	19317.64958	20811.51267	20238.49453	21601.03296	20730.62585	17830.92838	21462.80497	19853.13043	20915.73373	21697.20133	21226.83805	20434.02087	18186.90055	20819.63528	19574.68248	18846.44234	22405.07622	21061.15389	21978.59911	22638.12888	20816.64731	19695.69905	21808.7059	19865.34669	22597.65783	21042.62228	22863.24131	20098.8524	22313.82243	20581.29511	21199.24991	21361.56617	22123.52473	19803.77451	18189.55783	20587.78201	19546.16144	20714.72866	21165.20658	17368.68229	21727.28475	18768.83154	20135.65618	21444.86033	20337.09058	19868.8972	18356.72359	20298.96111	19741.28748	18310.31487	19637.75094	20778.86235	21717.02785	21450.38057	19041.50015	21839.07576	22628.20819	23172.22965	20421.34587	20347.21709	20363.18222	17668.87026	19983.94093	22076.91694	20336.12892	22103.64365	21508.39387	22134.79332	18860.55173	20590.20213	23775.49678	21770.76559	19667.61538	19632.7939	18986.59843	20434.47667	19020.41438	19587.75087	21287.85537	21282.0996	19796.97575	21297.42869	19986.55723	24431.21031	24954.25967	21124.00941	22306.43274	19439.38928	18839.32625	20144.29176	22360.5096	22494.44698	20378.36166	21209.04952	21400.10216	17394.32259	21303.55007	21174.26435	19438.30084	21520.00066	22342.79103	21370.14612	18166.04583	20800.41568	24201.19235	22091.09445	20531.82245	19147.09319	18245.80114	20011.2388	18571.66957	19588.08968	21197.79558	21042.42578	19842.33492	21564.83836	20127.7791	22985.25663	23205.70267	21179.66222	21938.55014	17473.29995	17228.6243
900	1200	11538.5902	14224.76098	19113.70973	17563.91064	22193.05109	17776.41915	21819.26869	23324.09309	16219.04498	13768.93687	18522.1962	17000.57532	19874.50225	12815.68275	19787.77575	20484.53859	12846.47585	11010.17545	15693.25087	19854.18652	18074.93878	21329.75016	17522.00249	21133.07335	22566.05048	16982.8489	18470.66548	19203.21493	20162.77216	20322.17188	12850.56961	8383.28639	14928.2936	13005.93816	13662.33747	12359.62058	14661.648	17392.78197	16777.50696	17004.61334	17049.64171	16343.67666	17734.96404	16186.3043	17727.71222	16208.61339	16189.24212	16508.38282	16618.96677	16655.28187	16929.93675	17617.56148	15111.46339	16319.60233	15023.41217	16978.52273	15881.24966	14677.26286	16575.69924	15961.10721	16490.5749	16950.38966	17030.47799	16170.18305	14895.14178	16388.69423	15670.19153	15072.90481	17692.69198	16178.31498	17301.42943	17979.74766	16335.53414	15687.98471	16698.3756	15641.56769	17747.14091	16588.56754	17488.81317	15693.85253	17143.6698	15826.75406	16677.18836	16421.64215	17034.46175	16264.39988	14672.74088	16089.96948	15006.45617	16011.60662	16881.48452	14102.66921	16559.79976	15176.68494	16201.35597	16991.15124	16419.20694	15899.5227	14865.24405	16148.65969	15694.69293	15770.42598	15822.3073	15703.32232	16953.7504	17614.09676	16339.53353	17773.28239	17209.94789	19352.72015	17817.37608	17083.21173	17926.5993	15641.83082	16577.86012	18435.86723	16237.17777	17851.90302	17983.75023	18458.42374	15837.85531	17624.45179	17988.8184	18452.97122	15943.57172	16200.05676	15587.6521	17068.24019	16279.63517	17095.76937	18212.21146	17535.2779	16449.3434	17494.59255	16884.50956	18618.54786	21292.37101	17243.25382	18824.82296	16664.08094	15953.73728	16634.4337	17388.19487	18178.4358	17899.76472	17494.00543	18440.72973	15386.50629	17581.90166	18014.26053	16516.57277	17322.75324	18190.44324	17662.57179	15830.23886	17662.84004	18631.02329	18552.56196	16948.468	15655.83465	15666.43385	16388.08249	16123.24198	16851.37554	17888.92304	17484.44142	16492.13159	17763.16023	16764.26975	19025.17808	18650.36786	16635.25226	18686.55294	16268.73679	15932.65686
1200	1500	10549.56847	12741.47122	17436.77057	14515.20244	19318.08659	16040.38862	18803.37533	20447.47649	13308.50041	11780.5387	16358.28065	14629.08597	16960.59187	10880.83095	16263.42713	17917.04286	11654.72761	10091.88641	14054.12526	17779.67518	14918.67451	18198.43149	15129.20347	18242.03796	20707.55204	14666.16064	15707.63329	16702.60885	17346.50039	16690.5334	11763.17739	7263.00261	14488.5596	12257.62071	13098.33669	10660.87515	14089.68627	14796.23862	14699.11289	15049.69024	14726.91944	13823.96859	14842.63102	14040.84663	14822.28415	13844.04906	13911.79769	14197.83109	14217.34268	14082.56921	14294.58423	14786.4117	13344.58992	13904.37703	12949.78917	14309.92475	13910.12182	12773.90365	14483.55178	13887.56595	14387.89239	14830.74364	14619.8139	14267.07506	13022.51684	14078.18299	13573.28124	13037.64354	15123.8935	14005.31621	14443.32148	15143.47068	14287.10227	14111.68675	14516.26184	13154.5203	14715.4828	14253.20665	14535.40756	13602.97485	14521.2602	13782.50852	14170.47194	13563.34708	14294.81714	13331.85742	12553.96773	14014.3746	12830.2344	13602.37729	14000.43671	12543.16745	14222.55157	13225.13981	13764.96476	13859.65986	14310.91813	13633.49652	12935.01624	13809.85077	13476.60364	13125.07289	13765.94314	13832.7918	14753.34495	15714.76404	14962.60448	16106.76508	15289.66844	16242.10214	15898.05151	15422.61778	16190.41392	14527.93016	14988.38227	16533.33057	14670.75016	15872.05002	16042.64404	16098.81152	14544.71124	15968.80754	15532.41676	16284.14159	14345.44954	14350.55273	14922.60384	15302.09895	14886.02546	15600.08769	16363.96341	16156.2145	14695.13976	15442.21752	15378.7073	15669.37207	18041.97277	15226.9961	17029.60427	15201.56996	14736.64736	15455.49811	15708.46086	16199.2947	15976.40443	15702.39885	16341.2593	14565.59033	15627.46337	16312.37852	14844.59107	15224.56928	16163.19388	15092.60718	14230.06824	15810.20318	16622.94836	16579.66963	14941.45449	14138.86547	14464.9863	14763.20768	14795.4553	15018.50231	16204.71873	15727.71854	14807.25261	15955.05641	15248.97803	15865.11466	16961.0005	15537.17828	16721.76893	15520.45803	15304.27045
1500	1800	9896.86936	11699.14447	15479.10859	12389.18172	16468.13684	13854.97714	15968.95145	18558.35428	11826.80281	10311.21111	14468.92614	12920.66559	15006.66726	9407.68477	13364.48549	15865.03229	10456.49296	9232.14071	11982.1299	16034.93457	12655.32727	15818.95615	13512.73247	15721.35418	18143.78078	12775.92533	12875.05735	13278.59029	15000.89668	16259.99365	10636.58205	7303.82057	13813.08805	10784.64444	12121.45132	10111.78727	12144.44245	12938.4867	13479.45821	13360.47352	12836.3315	12166.00167	12617.58306	12302.87113	12493.95697	11904.35198	11951.20326	12339.87101	12024.20599	12356.5586	12277.64231	12349.45536	11315.41467	12170.41352	11413.92851	12828.64794	11834.64869	11144.21279	12449.45944	12408.56707	12510.66808	13156.69561	12949.0222	12517.14362	11452.27804	12401.97357	11829.01641	12507.03646	13022.89098	12153.76202	12759.0194	13277.77187	12490.58237	12369.17641	12746.44578	11030.12977	12198.36194	12291.07792	12291.27714	11957.94591	12540.15998	11986.93052	12094.87094	11964.77843	12202.86673	11142.86767	10958.4157	11986.37519	11106.99833	11974.28723	12525.51332	11034.67446	12578.18702	11715.05143	11985.3917	12188.48109	12740.16384	11927.80719	11604.92823	12018.60707	11823.72946	12239.8756	12033.47217	12535.59138	12886.72938	14427.63864	13964.07098	14973.06667	13610.63898	14964.05986	14221.21063	13964.72617	14409.92721	13501.36358	13508.82296	15127.03642	12938.85639	13924.5735	14396.43553	14040.66971	13254.9053	14701.774	13939.12012	15285.8443	12799.56209	12627.5448	13739.61052	14027.19529	13787.2526	14208.02551	15062.46906	14592.48894	13363.11382	14212.8108	14048.439	14374.97084	15037.68521	13936.21646	15082.76417	14253.64516	13473.93499	14264.66701	14054.44709	13370.7118	14193.46183	14287.24365	14847.66736	13623.11399	14200.73507	14771.96203	13330.72565	13961.62043	14350.27686	12963.29116	13049.18581	14581.72953	14496.02285	14684.88631	13832.47188	12521.45473	13306.17976	13660.98736	13572.64698	14271.26092	14942.97368	14056.99549	13724.82168	14214.95011	13864.43181	14523.42641	14911.89631	13888.72765	14888.06274	14774.27708	14453.02742
1800	2100	9062.08946	10758.01852	14071.51631	10402.01446	14331.9412	12343.63279	13949.28627	16593.10636	10273.21496	9125.45309	12735.35979	11747.5299	12736.28449	8071.69869	11996.27572	13496.46807	10034.97546	8756.54644	10801.12402	14384.44504	10856.24313	13529.79515	11511.54141	13979.78799	16314.98105	11476.49536	11010.97352	11533.19751	13146.89209	13408.26074	9301.31416	6067.79235	12081.57734	10346.49642	11475.45355	9299.39233	11312.50495	11381.07081	12127.21738	11823.81744	10988.07264	10150.52586	10998.58128	10908.09727	10850.93493	10648.82043	10438.39587	10864.08382	10302.1659	10764.35851	10826.8718	10592.48182	9845.60949	10771.58211	9695.70889	11107.95482	10656.82044	9925.83786	11358.13806	10994.17183	10764.57032	11311.51023	11574.54765	11162.49132	10203.29881	11086.18646	10385.00665	10588.75339	11325.09008	11237.74922	10712.11017	12116.05441	11002.44326	11366.97108	11162.51561	9549.38909	10641.61842	10758.73369	10371.62289	10304.88672	10771.36738	10645.57847	10623.81826	10267.14401	10534.37872	9841.63958	8928.7464	10442.53971	9713.2235	10673.6783	11129.09717	9744.59249	11245.73863	10608.53941	10445.89251	10796.50139	11495.26242	10448.32803	10226.15439	10580.69607	10514.84452	10890.52326	10305.23052	11476.62895	11089.8304	12955.80298	13085.53796	13663.99132	12351.7433	12346.09485	12859.98635	12678.01545	12804.64147	12432.42358	12205.44586	13672.02949	11675.64403	12628.91222	13028.7907	12317.37615	11906.38728	13726.01314	11820.40275	13430.93889	11777.93852	11401.02615	12634.93307	12913.38102	12439.12784	13315.95214	14002.67173	13458.02432	12009.36559	12989.40805	12496.97572	12687.71098	13458.48497	12984.77036	13467.75792	13100.80889	12766.46539	13101.56141	12660.75901	12018.28473	12820.84869	12893.03898	12967.26017	12566.04866	12824.49388	13428.86318	12043.50906	12470.53261	12860.17083	11837.78381	11338.37486	13034.70322	12584.09596	13379.75481	12574.45767	11162.75281	12527.24395	12359.81982	12167.08396	13055.19852	13855.87451	12962.24397	12280.97785	12783.08402	12952.28705	12968.18353	12878.80171	12947.84931	13567.24583	13854.23423	13404.15917
2100	2400	8396.69096	9316.82503	12431.62858	8997.66855	12192.49042	11216.56332	12191.14244	14786.41423	8621.47172	7882.28393	10965.86839	10122.73587	10962.5321	6937.2886	9759.36855	11879.39013	8528.0554	8145.30597	9311.43627	13025.94452	9267.21165	11519.85548	10329.20339	11960.20445	14553.26424	10122.25161	9601.76939	9532.48996	11731.54594	12812.26699	8793.35214	4205.77457	10876.70556	9984.67592	10350.97038	8184.43835	10674.44112	9884.14469	11207.85138	10333.74723	9942.52727	8447.23077	9292.16627	9615.53911	9284.84628	9456.95834	9316.50243	9436.46917	9275.41391	9362.48055	9438.16692	8702.85832	8874.36535	9517.04277	9024.61422	9654.93086	9506.5381	8724.83666	10063.88268	9900.83497	9637.13806	10127.78444	10408.479	9982.59297	9125.49465	9854.67604	9339.62398	9405.80565	10285.72197	10370.8322	9536.94689	10886.39455	9949.84494	10132.80601	9997.70068	8602.07241	8958.83207	9543.11326	8938.84198	8769.31172	9639.12831	9426.96037	9308.84716	8966.25628	9465.8789	8321.22831	7945.23457	9544.19627	8957.43875	9363.84033	9599.59156	8649.85733	10146.46892	9346.83254	9185.92373	9703.05048	10286.50942	9194.99529	9118.46339	9312.77071	9379.22047	9063.7572	9268.22532	10243.67001	9831.94795	11557.80631	12183.4088	12650.47927	11299.8074	10989.03838	11266.738	11413.9825	11540.96507	11427.94447	10874.24739	12050.94979	10429.9265	11159.81832	11846.04733	10093.87172	11081.00838	11963.8658	10723.2023	11732.17819	10820.78544	10145.17085	11680.14478	11815.18727	11517.84006	11960.43838	12840.91943	12424.47378	11095.18652	11809.11965	11376.31521	10999.55794	12076.95954	11951.19025	12203.62959	12284.09632	11281.12571	12104.10676	11447.99926	9938.43321	11280.86114	11692.76837	11283.6184	10954.62797	11505.24249	12001.8583	10789.91317	11145.95829	11656.0892	10195.25895	10285.63662	11951.15939	11355.57038	11911.40832	11079.56728	10009.57194	11493.08221	11268.87628	10959.08687	12382.53097	12869.58906	11541.47539	11007.82882	11390.87263	11842.42604	10813.37549	11287.08205	11468.08122	12067.56116	13155.60402	12712.80067
2400	2700	7881.92568	8920.40392	11298.5363	8007.72509	10871.2075	10339.8417	10902.14308	12691.3865	7300.76237	8275.79963	10117.00588	9666.99346	9468.36487	5920.80732	8907.86233	10819.95074	7863.94671	7250.23242	7936.47414	11775.74947	8166.22994	9886.36266	9072.08143	10939.89538	13181.70907	8896.22686	8341.71707	8668.68232	10271.5229	10774.24053	8062.07788	4389.9816	11146.48331	9063.21552	9683.92058	7493.3485	10894.22914	8861.48888	10319.35652	9545.11401	8950.76398	8077.46025	7908.09228	8847.10571	8112.22961	8534.90405	8387.42122	8451.89173	8147.45625	8358.48632	8483.62209	7529.29836	7765.82244	8549.51348	8202.07083	8493.4303	8949.13654	7858.19631	9485.73491	8962.21505	8608.73786	9308.25524	9461.86405	8998.4041	8479.1986	8961.15196	8542.09598	8541.64942	9161.75309	9693.38084	8531.22277	10034.32066	9544.60461	9162.16712	8910.14765	7922.61954	7977.09366	8623.15965	7906.15671	7764.43147	8505.69214	8075.76702	8340.334	7714.61399	8408.05854	7513.14512	7274.05191	8381.90067	7716.24584	8249.57465	8866.34278	7630.60736	9348.87415	8471.00439	8190.2308	8830.26649	9273.48523	8249.0151	8172.23936	8293.63332	8422.36608	8456.75021	8059.69574	9591.72246	8787.56155	10548.50819	11023.12312	11581.02571	10186.7007	9696.09184	10147.75501	10594.84661	10154.40508	10726.22653	10109.03222	11262.35513	9667.88929	10335.55876	10731.82967	9535.82359	10231.58568	11113.98059	9692.49244	10511.1258	10246.2421	9127.83583	10873.1192	11026.57607	10506.13122	11601.81673	12092.31357	11537.31783	10213.50813	10798.90272	10358.25966	9656.92718	10772.1458	11056.96346	11127.71657	11277.33313	10578.66937	11510.19259	10142.96888	8836.24485	9917.99034	10726.87453	10213.19655	10469.68337	10379.15756	10706.98655	10030.25022	9797.73107	10639.02122	8976.12985	9610.58734	10930.83865	10076.28251	10880.90086	10058.93269	8994.63259	10755.42221	10576.56599	10267.6788	11623.63488	12007.27004	10748.90676	10354.15044	10311.98684	10674.44777	10280.59429	10381.53116	10789.27298	10813.77946	12347.04944	11876.27304
2700	3000	7071.10034	8364.4415	10167.35096	7191.06706	9387.20706	9811.42063	9725.16162	11755.5578	6698.03504	6811.81232	8918.80683	8761.53983	8130.4132	5045.41139	7441.8237	9550.38448	7637.14302	6940.1073	7029.02813	10445.66738	7243.04409	8502.47558	8284.33628	9323.29979	11749.38095	8017.35955	7571.75572	6428.48142	8981.40811	9445.77754	7309.08327	3841.83499	10918.35287	9152.98025	9152.52907	6449.67392	9035.91596	8177.46178	9645.32682	8604.76525	7889.06836	7272.76175	7313.61857	8132.16192	7528.61274	7851.67395	7793.3296	7545.27348	7507.48287	7206.88772	7796.88842	7023.23105	7096.07318	7661.41974	7455.26395	7981.65461	8158.95367	7189.21817	8663.62371	8252.21147	7836.93966	7843.91778	8556.06977	8007.38012	7680.00806	8128.63346	7739.59045	7342.88171	7576.1356	9015.52561	7499.05026	9037.46625	8305.59747	8346.34171	8039.86363	7028.13014	7171.07504	7867.13531	7022.48104	7418.67823	7810.36203	7351.95734	7294.48729	7019.988	7496.91663	6430.93942	6468.45057	7579.11014	7013.77176	7417.37885	8084.83198	6925.89543	7647.19716	7803.74988	7286.08213	7920.1832	8339.63013	7292.58955	7526.49876	7486.25886	7595.5412	7586.05781	7230.15593	9357.88645	7751.25595	9900.54378	9973.96841	10823.62477	9100.14357	8825.86321	9208.40599	9580.65583	9343.09872	9975.74617	9303.29251	9901.34868	8466.20912	9022.36715	9826.94113	8525.02721	9289.6775	10057.74127	8446.78568	9549.30529	9496.32075	8387.28476	10283.48518	10347.60127	9750.95944	9885.28872	11075.11523	10421.36528	9352.22591	9874.95405	9527.31898	8560.65562	8597.42501	10673.11404	9976.99898	10351.69292	9605.32956	10733.69495	9201.38469	8562.17948	9475.84321	9873.23683	9160.28489	9818.35553	9748.29383	9747.36178	8931.03453	8965.81353	9628.04903	7811.58501	8907.90482	10319.16079	8862.1653	9821.68551	9493.79613	8021.41764	9426.49841	9766.83357	9436.03545	10536.0779	10837.04781	9578.25526	9426.68779	9354.94285	9892.9998	8856.61042	8886.04303	10320.13579	9830.79466	11538.98004	11105.04012
3000	3300	6894.84339	7931.77007	9402.96726	6587.95054	8864.35494	8355.61205	8785.57912	10574.27031	6406.61064	5725.58712	8037.77914	7756.93199	7630.18721	4897.66392	6098.26201	8857.64485	6881.02732	6708.20256	6439.57071	9675.50784	6597.70275	7546.39924	8004.3345	8756.2411	10963.65971	7375.79978	6215.84503	6669.18906	8330.956	8692.73848	6920.17949	3372.4507	9456.34778	8611.46588	8620.68886	6763.98328	7996.4257	7520.85242	9021.66517	7812.79819	7619.0253	6120.70854	6580.27013	7651.06425	6769.19405	6765.96132	7326.12797	6994.70841	6684.61229	6850.06183	7118.83695	6804.82591	6099.1468	7073.395	7212.43492	7374.24996	7448.55705	6902.4277	8147.34902	7548.04486	7233.38395	7739.43421	7821.28341	7458.49556	7095.43039	7487.76807	7254.88369	7217.7333	7139.3438	8387.84397	6869.22688	8658.74452	7707.1231	7732.1596	7729.93785	6301.45278	6208.15716	7300.01818	6343.86082	6331.19867	7229.8533	6880.93058	7075.77158	6643.2576	6917.99234	5919.59757	5656.8047	6794.90982	6305.06396	7118.02456	7485.55341	6411.67581	7638.30889	7284.7923	6720.84897	7684.59406	7812.10701	6791.56914	7071.34648	6925.11604	7053.86551	7533.64044	6730.20931	8912.47374	7344.20124	8867.32431	9877.63881	10049.26232	8931.14562	7834.67637	8551.23358	8928.57901	8252.16743	8978.96443	8726.13684	9219.2352	8087.26733	8610.77676	8802.43966	7961.35478	8212.87075	9245.47866	8385.56094	9091.11164	8691.09982	8109.72015	9603.03251	9378.49104	9210.02064	9356.89046	10143.31415	9890.76527	8659.50797	9105.35608	8739.92622	8176.52758	7570.11455	10098.6163	9297.70598	10058.34109	9142.68732	10009.35922	8733.51549	6747.72805	8404.34426	9061.45747	8101.26193	8821.18775	8913.02218	9141.817	8470.09381	8470.40383	8874.61175	7240.97846	7809.20959	9432.06679	8309.79674	9040.3797	8947.02755	7587.00068	9082.52714	9249.79238	8644.11083	9856.13489	10310.68007	9137.94771	8555.5127	8779.40105	9290.1222	9430.01166	7825.52316	10367.89067	9246.19135	10881.60854	10468.94702
3300	3600	6274.12888	7062.70683	8383.17862	6028.47203	7521.81434	7512.07778	8226.77568	9277.87344	5129.14821	5355.5957	7397.51819	7023.27676	5890.3263	4169.41792	5821.50624	8172.9109	6770.56111	5882.45302	6443.99883	8714.1345	6069.21779	6760.79607	6634.85785	7665.11236	9882.3765	6789.47267	6439.11492	5260.70138	7620.16045	8848.06821	6058.32505	2484.3613	8613.95179	7819.94318	6383.74517	6449.28379	7976.72027	7096.03681	7913.60763	7502.94514	6980.65821	6369.19523	5819.79309	7045.55523	6296.31512	6646.53019	6859.88967	6450.11728	6311.48551	6221.43087	6492.34894	5242.73293	5460.85509	6275.44896	6442.40316	6564.96639	7522.73224	6140.72852	7448.19207	6945.51984	6450.08597	6987.20217	7384.01863	6684.56442	6435.7644	7023.8362	6585.19811	6115.70899	6146.37554	7870.45116	6270.80043	7931.92397	7510.88393	6958.98708	6941.79554	6195.4674	5638.39246	6605.91344	5612.60684	5455.1003	6746.91302	6216.33621	6346.72407	5787.67821	6291.35543	4978.04317	5329.74605	6558.71763	5628.12766	6340.75033	6917.95407	5720.21201	7164.12198	6533.91837	6067.81832	6808.01823	7114.38928	6132.01369	6437.99807	6059.72798	6507.94949	6673.54769	6180.10483	7468.36652	6624.76388	8183.82044	8562.56158	9738.30673	7657.76584	6933.43221	7536.80954	8201.1698	7723.44025	8753.68555	7990.20334	8430.38253	7451.34752	7842.19709	8108.06736	6695.84901	7590.09631	8844.2973	7141.46018	7958.73452	8035.63582	7210.90549	8711.49228	8503.59816	8160.25656	8743.73618	9753.9044	9067.5596	8060.51249	8415.26892	8222.29518	7407.38799	6711.405	9242.05024	8095.07383	9303.12615	8034.0765	9142.21379	7879.87651	6362.49387	7689.54891	8367.71944	7208.70803	7792.02297	8322.79033	8508.37063	7557.49242	7789.96246	7979.69767	6369.45877	7511.90384	8679.97796	7044.67101	8100.09023	8230.9084	6640.87114	8551.79081	8231.78229	7759.20172	8858.35943	9554.20451	8434.10591	7988.23731	7571.49354	8781.47234	7821.93868	7269.26879	8488.19189	8381.40664	10052.95653	9628.26606
