frame_start	frame_end	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	5th-Ventricle	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter
480	600	8646.97606	21211.38036	26721.37551	29739.59554	32969.58408	23200.7795	36217.63284	30819.09932	27630.121	21126.74295	25494.05327	25884.21599	27979.34979	18586.95776	30528.1616	29850.88437	32401.53684	11025.33088	8649.93889	19269.94036	27279.67263	30631.8328	33083.16141	25270.34721	35946.28109	31163.99474	25003.48052	28241.23687	31602.39585	30103.98239	30294.44484	11859.18172	8476.50586	15592.24053	16655.45275	20512.17072	20791.77706	17685.20893	15559.63181	30748.35851	29587.76371	28629.05074	30717.80487	26257.74726	29702.06301	26950.28301	30702.93019	28277.76817	26431.01378	29576.38118	30410.33818	29953.31642	29585.26313	25839.07679	27530.97465	31374.12638	32475.18117	29957.34065	30727.28649	26057.73977	31946.88945	28568.97881	30157.41566	31959.88269	30395.52411	28030.96317	24372.68542	29041.05168	28576.15156	31291.82203	27699.3618	32016.01462	30710.33177	32096.45041	28889.70242	27551.56186	30968.89508	25930.73176	30056.74235	28027.34633	29703.63044	28634.75294	28183.54054	29104.11269	30004.47323	29694.41173	28871.37577	25725.40067	27753.65447	29407.62803	31458.58973	27603.85687	32029.91954	24764.54012	31628.37436	27091.73255	29913.12834	30465.3985	30416.31541	28461.88113	24804.2979	27849.46855	28507.73242	31965.59471	27852.84559	30680.3515	28748.0554	26830.37221	23419.15093	26678.14606	30827.93653	26441.01759	23892.27074	25264.76045	25248.55395	20488.68355	26875.45899	24887.08113	25836.05083	27640.17062	27508.29432	26979.71945	24938.066	27333.24055	29086.21717	27166.56776	26567.9535	27005.59034	24457.5386	26469.6926	26192.41106	24227.88527	27106.31558	27537.24261	25233.36731	25790.52369	25886.20255	31217.81095	29248.60614	31320.51309	27722.45495	27110.33305	21113.09749	27073.72874	30784.64199	27498.41549	24339.15472	27176.28395	25823.01489	20530.83412	28300.44709	25460.60853	26329.9683	25564.61607	27022.06682	26887.55618	24415.32029	26004.01275	30566.28512	28024.09019	27771.23766	26790.77457	24440.53401	27014.93053	26797.60245	22731.17129	28345.56567	27417.04162	26323.77117	27042.59577	25465.59285	35118.09567	26239.84278	28078.36186	26596.33167	18505.17538	18387.8231
600	900	7680.1951	18387.07782	23351.05598	23553.50223	27324.20995	18739.9879	30364.9011	27601.90637	22573.65424	17421.93983	22302.99957	22110.53133	24991.0704	15698.07395	26055.93415	25910.45041	26929.7988	9443.75779	7476.94647	18296.89988	23121.20649	24072.61148	27707.39549	20505.3653	29241.92609	26825.79935	21862.95092	23762.28291	25292.02297	26021.95441	26244.78735	10046.57994	7333.08219	13579.95516	15141.54472	16726.82607	17371.6317	15000.02317	14304.64353	25628.89908	23841.9903	22701.3183	24583.4326	22912.37261	24895.08427	21715.70866	25597.99799	22737.58826	21031.71201	24808.0944	24202.79876	24466.30565	24182.46406	21790.7299	22406.83165	25222.51798	26347.56636	24085.16722	24348.77214	20931.24325	25368.86147	23019.80659	24116.26119	25489.67445	24583.85321	22611.9937	19562.96126	23998.84682	22960.93399	24537.79042	23580.53846	25396.33178	25449.98738	25598.09035	23999.34245	21812.57804	24503.22652	22854.54422	25615.40149	22380.7805	24577.73917	22674.42678	23085.40955	24475.83277	24616.29202	24085.6604	23564.73206	22051.67689	22328.14603	23450.86021	25508.64702	22456.51498	25504.79377	19918.60546	25087.78209	21507.08798	23893.59877	24976.54478	24658.88484	22854.99065	19778.79213	22698.26889	22866.71872	25207.97121	23632.79223	24069.9394	24189.85666	23135.08844	20080.69275	22811.1639	25721.93701	24126.41725	21094.39478	21586.65784	22200.79924	18219.89189	22106.27368	22315.70271	20946.23734	23641.09139	23351.24537	22867.9198	20986.66081	23470.14521	24991.54263	23227.70098	22015.31994	22388.10202	21110.46231	22692.03806	22101.79812	21293.79356	23250.76572	23535.35057	21371.92101	22686.1836	22123.93232	25883.57849	24938.65612	26096.14499	23816.23651	22517.06851	18902.79435	22745.02665	25033.34286	23868.08926	21418.75986	22762.02701	22363.44971	17676.17987	23848.52958	22476.22166	21788.83232	21833.95779	22837.74363	22716.40342	20463.30268	21883.57546	25429.76982	23284.94539	22817.53394	22180.38088	20881.43689	22471.05982	22362.43504	20118.2257	23947.02643	23355.27199	21989.12363	22892.43653	21505.09635	28383.61934	23155.612	23014.03008	23165.45914	17056.3312	16881.69244
900	1200	7096.548	16104.17291	20052.64401	18103.8777	21584.71025	14795.60733	24323.0382	24404.13168	18489.44851	14148.89016	19317.00603	18711.71465	20705.73855	13210.13181	20527.95429	22168.91864	22502.24908	8458.74148	6864.13441	16036.78214	20102.31549	18465.61531	22612.71985	16174.98572	23034.5163	23614.66317	18091.20204	20962.51023	20363.59326	22253.82354	21830.12867	8843.52556	6544.43538	11532.12152	14475.77405	14976.77876	15344.85133	13576.4899	13347.62226	20859.50864	18956.03894	18370.98507	19605.47387	19969.10785	20495.95517	17187.33247	21037.37494	18157.59036	17149.72412	20339.75315	20015.19902	19635.92964	19756.8196	18426.17646	17983.4172	20351.81005	21474.39148	19084.41239	19754.35645	17058.84464	19670.1371	18709.69367	19388.9988	20643.59773	19831.55943	18320.63827	15624.04521	19335.70792	18325.26776	19871.26699	19581.28625	19848.30164	21107.91277	20420.4742	19419.81507	17339.04152	19544.82469	18825.5163	21087.22541	17893.99356	20175.4616	18713.10045	18985.71007	20321.27944	20129.7115	20079.7454	19030.30195	18010.61202	18510.91246	18722.73387	20269.29301	18226.09382	20548.27979	15918.26615	19950.65272	17085.59909	18877.00673	20360.85746	19788.86365	18284.91194	15727.9314	18606.63727	18292.14268	19930.62409	19744.09676	19604.58728	19820.6375	19784.23825	17897.35257	20236.51982	20657.19842	21170.61567	18498.9061	18366.63086	19474.0624	16402.20352	18617.4306	19605.43267	17976.0278	19929.00816	19914.4355	19464.56783	18448.39738	20279.0018	21476.5838	19973.50868	18767.86709	18934.89845	18261.59255	20110.5131	19019.03335	18908.82859	20258.25662	20368.04439	18014.84003	19376.47458	19052.23207	21990.05304	21609.69865	21110.46645	20869.71229	19667.33845	17204.66907	19522.71126	20439.98521	20427.84649	18828.52738	19393.17598	19552.49329	16039.65418	20443.77126	19698.00901	18350.45969	19475.44821	19362.34781	18795.66024	18261.86354	18918.0593	21570.32162	20110.64095	19248.62182	18294.0851	18097.89456	19345.57854	18966.59649	18083.13047	20537.13063	20455.17249	18593.09533	19671.45535	18652.04944	22890.65557	20653.01954	20197.76286	20089.10129	16053.57589	15790.42529
1200	1500	6864.66115	13849.26356	18153.79563	15273.77328	18482.83368	12932.13908	20379.82657	21719.78926	15608.84807	13081.4153	17137.26707	16335.89665	17893.32125	11019.66884	17044.1593	19899.26998	18657.01964	7765.41585	6591.27021	15095.94783	17960.86782	15419.55798	19072.43442	13956.77555	20061.65782	21054.60939	16042.08417	17765.1235	17618.75668	19782.97291	19115.82744	8435.95182	6147.25098	10204.44816	13961.71592	14967.05235	13907.5955	12848.66561	13238.31119	18250.09913	16819.53072	16139.53351	17032.43696	17695.54868	18099.42112	15280.09355	18567.00945	16439.95057	15250.81685	18388.59452	17798.42612	17342.57682	17392.71527	16334.06919	16139.52446	17809.92218	18876.70766	17004.12489	18031.18554	15039.05406	17420.44727	16355.98882	16813.67643	17888.05215	17680.52778	16089.92511	13826.28818	17396.4357	16249.37385	17454.15334	17630.15006	17813.25573	18598.35445	17679.34968	17366.80047	15381.99188	17435.9123	16629.40275	18738.2269	15712.17589	17621.45253	16922.31361	16734.02305	18132.23086	17922.86414	17657.75784	16536.29353	16083.8318	16417.47591	16493.30782	17720.01966	15922.83295	18680.861	13980.02244	17362.88625	15119.66886	16785.97091	18348.06818	17501.67965	16050.55174	13931.41219	16330.42632	15983.23818	17446.78619	17001.23	17201.73346	17525.75659	17874.22737	16807.0601	18593.20171	18380.64794	19202.3956	16967.9391	16901.58501	17965.29561	15569.17983	16869.91886	18450.28777	16146.8088	18072.56536	18381.55241	17166.70582	17231.85691	18613.11702	19919.26552	18576.82959	17389.31174	17318.804	17280.72589	18350.38869	17518.96386	17386.47406	18803.22531	18645.60689	16873.01234	18286.30477	17641.20527	19940.93485	19642.89208	19344.06543	19172.87548	17406.71676	16602.90985	18332.06279	18483.70388	18747.39192	17421.79099	17695.24921	17814.83386	15040.76556	18397.93381	18404.70251	16413.55084	17613.3418	17533.6918	16981.43103	17185.11783	17831.70683	19566.62998	18471.44397	17695.81053	16780.45501	16814.47345	17787.65296	17585.34959	17006.42375	19107.77914	18655.33553	17247.83511	17887.53237	17517.2383	20055.23185	18781.38082	18903.9161	18740.74907	15573.81274	15424.10707
1500	1800	6563.32196	13262.32097	16627.46111	13198.17555	16087.63726	11386.48638	17764.48661	19390.59258	13481.69349	11594.70321	15540.54019	14609.98919	16292.36733	10162.3373	15089.93844	17623.5585	17172.98699	6858.83058	6337.70153	13944.74713	16588.98181	13281.17165	16654.59836	11961.13882	18092.06605	19619.29005	14591.84547	15953.7505	15070.30222	17444.20832	16830.07694	7652.67468	6472.11361	9023.18576	13642.50278	13398.19728	15166.8316	13529.8344	12901.66813	16620.08601	15159.01348	14839.41319	15339.67147	15762.97745	16604.84664	13788.77193	17127.78742	14631.70338	14030.69515	16936.22416	15911.04959	15606.13388	15740.09384	14123.90716	14450.02112	16377.83718	17344.0693	15781.17336	16303.19367	13820.49562	15670.47998	14931.83171	15287.38419	16311.18063	16072.17883	14524.9461	12517.51311	15483.17066	14675.75397	15592.8947	15465.81129	16505.07927	16916.92631	16140.08308	15455.4993	14006.65162	15387.91212	15013.81707	16953.58177	14053.39796	16175.3353	15581.75768	15221.95471	16348.15251	16587.82907	16269.94767	14925.72965	14696.09294	14981.80168	15402.9668	16264.19176	14431.52955	16748.41303	12641.69361	15675.48749	13593.85995	15257.80187	16540.23127	15738.06879	14496.00624	12501.24054	14497.65089	14373.98739	16181.14525	15901.64892	15625.50016	15795.82777	16638.55982	15486.32981	17399.35915	16682.00607	17244.47214	15987.45096	15559.27442	17050.66817	14423.68195	15627.95619	17319.50766	14699.3105	16420.96425	17074.04128	15073.51085	16513.4266	17235.45612	18248.65949	17508.85256	16083.34046	16031.30232	15973.7358	17124.59508	16275.90747	16342.10124	17688.98843	17451.87762	15731.53233	16863.99565	16435.67947	18447.64525	17535.9462	17970.46026	17783.38182	16338.62868	15536.94583	17078.2959	16203.13956	16533.75158	15906.44049	16092.77589	16720.72757	14332.05413	16966.78985	17220.87595	15377.24151	16818.67711	16580.08079	15772.67685	16356.9537	17003.08537	17999.72978	17141.11184	16162.99185	15412.99368	16138.1534	16416.16478	16393.1535	16287.16375	17895.62612	17369.30396	15822.98296	16455.09493	16218.95072	19006.6045	17587.86483	17543.84943	17164.21727	14964.91946	14846.90209
1800	2100	6318.76748	12375.2639	15150.3708	11514.52693	13806.39492	10024.49324	15942.58323	17463.67218	11616.28655	10532.83951	14126.64017	13111.49033	13833.60223	8895.94776	12725.85552	15362.70733	15830.22405	6490.35189	6079.19915	12007.3641	14936.97979	11705.70968	14462.98575	10869.23951	15206.31406	16762.62998	12686.0864	13754.72912	13978.27342	15870.17388	14884.78254	7050.20325	5158.19141	7776.87445	13884.47584	12527.49629	13962.78514	12249.59088	12197.81828	15295.00242	13418.53511	13471.73763	13866.20445	14200.27482	15505.32914	12629.27655	15743.15019	13898.72573	12902.97472	15309.17795	15072.45299	14237.14206	14495.95078	13899.85073	13342.31809	15118.66568	15619.41112	14137.93343	15387.65954	12391.43616	14618.09241	13571.38181	13901.07345	14544.0192	14776.77537	13269.43205	11619.51391	14099.38526	13635.23927	14184.76157	14491.32903	15026.30204	15477.91524	14969.37913	14369.39459	12775.41065	13802.64113	13799.61032	15597.31745	13026.04804	14745.49356	14091.02684	14046.12001	15124.90608	15226.11682	14796.27803	13755.01745	13358.72564	13753.7757	13775.00205	14537.24636	13328.22088	15923.5427	11425.91484	14577.9675	12400.76041	13888.55738	14871.71787	14541.07236	13548.71409	11655.27435	13441.37578	13443.94158	14334.54097	14570.78506	14286.63966	14485.46736	15528.60304	15041.0979	16355.33835	15437.95912	16188.74118	15264.94399	14644.46526	15779.1342	14207.4571	14386.3385	15900.18663	13975.5613	15134.10324	15589.56694	14393.84833	15418.2015	16428.25497	16820.28174	15884.02979	15254.90413	14597.34831	15181.88339	16073.07562	15370.65477	15373.81998	16629.10301	16387.94826	14662.85104	15867.39207	15256.8799	16591.16531	16432.3504	16536.63583	16429.20063	15303.44804	14861.50176	15819.88533	14976.44328	15416.10204	15108.24316	15472.00225	15570.49547	13854.40984	15889.88448	16119.23369	14071.93929	15656.23136	15436.8034	14109.19549	14929.61727	15500.10189	16596.03222	15898.47255	15074.68947	14214.7476	15305.57416	15287.75347	15390.62254	14800.03951	16746.3308	16329.9634	14861.94342	15384.29029	15230.90087	17110.52862	16161.99742	15720.01131	15928.6616	14255.58906	14214.37146
2100	2400	6060.15009	11881.86927	13602.92768	10322.11375	12626.59446	9028.36082	14482.20434	16070.79038	10701.50674	9506.78068	12850.79629	12043.71914	12511.49003	8468.62287	12413.53339	14503.55341	15321.4088	5689.6934	5823.70792	12238.55057	13715.14804	10408.45283	12644.46014	9821.28031	14012.86334	15211.71267	11723.88497	12310.98517	11858.16294	14267.89566	13162.64216	6472.82906	5412.96891	7990.15869	13078.96121	13364.05655	12956.51831	11912.73761	11604.82536	14092.0807	13247.74215	12371.88485	13036.95962	13022.01855	14386.66801	11697.13415	14399.80021	12910.70539	12184.22005	14282.2706	13840.29897	13227.30776	13174.16047	12856.70907	12522.45802	13937.99271	14390.6461	13308.89453	14784.28595	11616.39411	12977.09384	12511.18925	12974.63345	13571.13797	13706.38091	12302.41448	10853.63485	13108.45269	12697.01287	13661.01482	12994.177	13676.58022	13952.28391	13517.29923	13009.9245	11774.71699	13544.97266	12398.37827	14437.82678	12149.08024	13816.16391	13410.0749	13060.61889	13765.77257	14127.85009	13414.06863	12655.26201	12156.65364	13303.51011	12721.56105	14145.02098	12494.39623	15000.89127	10768.99417	13603.55827	11476.76334	13213.1922	13740.07799	13423.86801	12322.81468	10734.37235	12210.28054	12351.04581	13467.76624	13019.0933	13215.26227	13099.94369	14407.1311	14677.40094	15528.55643	14517.63005	14495.87112	14103.98655	13637.95236	15045.57217	13494.60791	13751.70846	15613.9237	13124.16569	14292.98781	14595.08526	13163.16685	14549.97973	15915.52427	15760.00493	15188.75228	14843.64769	13813.69326	14288.16296	14946.60457	14476.5839	14372.31554	15737.19082	15556.77079	13826.9658	14776.89841	14516.18972	16089.4185	15160.96446	15513.46972	15344.42868	14357.36648	14018.7191	14682.54887	14440.14537	14350.07527	14129.01662	14454.40654	14767.46269	13147.11096	15017.56684	14977.61492	13362.09019	14535.12913	14309.90875	12419.58735	14944.62	15046.62996	16145.63197	14898.63545	14681.56621	13489.56434	14305.84858	14527.06687	14571.19606	14103.97243	15747.90584	15436.79789	13881.18361	14264.00802	14401.41346	15506.01744	14800.55595	14558.92166	14935.30718	13706.36776	13553.85818
2400	2700	5747.11225	11047.00691	12700.18022	9348.31899	11543.73009	8658.93528	13306.23007	14588.34583	9979.44827	8518.02128	11591.32694	10907.38224	11287.21795	8127.34116	10838.88904	13047.3971	13364.52573	5677.08471	5728.46649	11381.02487	12827.05954	9454.94437	11780.73201	9081.28632	12818.1552	14233.60862	11014.97718	10530.12548	10904.55997	13593.29906	13089.42133	6194.94815	5700.65251	7633.22966	12111.73904	11427.17598	12056.87204	11867.23628	11713.98755	13316.31003	11986.56618	11635.70196	12358.35301	12199.43818	13571.96066	11078.42211	13849.40792	12046.64246	11523.60308	13179.37891	13161.70673	12347.13046	12743.41962	11808.94273	11747.33714	13247.7477	13657.57362	12766.31882	13199.5722	11017.22279	12354.20334	11781.97742	12286.10194	12326.01169	12980.78757	11666.70196	10076.17273	12435.41911	11915.50872	12058.82696	12158.66098	12651.16012	13115.26533	12384.56793	12100.77118	11184.82587	12577.99772	11667.02688	13697.99659	11267.81991	12747.1462	12235.58202	12293.77415	13165.47896	13552.40973	12910.6398	11864.60063	11648.5792	12063.83209	12099.06551	13160.21781	11842.07984	14115.11487	9968.91743	12737.0606	10719.63502	12188.11528	12418.65887	12537.61113	11680.68093	10224.41238	11428.32974	11471.37839	12644.91907	11972.76762	12276.69073	12249.85446	13958.52407	13435.07085	14840.61464	13681.5229	13709.83979	13554.14651	13011.58988	14505.60378	12784.3337	13084.77563	14400.22763	12416.36922	13212.85429	14107.72602	12430.73706	14060.35461	14705.55465	15105.7979	14598.86961	13498.22723	13096.13542	13645.18928	14313.9587	13991.60017	13882.7626	15010.34215	14708.64509	13090.31338	14248.48569	13686.54519	14881.16969	14197.1082	14416.94252	14610.21205	13684.73318	13301.42475	14194.15513	13457.07295	12831.3553	13576.5508	13528.69354	13669.81522	12169.70845	14095.53265	14597.99206	12608.88339	14442.47056	13483.25291	12133.21337	13567.85386	14152.13635	14799.21151	14338.52269	13644.35065	12451.5943	13615.1879	13653.80807	13620.07621	13256.93952	14983.41925	14672.03655	13263.4652	13612.26939	13633.16857	15690.67813	13380.82312	14096.2336	13948.97983	13128.66977	13016.93288
2700	3000	5693.76019	9814.8397	11917.94252	8643.29686	10507.3652	7838.42391	12213.18309	14173.42419	7930.17413	7937.64637	10533.37684	10024.88647	10419.58549	6947.92057	9920.855	12192.25699	11821.00442	5361.07904	5492.37921	10330.23122	11715.94599	8710.4745	10584.98453	8160.492	11533.81518	12641.65279	9582.163	10240.00249	9457.78184	11720.87085	12861.55457	5767.9652	4949.12565	6504.40765	11847.51799	11101.84205	12371.54743	11028.21648	11339.70012	12634.10173	11401.11661	10984.2962	12011.74811	11388.12956	13065.68952	10496.92987	13149.52095	11496.02945	10951.96355	13052.53632	12503.78824	11662.11894	11781.28792	10669.29947	10897.79103	12383.04956	13220.03812	12125.39814	12691.68075	10506.05461	11687.71115	11213.45111	11822.94139	11954.72463	12146.46962	10959.66076	9733.0939	11583.57084	11191.25636	11954.2678	11588.07768	12755.1893	12544.50933	12243.53477	11693.71902	10421.85098	11884.4392	11082.08865	13197.34886	10839.13784	12275.26522	11943.57556	11668.58923	12446.18415	12639.79151	12127.68179	11069.6847	11316.96855	11650.60594	11445.66698	12078.85591	11243.23863	13914.24058	9688.01571	11862.68373	10122.97749	11771.55485	11970.88891	11912.97007	11024.69521	9636.07386	10789.13943	10947.30343	11543.39792	11109.48005	11442.14789	11730.68874	13100.32016	13061.09268	14013.32523	13304.33297	12949.53873	13107.46308	12454.88144	13258.54706	12201.46823	12467.06973	14046.64442	11867.73344	12564.86555	13211.35989	10906.73243	12998.96941	14218.21214	14664.61424	14010.68206	12868.19745	12685.51833	13358.46558	14068.45095	12948.47356	13432.40778	13998.01537	13940.13955	12590.37398	13503.88668	13266.83956	14144.42616	13987.9938	13809.98284	13665.93628	13395.65066	12668.76857	13566.72772	13049.57604	11968.56636	13165.38398	13246.43408	13431.76206	11770.7348	13685.58038	13685.4821	12133.70186	13320.69759	12802.15273	11092.42079	13403.4467	13622.10496	13688.64468	13888.44541	13413.11992	12102.24167	13215.65777	13072.88103	13183.67562	12598.78379	14347.09769	13940.17398	12803.28341	12642.57388	12919.16495	14028.26096	12502.39165	12688.29606	13160.35205	12597.89076	12579.36349
3000	3300	5437.95789	9721.09832	10985.87572	8117.83888	9597.7407	7223.95016	11470.43746	12633.66209	8054.01138	7385.06818	10024.89714	9766.2716	10095.40602	6734.2627	10151.73405	11371.85896	10757.67414	5245.69742	5304.75856	10314.56648	11300.20421	8159.1989	9591.20278	7567.91036	11455.13401	12293.22188	9444.31966	9807.81817	8518.67596	11403.67602	10136.13956	5142.45474	5332.92367	5843.04997	12112.45332	11248.58324	11836.97627	10862.68941	10615.56869	11724.10459	10591.94288	10577.29658	11520.5026	10863.20954	12545.99473	10268.69323	12618.69869	10741.83468	10565.65773	11993.17662	11966.30603	11185.39823	11339.92329	10679.38393	10248.74571	11939.17106	12044.04651	11295.42754	12795.17346	10166.85861	11099.60418	10699.71188	11164.79577	11102.09301	11681.94928	10483.01975	9382.50241	11053.61113	10851.26578	11311.47755	11308.94525	12187.42031	11831.68366	11258.47509	10733.34278	9698.68582	11201.65293	10381.55131	12492.16546	10283.13664	11733.45682	11910.46209	11272.58692	11990.43714	12201.59875	11564.49218	10642.05685	10203.13569	11520.94851	10704.71116	11737.41109	10500.89284	12723.75573	9056.03665	12060.98718	9677.78499	11288.3161	11553.31959	11416.16097	10516.14881	9319.39089	10345.91613	10325.85033	11636.21759	10894.77576	11613.2691	11022.96644	12763.24347	12365.20786	13516.79812	12774.33195	12253.99031	12418.08566	11991.02411	13314.25358	11704.58177	12005.85555	12924.171	11543.58539	11960.13389	12902.66201	10289.08616	12470.67402	13173.551	13455.67233	12974.32433	12872.109	12304.92461	12927.70727	13008.86372	12676.78863	12338.21503	13504.98509	13223.132	11916.45805	13007.34008	12397.19431	12974.98106	12773.65251	13523.71493	12917.63169	12367.52008	12811.99024	12715.27028	11817.7956	11392.79592	12663.82128	12606.81311	12748.92047	11641.57559	12871.19646	13169.1414	11769.11662	12640.18406	12135.99003	10632.20108	13174.60017	12769.37749	13175.88882	13073.89224	12705.55633	11506.24714	13117.39306	12547.72206	12802.76631	12395.35951	13846.28092	13486.71391	12123.18375	12347.91687	12530.24081	13650.24755	12325.31624	13150.72324	12711.95987	12051.62884	12098.90467
