global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	std_dvars	dvars	framewise_displacement	rmsd	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31
19334.28797891744	-1834.5329217962244	373814691.65171146	3365511.041154192	25317.851196475665	-3935.9814476139545	640993589.2068843	15491949.95596124	20537.232424273963	-954.7913572926992	911626.5359608346	421777915.6486498	20020.131990136146	0.934766	477.439087	3.2651253767359383	1.8046374539600127	0.7283893922914046	0.2774453535284067	0.5305511068026417	0.0769759241945026	0.2987981861718367	0.2615708782777516	0.0684193243629943	0.0892803560595795	4.038416239003226	-1.16709675799855	16.30880571944496	1.362114842530726	0.0087729870869124	0.0193195570787581	7.696530242713172e-05	0.0003732452857193	0.0108342999686144	-0.006884491377957	4.7396221533165617e-05	0.0001173820558099	0.0196717606896536	0.0049761992819094	2.476255929327564e-05	0.000386978168631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17575.94628527527	-1758.3416936421709	308913887.8228815	3091765.511600418	21127.708281281102	-4190.142915194563	446380057.2189141	17557297.64975519	19958.8613868996	-578.3710373743634	334513.0568734972	398356147.86147183	19470.07188459728	0.85301	435.681274	2.178028008042162	1.0678464718036418	0.6204121303741488	-0.1079772619172558	0.3849112115153897	0.0116590890911476	0.2331552894625304	-0.0656428967093062	0.0043089898883886	0.0543613890043563	3.332959037344821	-0.7054572016584051	11.108615944618515	0.4976698633717076	-0.0063959860643883	-0.0151689731513007	4.090863773584933e-05	0.0002300977464648	0.0147209669660888	0.0038866669974743	1.5106180349256658e-05	0.0002167068684166	0.0127483878832848	-0.0069233728063688	4.7933091015967024e-05	0.0001625213936226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16127.629554598152	-1448.3167306771174	260100435.05034775	2097621.352359254	17932.498112870722	-3195.21016841038	321574488.568112	10209368.02031309	19207.650064366026	-751.2113225335743	564318.4511026418	368933820.9951402	18783.9723019055	0.687078	350.93045	2.003025455429226	1.1171826610176163	0.442537129795312	-0.1778750005788367	0.1958391112474728	0.0316395158309211	0.3277457722465158	0.0945904827839854	0.0089473594333074	0.107417291225465	2.316139793981037	-1.0168192433637837	5.3645035452625205	1.0339213736748976	-0.0123844956538401	-0.0059885095894518	0.0001533757325999	3.586224710295618e-05	0.0125561193757508	-0.002164847590338	4.686565089392245e-06	0.0001576561337781	0.0066269304890222	-0.0061214573942625	3.7472240629772255e-05	4.391620770633202e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14883.70688794332	-1243.9226666548311	221524730.72621143	1547343.600617666	15675.001157848576	-2257.4969550221467	245705661.29855415	5096292.501934265	18273.504690526384	-934.1453738396413	872627.5794660031	333920973.67468977	17904.40454079869	0.592348	302.546356	2.4381478851274725	1.3595980199099127	0.2538785763221085	-0.1886585534732035	0.0644543315153406	0.0355920497986016	0.4798163098776911	0.1520705376311752	0.0231254484154346	0.2302236912246444	1.111719502990553	-1.204420290990484	1.2359202533295623	1.450628237349602	-0.0210353823934421	-0.008650886739602	0.0004424873124383	7.483784138142172e-05	0.0047059368087569	-0.0078501825669939	6.162536633513495e-05	2.214584124801308e-05	0.0079858312430785	0.0013589007540563	1.8466112593747823e-06	6.377350064292871e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13882.539970288766	-1001.1669176545548	192724916.0266652	1002335.197005922	14104.097145638436	-1570.9040122101396	198925556.29360628	2467739.4155779146	17285.17819599085	-988.3264945355332	976789.2598008952	298777385.26715755	16992.137725727032	0.514148	262.605103	1.781166061096796	1.0520028462616562	0.6381536405118311	0.3842750641897226	0.4072400688985033	0.1476673249580154	0.5017324363396938	0.0219161264620026	0.0004803165990984	0.2517354376753649	0.3791055857503522	-0.7326139172402009	0.1437210451471176	0.5367231517340318	-0.0212689129177736	-0.0002335305243315	0.0004523666567038	5.4536505794545775e-08	0.0019359761613533	-0.0027699606474036	7.67268198816457e-06	3.7480036973282576e-06	0.0178295591354408	0.0098437278923622	9.68989788188715e-05	0.0003178931789641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12944.860422674734	-937.6795476140323	167569411.36253068	879242.9340136563	12727.858764010873	-1376.2383816275633	161998388.71660838	1894032.0830648544	16126.837696585795	-1158.340499405056	1341752.7125619547	260074894.09202063	15894.59465892162	0.490536	250.545013	1.4623841979159151	0.8742251108274746	0.7419800735011108	0.1038264329892797	0.5505344294727138	0.0107799281872773	0.688147907507954	0.1864154711682601	0.0347507278908844	0.4735475426075755	-0.4828557821477233	-0.8619613678980755	0.2331497063534896	0.7429773997487216	-0.0205061446490573	0.0007627682687162	0.000420501968368	5.818154317604612e-07	0.0060991403328596	0.0041631641715063	1.7331935918913744e-05	3.719951279991472e-05	0.0165518730584574	-0.0012776860769833	1.632481711317228e-06	0.0002739645017432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12110.411238726443	-834.4491839482907	146662060.37107176	696305.4405919684	11588.623103991466	-1139.235660019407	134296185.4463648	1297857.889059854	14893.075751272188	-1233.7619453136067	1522168.5377040152	221803705.33313167	14699.940278439191	0.494526	252.583176	1.7826864808018246	0.8253711840303303	0.4270140277625671	-0.3149660457385437	0.1823409799060104	0.0992036099681744	0.5839645344738642	-0.1041833730340897	0.0108541752167603	0.3410145775232769	-0.8944281368208493	-0.411572354673126	0.8000016919368159	0.1693918031311814	-0.0130693839881378	0.0074367606609195	0.0001708087978293	5.530540912779987e-05	0.0085513767615035	0.0024522364286439	6.013463501968189e-06	7.312604451718209e-05	0.0074015760008995	-0.0091502970575579	8.372793624155278e-05	5.478332729709144e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11422.89364833874	-687.5175903877025	130482499.30125757	472680.4370925127	10638.428195660828	-950.1949083306372	113176154.4742313	902870.363817468	13899.30107659926	-993.774674672928	987588.104021284	193190570.41795337	13729.83026664304	0.471548	240.846558	0.872064749880892	0.561869572695044	0.4118384984408862	-0.0151755293216808	0.1696109487980438	0.0002302966901931	0.5845715353159449	0.0006070008420806	3.684500222866202e-07	0.341723879901641	-1.3168515217000447	-0.4224233848791954	1.7340979302037234	0.1784415160927968	-0.0076231999826592	0.0054461840054785	5.8113177975615234e-05	2.966092022153092e-05	0.0089874292393363	0.0004360524778328	1.901417634241249e-07	8.077388433207707e-05	0.0046066357874522	-0.0027949402134473	7.811690796744838e-06	2.1221093278235354e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10778.740762135818	-644.1528862029227	116181252.41732824	414932.9408035554	9902.668024093726	-735.7601715671026	98062833.99540834	541343.0300644522	12792.16222715486	-1107.1388494444	1225756.4319490695	163639414.4458476	12654.213377517855	0.476463	243.357086	0.8619920045156625	0.4060226780884608	0.3742448465395682	-0.037593651901318	0.1400592051614249	0.0014132826632774	0.7121242399622076	0.1275527046462627	0.0162696924625767	0.5071209331417519	-1.6597315258404564	-0.3428800041404116	2.7547087378686896	0.1175666972393287	-0.0107867236218073	-0.003163523639148	0.0001163534064932	1.0007881815448836e-05	0.0100447923661193	0.0010573631267829	1.1180167818803213e-06	0.0001008978536784	0.0017482096768299	-0.0028584261106223	8.17059982988733e-06	3.0562370741617038e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10163.362446397812	-615.3783157380058	103293936.21684933	378690.4714805447	9150.16395957218	-752.5040645215449	83725500.48705365	566262.3671214455	12054.879730109276	-737.282497045584	543585.4804497716	145320125.3073995	11916.30759139372	0.485699	248.074661	0.8492436905895018	0.479447327052585	0.1990340518812274	-0.1752107946583408	0.0396145538082591	0.0306988225648072	0.7296301765317139	0.0175059365695062	0.0003064578151755	0.5323601945057	-2.006400768322436	-0.3466692424819797	4.025644043124862	0.1201795636830296	-0.0068617371903745	0.0039249864314328	4.708343726976853e-05	1.5405518486931587e-05	0.0092425704859557	-0.0008022218801636	6.435599450132222e-07	8.542510918785937e-05	0.0002782636508328	-0.0014699460259971	2.160741319344667e-06	7.743065937479844e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9661.28155748213	-502.0808889156815	93340361.33294436	252085.2190143609	8552.129252051092	-598.0347075210884	73138914.74378797	357645.5113998338	10985.438381295986	-1069.4413488132905	1143704.79855159	120679856.42925096	10875.158028230588	0.508923	259.936615	0.7595799207252079	0.3895895313538347	-0.0251071993153289	-0.2241412511965562	0.0006303714574596	0.0502393004879577	0.7855547550334734	0.0559245785017594	0.0031275584805994	0.6170962731557004	-2.248111387797948	-0.2417106194755121	5.054004811946816	0.0584240235672358	-0.0072619843454141	-0.0004002471550396	5.2736416633039454e-05	1.601977851172939e-07	0.0079354517467225	-0.0013071187392332	1.7085593984545909e-06	6.297139442456117e-05	-0.002770439885922	-0.0030487035367547	9.294593255021224e-06	7.675337161507503e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9213.298622221282	-447.9829352608485	84884871.50222458	200688.7102849256	8099.197451467332	-452.9318005837604	65596999.357854925	205147.21598004727	10324.236318782883	-661.2020625131026	437188.1674715809	106589855.56607552	10253.392806407548	0.547091	279.431061	2.15056293771556	1.047613116372312	-0.0823856039329484	-0.0572784046176195	0.0067873877353966	0.0032808156355397	0.2144170967336265	-0.5711376582998469	0.3261982247282326	0.0459746913716773	-2.1188362536458243	0.1292751341521238	4.489467069763871	0.0167120603100496	-0.0001927363542173	0.0070692479911968	3.714730223697653e-08	4.997426716103999e-05	-0.000418837069301	-0.0083542888160235	6.979414162153533e-05	1.754244906206507e-07	0.0096634581197771	0.0124338980056991	0.0001546018196161	9.338242283268596e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8736.665765768765	-476.63285645251744	76329328.70275591	227178.8798500861	7729.949024697079	-369.248426770253	59752111.92441532	136344.4006723069	9570.10676926478	-754.1295495181039	568711.3774563783	91586943.57512756	9497.591328682094	0.555302	283.624725	1.7839574587380178	1.0491799220100095	-0.4499603119456878	-0.3675747080127394	0.2024642823262606	0.1351111659706506	0.2351189785708243	0.0207018818371978	0.0004285679116013	0.0552809340841877	-2.37737075540565	-0.2585345017598257	5.651891708658031	0.0668400886002013	0.0017805159180409	0.0019732522722582	3.170236934397029e-06	3.893724529972149e-06	-0.0052748246307572	-0.0048559875614562	2.3580615197017333e-05	2.7823774885242832e-05	-0.0062502293890736	-0.0159136875088507	0.0002532454501293	3.906536741603935e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8297.156418340082	-439.5093474286823	68842804.63040203	193168.46647718616	7440.887501383981	-289.0615233130984	55366806.80825234	83556.56426008893	8860.044134761381	-710.0626345033979	504188.9449179061	78500382.06991956	8800.059839379159	0.575512	293.947388	1.3400751624388605	0.7107278113551432	-0.5556370579222119	-0.105676745976524	0.3087325401364514	0.0111675746401867	0.3349035898988575	0.0997846113280331	0.0099569686578866	0.1121604145271421	-2.813763524455453	-0.436392769049803	7.917265171555973	0.1904386488789547	0.0039260938405051	0.0021455779224641	1.5414212844452084e-05	4.603504621365792e-06	-0.0105204912531791	-0.0052456666224219	2.7517018313591198e-05	0.0001106807362082	-0.0128234055658775	-0.0065731761768039	4.320664505130234e-05	0.0001644397303069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7993.237979568804	-303.9184387712785	63891853.39802118	92366.41742517136	7009.440689184104	-431.44681219987706	49132258.77518972	186146.351757436	8543.010943792664	-317.03319096871746	100510.04417580728	72983035.98576123	8483.630049094523	0.593948	303.363464	0.8350575613915121	0.3955770879429832	-0.4012806993675895	0.1543563585546223	0.1610261996849417	0.0238258854262431	0.3700473816325029	0.0351437917336454	0.0012350860974178	0.1369350646530712	-3.0322811138829024	-0.2185175894274493	9.194728753610937	0.0477499368891833	0.0017371506147934	-0.0021889432257117	3.0176922584770875e-06	4.791472445389142e-06	-0.0087879265617085	0.0017325646914706	3.001780410130616e-06	7.722765325398179e-05	-0.0082041170495439	0.0046192885163336	2.133782639713147e-05	6.730753656261691e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7671.663957174685	-321.5740223941193	58854427.87181314	103409.85187873356	6777.100022820151	-232.34066636395252	45929084.71930889	53982.18524644552	7978.91331005601	-564.0976337366537	318206.140387292	63663057.60938896	7945.750534423698	0.644747	329.309692	1.247726255567296	0.6355629978387779	-0.3715303240986998	0.0297503752688896	0.1380347817248849	0.0008850848286397	-0.1280120237771314	-0.4980594054096343	0.2480631713169984	0.0163870782315168	-2.8976780782102907	0.1346030356726117	8.396538244940484	0.0181179772122824	0.0096462376586635	0.0079090870438701	9.30499009674179e-05	6.255365786751389e-05	-0.0101349961391312	-0.0013470695774226	1.8145964464177691e-06	0.0001027181467402	-0.0057540048865135	0.0024501121630304	6.003049611429509e-06	3.310857223402123e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
