frame_start	frame_end	parasubiculum	HATA	fimbria	hippocampal_fissure	HP_tail	presubiculum-head	presubiculum-body	subiculum-head	subiculum-body	CA1-head	CA1-body	CA3-head	CA3-body	CA4-head	CA4-body	GC-ML-DG-head	GC-ML-DG-body	molecular_layer_HP-head	molecular_layer_HP-body	Lateral-nucleus	Basal-nucleus	Central-nucleus	Medial-nucleus	Cortical-nucleus	Accessory-Basal-nucleus	Corticoamygdaloid-transitio	Anterior-amygdaloid-area-AAA	Paralaminar-nucleus
0	30	42.96541	118.18587	26.64627	39.52853	28.8629	33.13191	58.24454	50.96824	22.64466	36.73261	18.76241	48.9886	17.15103	57.94882	21.96137	46.88667	22.16623	44.78575	25.46099	54.89553	46.47515	50.21053	31.28229	26.59824	44.9078	50.99004	85.86869	22.56285
30	60	3497.69222	3027.17852	3269.93841	3242.45855	3082.3934	2921.21299	3729.09052	2646.01599	2835.85748	3034.24708	2519.21285	3492.14069	3035.05999	3315.25972	3102.23632	3356.2718	2977.34584	3049.86837	2942.64715	2356.84398	3013.56037	2322.33616	2480.32177	2291.52134	2898.15631	3023.02117	4528.41364	2801.60524
60	90	11572.22779	9224.49856	12134.77088	12034.78522	12040.82503	11787.94841	11713.34993	10323.41608	10818.03781	10783.12342	9022.41377	13290.92807	10696.94632	12604.28636	11278.72497	12248.68329	11235.24518	11773.08363	10725.17372	8649.66331	11247.50938	9438.15722	9390.22659	8949.655	10363.63634	10148.42785	13787.11953	10347.09979
90	120	19397.46428	16031.79354	22362.35271	21112.49136	21804.49506	19739.35507	19277.1972	19255.30857	20246.97355	18638.1767	16133.59067	21824.56336	20002.44685	22227.7028	21879.41572	20940.95098	21397.41647	20664.19559	19909.47745	16471.16118	17276.66718	18614.5616	16172.69745	14702.75882	16753.61909	15561.93233	20210.99468	18248.26223
120	150	25081.64622	22128.39171	31594.40756	30674.08651	29517.4193	29178.07346	30188.54414	28322.35752	30012.98446	25363.32266	25566.2664	29824.63239	27976.53464	29876.46927	31216.59144	28694.34118	30908.74189	28526.21124	29529.39322	26062.62556	27701.67208	27029.50062	25494.59875	24398.88578	27671.23359	23569.55556	28856.86182	24441.08709
150	180	25728.25948	23729.11665	32082.87083	31560.36243	31021.72017	28895.94747	30294.27748	29665.94131	30765.75058	29501.89742	26495.03322	30658.14805	29704.82679	31147.37291	32080.70081	30264.7196	32113.62959	31367.17286	30781.55095	29689.94425	30552.798	30670.2737	27064.48083	26402.98522	27979.63714	24113.43058	28827.67241	30501.53013
180	240	25229.14312	23928.85224	33000.69547	31101.06026	30584.19504	29179.65851	28249.34723	30673.65059	32156.55197	28535.45078	27421.54526	29082.44282	30624.10328	30341.64494	33974.3452	29337.11748	33463.32799	30846.54178	31442.84873	28662.2512	29061.29653	28088.96246	25896.62219	24987.95989	28391.77432	24033.63294	28005.24863	28022.84018
240	300	22043.48191	21653.66171	27921.35699	28180.34485	27505.99984	26746.65614	27013.74494	29144.90532	29625.71594	27213.45692	25765.99433	27866.90525	27209.03523	30241.30988	29533.16901	28588.0663	29451.8256	29162.91207	28612.70242	29172.68295	28656.56786	26433.57411	23931.2771	23607.74438	26347.647	21782.93497	24950.73726	27356.46695
300	360	21824.01013	21393.17848	26183.62317	27787.65573	27042.19676	26490.10538	25916.06709	28436.31729	29071.66385	25555.45549	24722.12881	24874.63323	25613.92812	27626.36307	28443.9442	26543.25531	28587.67203	27816.28341	27619.73961	27852.72228	27169.32308	24611.73264	24048.8103	22928.89204	24532.58985	21103.29828	28345.8394	26130.22804
360	480	19823.7993	20317.52462	25591.85223	25203.56069	24017.90692	25124.34168	23437.66187	27275.22842	26041.19603	24091.90383	22701.84399	23794.01512	23591.22439	26057.92252	25744.58365	25104.67123	25891.82648	26228.76063	24912.69449	25903.50995	25476.45799	25107.4926	21763.19006	21247.13547	24465.32344	20416.40748	25052.41724	24030.6897
480	600	17524.00639	18023.62955	22657.92476	22598.52331	20862.70928	22383.43137	20875.81282	24650.16176	23999.29767	21803.9462	20398.08454	21051.10173	21052.01456	23450.10072	22874.57803	22432.85894	23091.80808	23631.31696	22205.64307	24599.0442	24404.05135	23303.37197	21318.06531	21117.03681	22511.40834	18897.91808	22550.99209	23061.44934
600	900	16000.22926	16978.53297	20098.12423	20082.81657	17718.39104	20182.63041	18518.54068	21819.33434	20563.84185	19436.79085	18144.01587	19066.17985	18868.07545	20725.07129	20379.38589	20052.68739	20256.27479	20945.07125	19531.28025	22222.95096	21303.11035	20041.82235	19549.81702	19679.90244	20044.25606	17277.97442	21249.23882	19966.92665
900	1200	13535.68235	14040.55162	16347.49157	16272.83568	14990.04762	16377.38857	15307.18711	18090.13156	16654.73896	16300.06514	15562.43641	15539.24214	15892.36461	17006.07201	16375.89801	16646.09516	16389.69631	17272.3873	16106.58921	19094.74303	17022.50003	17482.3341	17302.37634	17817.81272	16763.27123	14893.36676	15720.36213	15759.294
1200	1500	11745.77935	13232.81656	15019.78195	14144.24953	12773.5755	14226.84028	13789.34991	15347.87281	14626.56722	14065.83787	13119.64524	13045.27127	13782.68642	13974.69274	14295.04058	13910.24489	14435.40153	14599.8191	13984.93525	16456.7231	14344.7282	14997.1948	15254.5376	15164.37106	13977.25988	13278.19137	12488.93916	14317.47963
1500	1800	10511.36152	11879.88366	12506.89293	11762.78421	10743.77552	12061.6233	12165.86524	12595.77266	12214.76701	12172.30451	11270.25722	11793.47832	12508.06767	11683.25842	12031.58456	11685.30668	12038.79276	12317.11867	11902.48755	13792.54306	12195.89617	13679.78546	13846.25354	13729.24643	12373.89274	11282.20601	11409.84668	11654.12128
