frame_start	frame_end	Left-Cerebral-White-Matter	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-choroid-plexus	Right-Cerebral-White-Matter	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	Optic-Chiasm	AirCavity	Skull	Vermis	Pons	CSF-ExtraCerebral	Head-ExtraCerebral	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula
0	30	313.3551637957736	310.2315967911506	226.8693607531096	279.1486889127587	257.196201845776	309.9731328522857	422.8103753772331	537.186510240121	350.43227790307105	321.56042430426487	267.2811662076098	309.85838503385844	379.05953360439963	213.390116910451	328.1677692141106	600.3927163927967	598.1500004854216	329.19502292248904	319.801327260146	311.60313724851636	300.5182043254705	313.1716640916291	310.0374348556584	313.21215757090835	493.52786514377567	445.89544054752497	499.2501395678945	325.78186403364754	332.06514315531706	672.1648816326797	515.64795635709	259.18607940673826	317.4979059674551	682.4935952030964	30.908482046085986	40.75610000991216	259.8197121247823	263.01172472973815	301.19945640070836	32.314548489217096	339.212631798533	483.79319523517387	297.4922416314527	338.6787663778348	398.0395376565102	333.69461386332324	273.7895142686853	157.72326027110384	276.9642275116197	239.33638381813245	237.80078502048755	301.6927893926466	314.3319173802536	188.00121709137616	186.10516415912318	368.9959105141037	348.63210498631656	107.5420877027333	247.41710408524685	272.53004576741154	267.216220313831	313.3033598907959	316.0453956765906	338.8522927152649	467.8386616085515	228.74922939374252	362.69398035506407	274.58512338615014	288.3532034986049	349.8938753323767	18.280281353510706	88.53803940753855	416.58621506871964	653.7137928515392	486.541470384033	425.9781967239081	315.6270309516878	320.49594873899844	343.0888146070726	339.80012260256046	256.63783298999493	201.10877528637542	335.6661094377303	258.98176267923276	324.4633508519435	375.724735214718	387.6867214209603	160.79456087758615	349.68361872508467	340.61931402737093	478.26629402666254	148.90982768722438	351.67319114231185	456.05335405377815	246.51112871141444	502.74498721880104	281.19736238045186	355.27939000497076	402.86693084230865	265.5657063176253	295.67271833325907	268.43770602992555	315.338537261069	343.52630021351075	21.75381950467955	102.14119854039998	497.00886221250926	609.7655653491856
30	60	7042.366041413705	6403.280002089818	6609.93420024671	7453.6678875727075	7715.449170512905	9084.352335944566	8318.205241046157	10468.10850275278	8074.140514671226	8187.785255481351	7500.945172396573	5356.095638284027	7802.067614939418	6694.959222215221	10312.419328376429	8263.443444589879	8092.924716061932	7348.432195230167	6903.767374808496	6231.729401776514	5666.351673779566	7276.258908853616	7577.383803911836	8228.107418849517	7898.173596586037	9808.81424875591	8672.363573480927	7218.156504994124	6948.66711253596	9592.67083236426	8770.610171036427	8420.027880859376	6025.307617504154	7628.166806272882	910.1331812794148	943.7873071194783	9131.378110658872	5604.47697401707	6085.761731717484	881.1273977992272	8850.500119628377	10119.32627197733	6995.621047836441	9403.40225709897	6879.781071453272	8010.309806425142	6128.90702020114	5218.512332278262	7049.041239723535	6792.379022629111	5893.49175666588	8500.791524834985	7806.3767260648	4842.716759339168	6320.064383559184	8871.148490712168	7320.328816915419	4387.056472038536	6405.989629331503	9700.111281965796	5767.71236744336	8936.618251651413	7217.933524948715	8657.923053880762	10640.75963079279	5871.175842747468	7882.627007582058	6286.953436997244	6329.4982403500335	6463.481770145068	691.5748221060184	3716.2037043676714	11047.354754293547	10096.835034760259	9164.49647627829	8435.121833641137	6315.691699564872	8692.334817392932	4928.719377556059	7735.607915220078	5207.983291297608	4414.487516709515	7406.108970725227	6604.667192495021	5729.160126126453	8715.057976622793	7669.423439937439	4324.081930825605	6721.310034798105	7750.109667038112	8197.812873318568	4261.481913103224	6515.495578563807	9964.567947312813	5316.268359502156	9125.867988234564	6555.7184027500525	7605.57152912126	9483.482956991771	5427.17209487823	6507.479432451899	6162.784835864487	5777.183983589059	6143.8439623274	854.4346293953308	4782.6863570137975	11033.650508613135	9810.128381858149
60	90	15873.774295918884	14692.391807652675	12817.347810444078	16514.82086581851	16951.48988494562	19837.823277125484	18637.54976500776	25048.277085676855	17177.884671692693	17273.3703765541	15453.024365974195	11611.424547211293	16154.574989560502	14090.054414782546	21012.541197819497	17681.14844431719	16399.405239572447	16479.10034351215	15582.450937737818	14277.681020752418	12883.779064873965	16624.025857851637	17488.39177876845	18582.210254568672	18588.803918400656	19954.831043168153	20853.974876045602	15468.40740122811	13909.899002267772	19121.69742155785	15866.97389144838	13889.0439453125	13228.970476400373	12483.123482037789	1892.8703051927625	2095.068886195927	21070.561745952615	11768.562474310169	13103.023943902239	1951.6111983801695	17929.722373988803	22307.29081557614	15670.690036243968	20613.5175352636	13451.80319426451	17534.05079521171	14412.78959467724	10644.110852599282	16931.371709741314	14866.582040624315	13123.581627017404	19384.02467267289	16976.479505187355	11312.205807089793	12269.177131682543	19130.891901646937	16141.987855584879	8749.550224668077	15257.921816778575	21605.818976289484	12799.960090946546	20465.36933704583	15682.556187257498	19650.10245585155	24825.208361446497	12948.101755281383	17387.182426678264	14323.956829273178	13657.168945152198	14031.551613201398	1895.2987582468577	8996.397299779817	24592.629562082446	20318.706738661625	20281.453873739225	19565.450843574905	13786.758040131383	19634.706608859968	10168.643026578004	16922.09375583302	11583.044625038261	9314.222490383103	16823.199315137455	14753.649428782044	12227.094778025215	19007.72793335432	17021.866658707553	9540.080783270216	15211.028638058297	18144.825760169035	18243.292951588304	10492.627088373116	15024.94965378469	21871.6093722351	11508.587161311398	19486.23399450862	14372.50030991328	17962.936570145277	22624.226084274887	12605.417781426317	14595.207323569446	13820.048895440776	13229.094156455541	13089.59564706845	2173.306394245531	11668.36400035939	23543.88314328816	20959.47150028086
90	120	24620.19701095394	21568.32169677406	24948.0700486568	25091.341912931875	26153.591271831872	30830.29214777276	28741.771851137044	38339.48350561073	28638.85770645098	27162.99353683636	25201.392130533855	17712.306862468613	25736.748911585742	23384.513086837556	32447.32236036614	26074.795958087914	24467.62003096371	25594.571337090165	24340.89197648579	21196.666561806436	21592.721836153316	25276.556084827935	26709.25020340368	29629.531796880095	29233.06408117699	32532.992719376016	31743.542776915812	23537.53043649239	22358.422565191166	30528.880987557088	24370.52716803458	25245.27421875	20299.67271730099	17565.469755164748	2951.6529518891302	3269.3599699226834	29994.738497789644	17850.641320391882	20072.80789121041	3043.6576013551166	29476.106598850765	34660.04887393058	24502.49457444106	31388.16197398378	19582.776806054837	27548.306002835125	22081.227910546124	16344.44420334908	24648.633450491005	23286.69333100408	20277.923912645423	29733.338972711947	27221.051886279238	17959.058847151566	20464.60333508137	27637.56457678064	24902.51847161453	15350.429265330145	23820.434814027263	36111.63019345738	20065.419309114153	30986.913500330036	24456.407718903487	30151.920139215144	39338.408173532196	20249.546564374865	26767.706812987046	22493.09624328205	21725.088209566755	20795.182260751135	2767.69272571011	14487.094660408266	38273.40518039553	29920.24851063208	32387.456384752404	31180.423053753668	21069.619181424077	30929.66445133378	15540.732885031808	26545.902411130966	18589.99224864425	14076.036725557491	25246.740000261943	22258.48465845313	18018.815301558498	29344.496304700835	26587.52857362415	15334.706198502334	23164.134854892276	27264.800051711078	28951.509858670335	17199.29857376572	24129.94367209445	35974.70326582555	18344.019422767626	30077.685954691453	22827.46316205079	27001.041563856394	36223.7925117545	19328.98405004424	22861.450636677317	21671.91906831677	20885.75838101114	20729.70547426802	3258.9115715726493	20592.09902654218	38179.229027609224	31305.009467855834
120	150	31605.048957046176	27354.598149920086	29727.226391173244	32308.247861782875	33427.972009998506	38869.4748150773	36771.87056716678	49750.06896526101	39117.48702511383	33958.17710223454	31541.477342085404	22489.80054807013	32397.99310717	30299.83406628024	42487.3219941552	35491.37274351004	30187.649310305736	31286.693043764637	30930.472846464356	27730.363274128587	28532.273801687672	33059.420209879405	33904.546275463814	38517.481571936965	37312.449368908754	43171.61615631991	39712.829469947384	31778.991101392883	29361.112982553823	36132.22157264885	28916.06445084627	26487.6712890625	26868.470319339736	19914.61356727249	3728.0299944891303	4202.880479609891	41219.83787696678	22482.619209930843	24984.6842112469	3907.4004740691325	37398.97754476475	42955.95011678865	31562.686917178282	38707.899284631494	21833.014414406414	35074.36789862435	28430.6734137553	20701.674454444237	31568.54765468392	29462.427707934374	25148.96407912987	37544.14780569544	33339.21945479718	23674.759239366318	25823.116600759615	36557.02485493023	32604.010241833363	17846.997060593065	30656.04735099209	45315.3300562486	25850.05708333809	39561.45659130428	31279.631831381572	38523.7469492432	48747.440954219936	25786.880114673007	33284.98845591816	28809.142392299596	28039.43535563418	27252.4445485624	3452.988310376199	20022.55883117572	45422.59673642041	37496.46750427221	41652.55919108899	37561.07363892687	27079.07195106674	40072.90064662953	18676.39465117873	33509.10628339819	23070.064617069434	17872.58052795281	30570.29227336874	27877.152266574296	22762.13078421254	36275.63523680409	32572.83167988072	19535.40455455016	29936.725863418917	35812.743488571774	36530.57718917068	21262.184455054623	31797.471056893777	44973.35160968762	23041.375824097468	37718.5791441292	28691.773555565553	35449.9487726404	44341.325405374	25051.99088450293	28382.85240442239	27971.222579590918	26738.317083396636	25419.11599295156	4176.052735334505	26710.106367977784	46798.96239549622	37970.86686809313
150	180	33172.22615546816	29204.343675607757	32831.46380208333	34010.45204685894	36184.62594819499	43498.14137898005	39967.84718670641	51321.12417690957	39208.096626885315	36952.814632686495	33694.224093350495	23987.454888199507	35702.59279166519	33087.61410390265	44566.78218283582	35311.52103103185	29595.83204469995	33853.068052912764	32832.608103411745	29509.699441061945	29872.232621503797	34582.830042070695	36440.84845402931	41218.42094251402	40269.593330298325	43620.63811457698	43502.74717940502	34348.13951491422	30881.419500655393	39095.348137263194	29862.337221184698	30054.7994140625	28170.867961403615	22146.214827405856	4076.7780537110207	4541.435747898199	44354.12493341619	23925.556049366347	26202.476789483408	4263.541797106358	40180.54744437987	44610.004583985625	32590.607665893676	39166.596403172836	23422.94502990534	37564.55018177201	30539.3102957237	21531.290483144658	33219.87251440793	31408.768918768794	25629.650065767593	39334.7399922895	34686.44558804315	25514.021654024345	26480.28518244943	37399.626686521486	34129.98451249678	19405.714874832942	32461.589898868715	47051.44138787383	26934.354947773896	41490.97128746158	32945.6272424039	39775.74212970813	51523.8141986269	27659.405878881833	34707.74478135577	29775.454413047955	30046.383627758165	28089.940016236527	3754.5133897033506	21758.852125225487	49021.37677006681	38827.402425230306	44262.97336140744	39957.35591099976	28961.604900210954	41524.907564974674	17667.42606571509	35136.731322883235	24380.264878745176	18643.241114034452	33330.70702838498	28796.802262602287	23391.153855935398	37394.2909222153	33816.71045733966	21457.866948860374	29132.42487513336	37978.13745779761	38930.29089321869	24105.63140973456	34092.38263458693	47352.76347059032	24294.994066223047	41142.62249762725	30617.752201023937	37590.25381388024	46571.42764871162	26458.259171648548	29918.83384542061	29373.83489442776	28885.413675234202	26942.207068268475	4367.336055945517	29371.45046419647	48650.99666683522	39983.79666750734
180	240	33095.809233032975	28824.60000026287	33823.12358826755	34406.17902064187	35534.35435165245	43734.49112993895	39878.969280165424	52532.76871444707	40393.93046674907	37259.33142221102	32497.800159801136	23821.853027668512	35307.209976955775	32990.089980558754	45091.99270311042	36624.52432714332	28981.748325481123	32621.37639966335	32634.067204159528	28765.84636293942	31109.430307967887	34859.521281259906	35669.53650551654	40799.739770679786	40154.63245010273	44857.16292208473	43978.55042287844	35227.51490412575	30455.94282578183	38315.49276365866	29376.5584499368	29389.1166015625	27913.58182479126	23176.497470743987	4127.505128245823	4628.157545198611	42018.064829864146	23189.710105917122	25880.323373501626	4353.910984236411	38779.483288722055	43343.582704934786	32591.59998521986	40034.043355805385	22474.606049245354	37203.738215038364	30757.150757822365	21371.869150921582	31917.98964970528	30924.09730660943	25959.72715224114	39510.11621563493	33947.16105785632	25564.908186243338	26380.58936075089	38285.20199483134	33304.1138137985	20142.846969730796	32611.3645846312	47932.82123655914	26964.441567368536	40329.07761178131	32289.167954781493	39370.345097404796	50087.85939867424	26862.37640060002	34013.87590277464	30301.266073414496	29879.92785019352	27979.770361238654	3804.583746912994	23335.620631333564	46806.9035601036	38121.843431385976	43078.580562275274	39181.5044478583	28330.25820126812	41481.14932903782	17880.775986821212	34847.67736213875	24636.77221172625	17963.76001200229	31521.08572221422	28238.487713619084	23406.675150394327	37522.73339510403	33190.98637540362	21747.875905900593	29011.098758647095	36630.44286674403	36868.863471889556	24201.888833414854	34080.14384840082	47199.05375701916	24144.40151304285	38730.194125850234	30178.232935487446	36982.88903319685	45085.09489937905	26221.045951530366	29353.485269948014	29720.53053443408	29249.83105165544	26148.061176642375	4288.912491790905	30453.48857986362	46569.01763501213	39939.94052985143
240	300	31922.54232717041	27286.38387370668	32332.47927631579	33872.08143220962	34286.70939989867	42806.91162730931	38453.55115159424	50747.16405392614	39873.932641087435	35902.687410744285	33154.005553274445	23539.00522292061	35434.3740621023	32775.052887384794	42957.7411016208	35595.352987292754	28890.98508592597	32479.1220268589	31435.539812472372	27468.33997719909	31206.382731569407	34238.31044211798	34464.784136377544	40195.77873024964	39328.22530498676	42938.57146244852	41760.84213838202	33918.18955257334	31351.290786527934	38080.819842058525	27971.700455847324	27685.3478515625	25904.10406787046	19673.073503693777	4133.99304312411	4658.159906686975	40619.08155890334	22919.656600018494	24783.604708093633	4388.678346484895	37388.43729134002	41574.78542360502	31061.0165578745	37609.60904891463	21420.57811696906	35789.164091582956	29565.960124238103	20486.46701850847	31098.472658487255	29234.921858215697	24109.841762878124	37192.4398160016	32603.217113425657	24778.372436081838	26373.516907609835	36032.88054416287	31712.066340136564	18740.577384398403	32875.102674364956	45413.70073872228	25964.101595551787	38441.35360613868	30708.581506716793	36933.987320410095	47596.86528542259	25872.563790817858	32469.751619502393	29281.365528589347	29133.396744024885	26610.221007076165	3503.2554904431436	23533.46556738447	45162.182155003386	36781.127147116196	41953.091284634094	36269.09898960001	26895.258354460802	38655.80835397111	17058.307495535057	33422.89533997543	23562.727439159815	17796.71884285029	30812.205456307627	27070.476476832253	22189.69247871043	35518.02936318212	32259.787777856392	21381.231426214687	29110.205430488753	35804.4871268548	36171.1365353473	24274.159635098753	32732.213193547475	44644.71450753822	23564.53268636559	38212.876157539635	28757.85572163068	35139.41759051243	43555.54514832427	24828.228571437434	28448.347036096697	28175.58658243782	28225.131281469585	25152.05801006685	4390.252254516068	30501.40461966748	43061.58017925769	38788.784255491104
300	360	30342.645434327605	25571.290719896115	32080.48991913377	31240.456249815732	32359.443938294367	41130.646243342155	35908.129863248185	47556.09832272461	37972.44803042295	34797.146661836356	31615.773351495915	22596.92581516744	33261.36190920178	31876.52010548675	40976.78971657824	32319.47073039376	27567.661420785553	30787.614564274736	29735.614966344223	26191.093942587784	30531.164898782805	32481.365323014234	32675.9219748484	39130.20399200814	37487.23562216661	40363.17032346324	40099.273114965596	32139.83317591553	31290.097999895603	34924.33798312754	26820.315243591198	30512.65078125	24451.202063574092	24024.339702781774	4092.434573643387	4609.473312249084	37640.09727837267	21481.72843260192	23239.524162524125	4441.7725188403465	34752.5814706347	39511.334287252714	29262.735180194562	34606.26360080845	20891.90299860243	33277.59984128138	27146.046545357312	19548.82123625043	28858.158332513005	27568.06151677629	22290.765332281877	34622.14817108851	29939.3326079427	23710.886254188874	23523.951366363486	33497.92495024507	29758.37563334754	18321.74203949516	29982.892584817117	42194.210378339216	24303.65764114945	35522.13603066135	28840.538195640645	34727.94180573464	45093.3322117661	24303.669691982202	30257.60568022392	27365.58151900833	27645.64589618525	24893.33284535777	3225.5282658941237	22633.862924945617	41269.76789129066	34515.54456972792	39252.086315897315	35018.72251867663	25056.17090265471	36249.7396676989	16407.86442684097	31149.86634446873	21531.31253305071	16734.51652715992	28693.362826121123	25593.685392365078	20571.77869693455	33382.827984052085	30167.728247728384	20509.10306973259	27545.442734235185	33415.01596670583	33066.250590527736	21887.104427724837	30882.057367756508	42102.892508818186	21811.356426638296	35733.73622678879	27028.16495397679	33464.698749345334	41164.14508322011	23299.361225033947	26665.03926443854	26257.07664808931	27409.183506817666	23333.545903333004	4437.829127362514	29477.74730128176	39716.888857284925	35878.19685235923
360	480	27490.15906530427	23537.523688015226	29568.47347861842	28975.101641867503	29296.926691213022	38626.95178322432	32559.783321613115	41778.29705848057	35115.15114541833	31491.539771295364	29443.214503432766	21626.949798167883	31090.828485687394	30564.2983312932	36768.856949991256	31145.920610411213	25586.9843082306	27222.72173228923	26999.51847189462	23643.559684874366	29199.941028573896	29568.028954479512	29549.078675140157	36156.43835809092	33399.32257363616	37547.148707211585	36593.39377761569	29634.185741985573	29768.832400995267	32533.09847423672	24670.721787041013	29411.37265625	23503.858549165045	21606.129821521965	4084.4304632103563	4423.498826201098	33936.41643163152	20683.59101913609	20704.064631319936	4344.278823807676	30140.55749279405	34782.34728419651	25339.834500064146	30520.629521812676	18956.96300806571	30011.22755785165	24541.592519679212	17536.089777061472	26492.99407462593	23975.8880869819	20551.933355712892	30529.781964512917	26499.139605753255	21649.020573749396	22248.904483862843	29374.008140882554	26774.056147169656	17110.490359091695	26801.13707586574	36415.826565650204	21603.849759666635	31893.355044505635	25580.607178365888	30248.827978791905	39627.81547111742	21743.004804802833	26775.79508520362	23808.64866092875	25234.263368262167	21941.306233157316	3109.750657101895	21641.20588258701	35919.1009270914	31652.25858095739	34382.34705230145	31443.34768543223	22138.899128370893	31665.729958950877	15419.350637335527	28186.622553311983	19245.067334227	14978.687140336566	26861.70485588131	22140.389543475827	18892.05515400467	29526.99600316651	26740.676163119355	18530.908787974757	25468.734626131434	29146.924592765143	29706.279965354053	20854.194290379342	27621.58712822438	36292.80408806979	19318.644260056353	31612.62598837133	23807.016817132917	29225.52662207366	36760.77808492444	20735.43125125807	23743.788948166195	23222.978596163983	24461.475548036757	20576.438337916978	3881.2044771552605	27149.965463650802	35432.328963558524	32882.084694263576
