frame_start	frame_end	Left-AV	Left-CeM	Left-CL	Left-CM	Left-LD	Left-LGN	Left-LP	Left-L-Sg	Left-MDl	Left-MDm	Left-MGN	Left-MV(Re)	Left-Pf	Left-PuA	Left-PuI	Left-PuL	Left-PuM	Left-VA	Left-VAmc	Left-VLa	Left-VLp	Left-VM	Left-VPL	Right-AV	Right-CeM	Right-CL	Right-CM	Right-LD	Right-LGN	Right-LP	Right-L-Sg	Right-MDl	Right-MDm	Right-MGN	Right-MV(Re)	Right-Pf	Right-PuA	Right-PuI	Right-PuL	Right-PuM	Right-VA	Right-VAmc	Right-VLa	Right-VLp	Right-VM	Right-VPL
480	600	11986.40923	15975.64185	11998.45133	18528.26044	9477.73739	14073.0367	12129.26269	15345.22792	19216.32578	15783.07801	15020.80816	13835.34286	15058.23519	18463.96407	15946.91264	15628.86693	13949.42964	13246.88719	15841.94678	16528.12932	17381.56212	12549.55973	16810.51166	12464.55125	13995.26389	13125.57656	19653.15868	7863.35794	14450.41533	12117.09674	14109.65508	18193.04187	15315.06439	15598.34497	12157.12803	16388.4744	19131.15005	16599.66906	16672.006	13793.78734	13879.61995	13797.19746	16901.76364	17228.10475	12380.64453	17343.34931
600	900	10243.71716	12846.25579	9514.8764	14575.50359	7568.29918	13154.38141	8940.65028	11976.0349	14403.40515	12035.16531	13513.02379	11130.77131	11939.50098	13814.29312	13483.46399	12872.47616	11080.92711	11645.06667	12382.62524	14004.84208	14201.69313	10379.37321	13760.68139	9852.28979	12734.48429	10647.80908	15815.8383	7302.3647	12494.72443	10604.50142	13432.79492	15134.24805	12738.89623	14597.04551	12195.04863	12793.12812	14415.65218	13588.85938	12714.86308	10873.00879	11726.89187	13289.78076	14106.67743	15240.59298	11543.88672	14406.67864
900	1200	8594.16589	10144.9176	7255.32553	11689.51914	5715.19608	10580.50315	6778.20873	9578.52725	10463.08731	8765.19654	11607.64699	9892.82289	9764.4773	10528.35528	10125.51761	10327.5065	8350.32589	10064.97949	10817.27209	11258.21498	10816.65646	9267.11914	11148.0758	8125.70224	11160.72183	7778.55361	11856.95539	5055.48905	11250.93317	7427.99332	8817.06836	10637.64035	9054.71053	11781.14954	10224.38301	9676.2814	10936.99291	11138.26095	10303.98338	8482.09187	10624.56088	11673.81455	11313.90783	11679.08776	10999.58301	12014.25353
1200	1500	6274.74992	8942.9035	5138.27496	8916.76648	3967.93342	8990.25717	4928.15614	7071.53443	8624.49559	7170.94027	9566.90044	7727.06175	7258.97967	7876.62969	8746.20695	7715.77977	6824.55273	8986.98091	9828.81567	9524.57491	9076.72069	7824.20646	8928.54546	6547.44652	8314.50734	6205.71011	9474.69631	4118.34783	9799.95564	5789.31986	6620.40366	9190.38261	7674.19726	8912.8917	7505.65005	7568.89143	8139.77325	8592.75366	7804.60702	6616.52601	8170.53129	8286.84165	9567.16447	9763.46607	7911.97754	9173.34371
1500	1800	5365.95116	7326.62158	4571.20717	6781.14687	3364.63048	7625.2373	3822.33052	5675.50588	6517.5716	5552.44386	7887.16346	6898.05216	6007.827	5730.3972	6948.6614	6510.86005	5231.60256	7834.56367	8501.09473	8376.04407	7215.17986	8199.35392	7782.14482	5399.57048	6630.35678	4775.31255	6888.95762	3184.44665	7794.78751	5002.20679	5894.78916	6546.40522	5620.33045	8131.09886	6383.08027	5716.79008	6294.72765	7520.41794	6686.42115	5376.33407	7307.11717	7634.25195	8169.57288	7933.59108	8610.03906	7552.98316
1800	2100	4793.12965	6204.30216	3873.62068	5544.71854	3240.41106	6703.47144	3991.65949	4632.12166	5481.15079	4600.10631	6110.92756	5241.87775	4343.30007	5396.48369	5877.27863	5469.21771	4685.85268	6573.5236	6533.8844	6662.36053	6405.08275	7076.72445	6404.59517	4629.88602	5420.82783	4534.75269	6037.27327	3037.31843	7929.09058	4350.0231	4641.08882	5738.11563	4928.84408	7227.09726	4756.29302	4555.13444	5409.45405	6559.02627	5765.19779	4853.4417	6285.36992	6033.59814	6865.45986	6641.69968	6741.17383	6715.32918
2100	2400	3961.30587	4609.10026	3457.08684	4754.54302	2913.14173	5913.73611	3085.48638	3736.24734	4446.88549	3813.69616	4740.45122	3945.27916	4485.06125	3797.54898	4762.79347	4096.451	3660.18782	5055.7395	5141.91785	5368.20133	5059.50638	5740.72673	5181.88538	3978.06757	4763.54383	3433.19504	4733.48059	2638.88532	6361.74521	3101.1132	4230.04114	4497.10334	3849.50131	5143.42527	4146.40918	4211.84853	4186.39001	5298.06134	4467.62034	3626.6854	5297.26438	4607.54482	5670.44739	5115.94623	6834.34229	5450.91204
2400	2700	3921.908	4588.97444	3093.41332	3799.53632	2702.49202	5335.4716	2613.76068	2727.70858	3767.70754	3363.78754	4424.58769	4131.53857	3840.09481	2990.40455	4172.85596	3681.92468	3275.61409	4702.96053	5733.14093	4971.74856	4139.44378	4956.38395	4355.48854	3782.34848	3946.43205	3455.21812	4497.12547	2596.73527	5633.22244	2728.93298	3942.12241	3662.33874	3379.80144	5020.74441	3327.31304	3731.17493	3842.89744	4410.73894	4181.27238	3338.78274	4920.43556	4264.36226	4926.79058	4426.51024	5933.04688	5039.4537
2700	3000	3507.81858	3360.17849	2239.32317	3096.71195	1717.19012	4152.90686	1472.72553	2254.66104	2987.7217	2583.32994	3533.0201	2766.08605	2454.12128	2362.4148	3884.09702	2131.13244	2530.97219	3984.8181	3399.59045	3575.24892	3182.20098	3724.60124	3575.22602	2478.37003	3025.28593	2166.29232	2708.98405	1512.44806	4054.63747	1890.84562	2662.8988	2918.85747	2522.68818	3359.85309	3134.51394	2211.35948	2633.57165	3237.63597	2503.8343	2699.78367	3090.12102	3243.82166	3275.39767	3257.46502	4500.57666	3345.42249
3000	3300	2582.10515	2873.46733	1572.86451	2403.95104	1128.89847	3714.02479	1284.55234	1479.63821	2405.60347	2169.85154	2724.577	3609.25932	2085.02331	2309.0536	2129.4993	1731.79786	1916.75821	3726.82721	3597.31793	3477.10359	2898.86476	4547.25016	3058.85766	1923.65133	2749.0541	1645.28274	2105.67787	1079.90324	3198.30917	1878.76881	1901.7776	2677.1882	2265.11939	2246.43827	2723.49014	1722.80285	2242.75578	2385.29809	2595.45347	1960.66337	2807.76438	2908.54624	3074.26056	2801.02476	3680.95825	2983.35611
3300	3600	1836.13491	2323.41196	1839.09454	1846.8778	1588.58317	2725.4943	1390.11849	1806.38922	1864.13262	1619.74837	1945.19915	2740.90938	1723.57982	2266.59141	2081.46398	2383.28408	2007.03683	2478.62105	2609.46732	2647.96373	2469.13101	4720.15869	3333.55963	1643.54519	2772.5032	1472.02809	1969.83574	989.8167	3021.06473	971.04082	2312.05522	1882.06463	1646.5528	3254.37096	2685.38716	2151.79708	2353.80312	2557.13692	1788.66567	1825.97711	2541.01533	3068.99785	2335.13211	2161.4674	2956.8645	2792.45734
3600	3900	2401.08373	2747.02083	1682.5634	1509.01469	1746.17976	3358.80231	1597.4109	2018.60539	1634.00354	1653.63562	2324.29387	2938.73413	2192.70938	1199.10105	2231.60074	1926.61411	1756.04419	3028.73693	2739.4462	2996.92243	2561.10911	4627.09208	2285.31171	1991.37883	2800.38135	1984.99033	1730.2445	1902.37302	2871.53976	1423.18126	1380.03358	2190.84328	1875.9407	1787.94734	2814.08857	1776.58442	1706.45704	2318.59504	1560.26429	1617.93053	2517.83455	2956.47739	2654.36809	2542.57781	2994.85303	2331.46277
3900	4200	2269.35072	1866.66769	1128.49548	1632.2931	935.68496	2955.8204	912.32101	1289.39252	1689.36628	1760.32568	2040.21102	2136.84939	1437.28687	1799.17661	1667.88653	1904.4731	1781.18937	2283.39625	2159.77217	2454.04887	1884.35144	2884.00228	2425.60176	2076.9634	1571.59467	1353.72141	1794.20112	1214.16659	3338.64339	1595.49048	1572.03754	2041.18084	1769.96646	2532.23341	1617.90742	1511.90636	1522.27202	2323.97521	2042.94599	1689.47666	2189.94115	1900.05824	2777.7791	2793.56178	2986.229	2475.60588
4200	4500	1749.88615	1589.28377	2005.38575	2805.92392	1814.17886	2666.67958	1304.77967	1359.78728	1444.97496	1457.34165	1404.90753	1400.00697	2271.28795	2077.62508	1779.34429	1761.97118	1746.53235	2013.09361	1797.98882	2317.07263	2011.77452	2390.17745	2070.60804	2061.05532	2058.09607	2433.91149	1902.26486	2229.18235	2066.45373	1923.58981	3129.95767	2483.00537	1944.48767	2303.77741	1828.00143	1760.8314	1657.58048	2409.74972	1865.47858	1471.12406	1968.72864	2564.54648	2105.09246	2320.26426	3231.66528	2298.33618
4500	4800	1911.25881	1637.85948	1891.39306	1412.00561	1222.02392	2791.35224	681.99826	1354.40597	1721.00837	1772.21074	1942.76376	1687.94984	1650.88231	1466.20923	1828.74437	1714.13906	1381.62932	1864.75111	1555.81165	1953.56033	1631.68119	1966.34701	1971.4338	1391.75545	1932.08348	1459.13619	1429.74846	1030.15249	2253.92487	788.18679	1502.142	2083.32148	2051.60802	1449.73874	1913.4825	1205.85998	1636.80889	1900.18139	1989.69821	1832.0472	2042.62112	2371.62734	1482.49507	1625.70329	2532.91431	2265.91875
4800	5100	1521.15762	1532.7037	1246.65384	2144.95153	988.41803	3301.15133	787.0921	2089.12069	1317.60086	1291.44664	2510.60486	1676.95933	1581.07286	1441.53749	2340.21693	1721.23067	1718.19177	1836.24169	1975.06935	1654.67069	1687.20692	3438.43469	2213.60804	2112.63298	1562.85155	930.70633	1086.36714	902.10892	2024.54111	879.34915	1123.89104	1442.51916	1599.82092	1000.39366	1307.02966	1011.25194	1288.91492	1869.71276	1906.07731	1771.4025	1740.36024	1337.48408	1893.63757	1697.38884	2698.98804	1809.53988
5100	5400	1257.25835	717.69268	1915.91819	704.02749	1685.6387	2924.9671	1654.46542	1099.33222	1293.09741	1125.71591	1262.87434	1170.1124	993.33181	995.13708	1135.48378	1621.00503	1130.37719	1696.49748	864.31927	1596.57579	1689.03666	1860.42513	1441.68716	1098.26893	2248.76748	1745.55061	1219.90482	1281.14792	2278.66795	1894.05001	850.30263	1562.09324	1293.04294	1246.81685	3524.26165	979.02055	2205.13251	1262.70265	1792.47709	1232.41791	1766.89062	2894.68867	1773.20331	1675.60207	2222.79761	2034.76924
