frame_start	frame_end	Left-Cerebral-White-Matter	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Cerebral-White-Matter	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-choroid-plexus	Optic-Chiasm	AirCavity	Skull	Vermis	Pons	CSF-ExtraCerebral	Head-ExtraCerebral	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula
0	30	132.41112352359693	102.98657715120011	480.7585367548222	57.51210439812225	57.90687975691062	234.2916395397238	117.61889900091867	203.8870645218766	84.67936993112433	216.69690793898047	148.9741676661808	49.60021587498903	186.99937571183392	139.38158224903253	218.55150296147778	188.28077339747594	194.31950711939365	245.89685712541853	238.43509528088407	136.02169949329897	92.60951621262862	117.44999838295487	98.76478458978713	84.76016213123312	155.33776616962263	118.7772761110607	169.08226964916	156.1582472618671	154.95268044129116	188.03910940925263	369.42818660101113	155.5777048592509	114.1654833875167	106.76966253422802	11.439825064766195	28.907446184925885	87.64356455723049	80.81703007463945	170.61834144668765	11.42376163288298	148.94481153649798	245.01876459060787	171.69222779645892	184.29323556779553	130.5244281546233	128.36685042191678	176.41252379540717	88.86264211855361	167.15516281286102	129.4072742513945	190.94669425153472	167.86864895594172	156.69513197491005	133.16425601561093	101.66006652228775	238.8271325901797	235.37169844979636	111.42354340807547	159.257676942743	213.70010141514473	187.44886423041032	171.57240695176327	185.77787210623848	186.1558103927143	200.58732146221794	192.56803916288328	220.54917394934895	165.1251899084236	135.62248725682724	240.54685291832425	224.41275956659368	76.23281184484894	178.19894118204604	379.5027016531446	219.42683850717262	154.76064499643218	232.52779618734775	192.52861459770227	187.65507455198934	111.51942644736368	173.89329558612383	111.7533752010637	156.12964652373097	114.18518045590048	199.2971762255667	181.50558298432782	151.92992203115523	117.89283220407357	62.05654216056603	253.44568953051757	249.81202322022986	215.74659979851572	215.06151629220616	211.0283286572716	203.4526218792988	220.37117121394462	218.76116863637546	179.38088471684412	160.25057640390696	165.64706806945634	207.87458938920645	178.77986946533406	163.9134844178381	227.07359479435618	61.352866130647655	59.33341674579838	315.2384066175907	183.85111461884105
30	60	3626.5934542234354	3445.85432000195	3778.8434896663744	3863.7146204415476	4556.696152517585	4510.719521606984	4375.8398691069115	5661.378519347681	3445.231574363554	4391.544406527162	3395.92393011161	3606.3422760977264	4255.618389015503	3507.710886591479	5063.567922907768	4458.657586960566	4764.3849976263355	3395.389090401786	4640.697153286945	3656.687388629923	3562.4699828205303	2943.608228775898	3754.53286827383	4602.084978016688	5004.544027485721	4912.658664068685	5404.124822917017	3787.3859791905807	3871.1030245411152	4036.887715377367	4843.999497339149	4584.785479947369	4129.090432017271	3580.1091263101707	753.4999628953203	852.8022421633186	4637.999710055315	4485.837910815689	4674.375086725344	438.50956293426054	4971.2069873283335	4741.490943838299	5791.8303296782515	6252.457102605342	3124.629161090142	4460.95312095881	5244.111282564989	4545.632774810036	5357.6620337896675	4847.839185164182	5090.474741861214	5963.92302442316	5480.958113738595	4638.1151867222	4291.1102336446875	5525.886285926374	5672.671388009082	5294.003544614341	5523.144531176817	6439.1627791516785	5212.826433325365	5945.632858331137	5056.61179659317	6044.957380385626	6571.643269332742	5348.545126563748	5701.799739967322	5304.397774537069	4475.057750440449	5518.588045546555	4735.724601827964	3387.324784400013	6103.525966449375	5839.623281256197	4596.180766437839	5000.4915194876785	5313.182534763007	6947.2727355503575	3504.761165980027	4598.937084592404	4971.8852415455685	4064.503755017987	5764.335021354753	5125.705836560443	4675.308306490268	5923.46424339665	5439.161921471313	4485.415470597137	4293.9047758811475	5519.092984299825	5536.142744994189	4023.2546176534465	5531.200984069222	6409.648208827827	5406.744177509888	5249.102659608163	5049.1488683577645	6289.273462646363	5582.156995363799	5192.828555620413	5143.653271549105	5144.808342299015	4903.533841817613	5411.695332774395	5314.566087028278	3164.5015154936	4638.4544976417055	4867.249558429944
60	90	12600.243125551126	10671.367466899297	14656.449084223534	13449.216095066202	16230.715537633096	16224.315294928281	15134.688214993463	19416.272557497283	14630.385845971976	13972.720977038873	12965.655660395565	12533.84076743401	14342.899391222543	13037.7980906857	15769.40787687233	16341.586245582217	14049.579316059413	13071.98842075893	13737.074836053174	12616.734691271577	12111.418529018676	11493.968655355176	13143.243591952018	16149.408701438188	17201.065458235942	16731.293260257	18520.05087866097	12236.900793499735	13784.965598489152	13403.816252238588	17103.15202114677	14629.974139643105	15590.331334260065	9959.333089698175	2312.8649385787694	2695.1347106851113	17361.413319000963	14348.959811894023	14587.50951221219	1448.3735224542434	16748.62405062992	15817.069373710854	18683.879440865832	21303.41041485325	10399.305023816167	15749.59039766045	17808.884869658057	15775.313015932725	17935.68357215419	16891.299789449553	16495.734762127147	19116.356081857928	17624.07627359609	16111.719558619041	14797.46826488256	17928.391439461033	19136.890206055858	17191.14645324424	18011.39488970347	21584.16976215902	17569.70241862731	18758.545832013024	17876.289191359134	20410.235294065613	18737.173694540223	18730.6698864481	18404.5239354079	18034.171494535003	15304.777866803535	18615.304487805835	16431.515661417445	11543.39223998009	23025.402776787752	17391.111005908948	17112.44043527336	15974.480797901764	18557.28187335428	22992.78614369544	10798.22531151175	15186.091369822429	17858.94219733361	14702.09957632586	18098.462941430418	17455.42051309366	16355.694578699968	20057.551550555876	17024.030376496863	16279.046059155753	14099.191169579257	18143.487608501626	18567.42197042956	16257.161205446379	18743.265486711036	23589.304359991253	18573.87044731573	18312.860522323226	17541.794306022904	20028.326638489827	16008.77336726242	18082.231146565915	17683.314401508684	17690.370932760394	16720.332816256345	18647.92016651438	17962.448780738432	12533.857030719686	15778.601244338015	16248.316001681
90	120	23402.317881408366	18952.600969606614	27914.2935417331	23643.70216051927	30098.65387716806	30506.443510040226	28487.90493515488	37012.020049065104	25111.664825563006	25188.26147298538	24097.535919551323	22254.2813684743	27282.39440017745	22778.423932389567	27848.730577647257	30557.386044456845	25087.333298505135	19435.744140625	24966.970562980496	23433.39521072708	20720.638975885646	20300.22620973293	24687.948128682518	30184.207817666935	31130.216788387625	30772.97984216456	36533.82350165809	25650.930889535703	25622.7860117802	23144.70899044869	30309.45275363116	25518.349069111122	27023.630082784544	15591.712902756211	4118.798047696563	4631.705846126941	30702.20752086051	26343.193598870483	25632.06125136896	2546.2187470856074	31999.510175166466	26637.158727100337	35128.433091776926	37660.053256945124	17951.152166680975	28851.7696797432	33457.083120955285	28690.446663726303	32965.63081272805	31092.829615445553	29769.783232701433	34653.40856742769	30809.251327179874	28704.04270159753	25825.351729127295	33929.74886641935	34200.136538590385	30547.097981519273	33989.628018678806	39611.11168783723	32735.33008128248	35293.177080645975	32688.42364139784	36256.1014955256	31695.939822267665	33872.404166728134	33611.838111276134	33198.2078077411	28273.107633120715	34011.86229739972	30010.077111061702	20770.065717014062	36057.29724388401	30888.535267631414	31473.98248312685	32164.13090247257	34439.87863898727	41020.9602279323	18754.594845577732	28934.310486832695	33402.47017607928	27964.698350823106	33980.56901352907	32258.462277840274	30211.026082046686	35527.18422780174	30103.433032153793	29810.897112626124	26325.72689391374	33993.09015187354	32965.064488911084	28527.03877632252	34213.22779553068	42217.002803951975	33404.829559422586	35124.619355059556	32826.78194310863	38005.69471528144	30775.759731286627	33898.16481361832	33188.81677962321	33766.78923064983	30298.209068457978	33950.29071976347	31913.00219855933	21007.945506751872	30223.555278372256	28774.935754346283
120	150	34514.44862785636	23366.253559003435	37093.187230947064	33452.713147611394	43943.776018485674	43561.380005310835	39651.6294079597	53491.56359363682	41736.41970541023	37192.46874133869	32724.839247390686	32335.67793173323	40003.637368145544	33649.74823484493	34964.242199794855	44259.950284443206	35473.905681621116	34326.68247767857	31734.56122757688	34194.94068852713	24616.383958562776	27614.359375	36039.78841248563	44964.45611026661	45822.571588949744	40989.19521917278	53261.95800395811	38311.50810044197	37029.164152599515	34340.42139778154	44314.75367617638	35952.47416108038	32222.601253805293	27840.630410520185	6969.294903693537	6374.742021021856	42892.709022480434	37566.78545741471	33734.53555684602	3889.971257475103	45750.23052455357	50100.62219021691	48140.01832927112	54050.00550767458	27833.601867579964	43093.6831128877	46737.65275951784	43697.25508458613	45149.40799666906	46855.11252407288	44773.22746302811	49741.5953589457	44637.07440897645	43188.13333587969	40579.12155144776	45792.947121597565	49524.03265271303	49775.758738498596	48016.92853002754	59232.58382793765	44898.04551999134	55141.070097978736	46718.983508244455	52286.74943640415	45523.53926100766	49274.69346689688	47058.17402786068	47338.60507634659	40305.20336661025	48362.416632477085	44095.83837555201	31150.159877618593	56763.63736206946	44047.99110466817	46598.44295334073	49321.63405143671	48485.70319553075	57146.03212063522	28453.086164904107	41991.76379869081	45890.45284825808	43900.87090573501	47195.46363760194	46840.68333421264	44694.72914571867	51293.96812853718	43595.762066586714	45338.107972605605	38032.007925046215	48510.04576747901	47948.76321010196	49565.57413885273	49594.79468661848	60302.443812619276	45972.712231355836	54037.732068549805	47535.09636086417	52092.843686090106	43404.67753562866	48948.570540910936	45831.03115252116	46757.312476717714	42632.25488689926	48639.92632589058	46443.9400060915	32492.328422761213	53526.18235226895	42775.47548171937
150	180	39249.99794269454	25749.353394307785	36248.91611527424	38887.86007666666	49925.853064372415	49032.15809355029	43982.48841324879	60439.67116724862	48707.36869089227	41821.31690644055	35613.07921929039	36485.389900866074	42158.06069255689	35891.152294799496	37561.96087426934	47560.41027250744	40977.43347582547	61086.927455357145	33644.12314030467	39022.499325321674	27285.44022175569	31097.333085249174	40984.2458325115	50437.28636752665	51189.71178906661	46718.30943931707	59037.20977032035	43378.22660642335	40144.581746834476	37080.702705047755	53657.62539012484	41641.9114073874	33998.77468781063	22483.57658433618	7589.525579814002	6935.869514395995	50283.50527715943	42673.75434534405	36140.56843361712	4382.775389520836	50704.05592936592	54393.84097625754	55058.99192236827	60307.070752317086	34010.37969322344	47837.88472499196	52669.46018776965	49044.02793693347	50615.13992615961	51507.38900085045	51094.6376984187	56755.575007648426	48546.03002574264	49346.65120356683	43538.17582237952	51869.93423650774	54959.22626333765	56640.40173019103	53708.29601143304	63865.928117505995	49728.86250180427	59350.8974216787	51908.799368542816	58847.35571415429	48406.757698290116	55644.746017293146	52438.737430318746	52670.89043423233	45333.71901691402	52844.07777356706	48889.339837999876	35213.21422310917	62426.492911011635	48126.508438962366	54615.3624514608	56924.20232745817	56546.53062098995	62507.06669029474	33206.66323789445	47995.910025395475	52277.51682673291	49628.296653238736	52478.102117240225	51761.30651500466	51113.860489929524	55206.126537690616	48462.836001991695	50881.50963410968	43018.61535986901	53306.97603914486	53799.441035135045	57428.84398606011	55321.969435384344	66819.00183484415	51398.11274267819	61408.7159249723	52333.9819738618	58155.85117855649	47893.42017993307	55128.99491151191	51723.21798393042	52995.326920603715	47444.535658834924	53870.65237726634	52524.84063771527	34197.08409318748	57465.1068089262	45964.85570420578
180	240	41413.64553089465	32668.311286827855	38031.59024234694	42968.563289437174	45642.99669273343	46368.23781246466	42341.00204169562	55102.68731112482	46298.45668925544	40172.26007526677	42163.260381283966	35723.57657855534	39869.93149535464	36876.656951950186	39785.446111665355	45181.41359747024	39097.11161513249	49163.6640625	35429.249652975515	41088.60609814168	33813.80041184839	32292.228171462004	42922.532229513236	45677.13038862818	47545.12334753382	43259.99172985931	52647.433073056825	43728.179023769364	38252.61845346048	36208.89141978565	45451.864401608516	39178.48184917752	35615.86569256337	27175.09980347438	8437.665371101974	9008.248926687855	46516.70489380104	37520.524315346134	36714.17826577592	4559.370300181257	45560.24998202936	45917.407318743346	49731.72078799617	56737.56081505615	31453.324249411304	42954.57417903007	45965.4964876545	43208.71673445385	47820.84745238556	45416.23692717637	40835.45472415317	50446.79566944724	42252.63441320548	44028.74240961808	41133.358578774634	52012.20325321266	48615.36205226927	44066.17372548783	47628.61079242075	55093.72199865108	47046.99420693202	51583.07732930837	47907.32374394757	54538.85797991072	48870.5487723797	48774.74673930682	47788.21204625003	45172.9570931651	43874.74537985702	49325.3322570812	34365.68757570995	31477.85494742716	50661.75613381045	45773.727606913766	51158.34043546598	49488.43871620393	47791.225693951565	57801.932232656945	28916.68453896474	43823.85623435669	46042.55614207752	41425.18091730139	47845.25513326947	46182.00133917023	41997.45238079488	53638.95216977726	43608.74817931492	44516.842381097085	40094.071981769506	50850.535527338965	47570.05894896003	45662.90235537142	49287.22597904178	56781.424125318066	48384.72963670344	51448.25229071188	47821.42729317001	54189.62651204992	47071.91780434203	48965.907221568945	46568.94766723974	44800.80824580919	44893.23172016906	49185.063694618235	38093.29342413418	28427.675873956658	50119.61904192985	44758.39902581779
240	300	37936.46980727175	26057.894351875788	35567.70693160076	39018.514302685624	47378.719656306734	47898.18426577876	44939.23816296537	60124.79155961382	47701.53733868927	40406.83343871258	34156.18754631917	35219.2649883576	39652.57268909016	38544.532468377976	37540.63555776473	50886.607197110614	39973.69405348224	42385.462611607145	29948.164347238042	37762.1640523869	25688.96135307682	29187.03963036894	39148.97564646038	46866.82570105493	50192.264646637144	45645.73085892523	57571.24220677195	44469.65153946464	37849.30290917637	36162.7035866004	46844.77526558498	39508.101500742865	29769.918892892645	17981.32195021351	6812.862674547255	7463.27174289113	47995.60413328749	41025.645050137886	34451.09931490213	4789.762412884413	48529.369483958835	46755.84921570041	51042.910330707404	55804.28354486441	34301.506228843704	47048.05716862618	49854.650163610655	47032.55966093268	46538.501463332046	47756.64809251701	46353.64369824799	50473.427187574016	45416.04009733186	46830.005567232096	39961.84000299507	48510.06553982613	50411.82669268236	47473.52418011012	49498.199919556544	55624.141005320744	47412.59722683314	53116.65020274363	48809.88755783641	54403.92343992624	47216.15651784938	51646.17184436052	48816.09233984578	48911.75250443286	43440.55775954165	50852.08526468497	43764.55494625552	35464.990419098736	54032.14404296875	46963.88651364709	49249.02437592456	50258.9306631153	50324.45313076666	56930.86247228478	32151.749940492384	45988.18643000844	48881.308259050216	46601.5817962549	45314.79635870711	48782.86242860595	47452.96306813171	51593.76694376621	45934.485793089545	47789.60019751803	40195.88031257968	49296.732535835225	48365.042630505224	51632.50942206675	50455.806879738186	57460.00017891221	48943.38933336559	54762.62460339444	48526.620233923335	52988.074158471354	46742.46422045651	51150.31766403759	47834.21522570595	49178.45387797865	44488.40300684907	50248.769681874044	46273.430187979044	32760.07545929078	49328.51608211436	45204.89211557662
300	360	35545.89267927845	23267.237911273573	34481.840511399874	36327.04255669052	43823.95678977778	44537.70657130132	40482.00436710293	54633.005036317794	43181.955565417826	38901.416881755824	30546.931742913166	32601.840291618933	37656.111130796	37412.4296194588	31473.507772102632	46051.76732235863	38181.373774798834	46073.56194196428	27109.19319920985	35549.25994882448	23302.159342017712	27498.808843268172	36857.07930299942	44356.8885667966	47660.390165652985	40669.49288126979	53294.76470590296	42740.49938507309	35324.141877051115	36303.2987127249	46376.5107234315	38859.87057547877	26286.20486067967	18716.838242430124	7023.172312066045	7043.472195176858	44582.09809224705	37738.679514689364	30509.5336584876	4849.940608218326	44796.45261330962	46481.98389676854	44784.712109012304	49690.48094381375	30921.440413845827	42857.821045492565	45603.26520485949	43975.81803047758	42172.49557199525	44306.465045383426	43230.63450713508	46993.92105495273	42647.05577439384	43280.58391159735	41098.03127741968	44692.46977852534	45585.11743719149	46565.388470374084	44042.868801638375	50514.92658966577	43025.534175402354	51109.7962244257	44370.858301832675	48261.7771253882	43368.335820570835	46251.068805207804	43621.905991581	44889.157286666254	39472.36284667806	45948.44011604305	35448.991793616595	31837.210740796276	50021.824190237225	43538.43170692715	46734.90508120685	47779.73888082717	46314.76045984272	51098.168548447946	27918.405221368335	44393.06687231829	45623.20654629927	44485.95489322942	42040.402388788316	44633.96178067732	42341.55070972362	46833.968532303785	40789.139803253944	44712.52070524885	39028.64726622259	44762.96386168102	44035.04597107	47519.935857021665	45651.4213499427	52160.10820809478	44012.32032249641	50200.61181443896	43786.16994030697	48487.42171159403	41985.61023658098	46165.851095162296	42738.302088847384	44803.38196870196	40807.16481968157	46088.96663787187	41304.82082037164	30968.208358801476	45061.150138692654	42295.79519400012
360	480	32319.232278257983	20205.096885625524	28237.172991071428	32649.91621440568	38597.60012172671	40959.94422779875	34068.89125585138	47731.55174790893	42711.08932976974	32824.52075465978	27734.293088407856	30339.91402893723	32578.125834172857	34535.10784480733	27747.298208113196	41540.84445141989	36778.37192789262	42536.94921875	21552.683322359055	31972.33252808813	20223.61546180938	23969.891360648402	32819.39826242299	38541.33918808132	42260.03258586137	33998.78403182571	46010.40151785914	38913.34252600263	32559.402227907765	32665.253704950577	41781.36357384363	35852.301838230065	23656.085372530444	20000.133546438276	6478.394760684589	6603.6111226038365	38225.27089507004	33542.831296462806	26428.960789067707	4833.940230085549	39129.693967539344	40656.306012686306	38673.49373676155	42003.23735487569	31084.56784068796	39835.022042965094	39910.537371735074	39352.20489378183	36317.470684120686	38647.47222466212	38581.5374032486	40136.97789634899	36460.73157226362	37989.863825103785	37027.75546178962	38240.38471196772	39239.08952900628	41707.473522628476	37637.88171474539	42937.494946230516	36996.03256576573	43117.67064746164	38671.3840584018	41492.79358744177	38514.24187886138	39392.45715643214	36970.73789713049	38559.64395137227	34748.10352395076	40140.85785590278	29399.50111648215	30806.588731156633	42502.17389940693	39029.39824509984	39496.67757026627	42025.704111034494	39227.218136072	43608.4250716823	28331.06974691198	39851.145525178996	39600.87879569057	39708.610715020324	37756.95301185497	39313.69318716558	37819.90162710803	40125.51881798017	36925.1970169363	38911.52992177698	34284.86575427875	39623.47308814967	38026.51112284541	43188.150377550905	39479.05291178156	43017.57081643607	38112.46061378922	44524.6767326312	38054.607762119274	41511.91363498156	37740.27749254961	39071.1433809119	36386.541292670125	39132.03484314022	35214.167382864674	40306.44020225517	36298.92890092733	27523.45168372574	39978.095071995514	37433.23808535851
