region	acq	desc	success	VT	VT-se	AIC	BIC	RSS	reduced_chisq
ACC	acq	NA	TRUE	2.6280267997505247	0.01932812477414183	57.23961895071639	58.694338900080396	50.24936094127192	5.024936094127192
Amygdala	acq	NA	TRUE	2.221945610357652	0.0073844918097314225	39.87668915105202	41.331409100416025	11.823475598631651	1.1823475598631652
Caudate	acq	NA	TRUE	2.2178483972445506	0.009288985188356308	42.62150164996145	44.07622159932545	14.862204618553701	1.48622046185537
Frontal	acq	NA	TRUE	2.6592377600338293	0.011504462127061752	44.6013637216044	46.056083670968405	17.52818038541815	1.752818038541815
Hippocampus	acq	NA	TRUE	2.2657135341179435	0.005047547520740339	29.68131483194736	31.136034781311363	5.055478395324541	0.5055478395324541
Insula	acq	NA	TRUE	2.8811162793660254	0.011349232073509609	44.47029768131107	45.92501763067507	17.33777632462369	1.733777632462369
Occipital	acq	NA	TRUE	3.1003042261051643	0.012687259798371958	45.07412683348368	46.52884678284768	18.232520121872952	1.8232520121872953
PCC	acq	NA	TRUE	2.7212198106075625	0.011143280576523971	44.03771162421562	45.49243157357962	16.723900858788006	1.6723900858788006
Parietal	acq	NA	TRUE	2.736480981175262	0.01426855945752451	48.14011526476952	49.594835214133525	23.540111900260683	2.3540111900260685
Putamen	acq	NA	TRUE	2.785905369119605	0.0065325927668573435	36.92434066455215	38.37906061391615	9.244769869411314	0.9244769869411315
Temporal	acq	NA	TRUE	2.8535518002870703	0.010926743959214285	42.816613885192446	44.271333834556444	15.105829674567982	1.510582967456798
Thalamus	acq	NA	TRUE	2.4566200189590037	0.007922555982232937	43.595037087048915	45.04975703641291	16.118204389308673	1.6118204389308672
