frame_start	frame_end	Left-Cerebral-White-Matter	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Cerebral-White-Matter	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	Optic-Chiasm	AirCavity	Skull	Vermis	Pons	CSF-ExtraCerebral	Head-ExtraCerebral	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula
0	30	49.400789119022264	41.44258889363526	22.91052070647478	54.1986940416913	54.34918555287638	33.77581353009629	58.54155962824304	63.69952300140797	67.77448304926197	89.27341472428974	52.810221525599445	63.29182642268324	60.14553529438193	45.289516127908406	36.29238826668775	363.19666244865823	38.78799275411018	1.4277877730351907	37.57331915325611	44.854707175810645	49.096569767064146	23.445756222313715	54.703648909993014	66.10717404979826	114.48350023811922	29.908263399186602	44.31952035486398	27.775603359082854	46.81144344161009	94.16328443707943	38.3311223761139	74.45472589830918	28.473869705200194	20.800019992677885	47.51486500318234	28.463345672084184	16.230613528662065	65.4521241141874	38.557022480216105	57.75085017448565	13.577836755432118	79.49783928239756	96.15078645136427	48.031112437350366	47.974240296329945	100.78541111707635	33.26853448826122	50.42895405949291	44.82868799214555	36.26309663028677	40.02804621962463	78.68104398138885	46.56694883333687	88.69749637802651	37.9911528756812	72.13381431294435	63.92894042335054	61.46719611978453	21.93410304100305	39.89464075189585	47.497100723573865	36.34674117452639	58.81867805934643	36.081392403877935	53.864982410877786	70.76816425952117	45.36689560364969	59.21015288524195	38.09162066466749	47.26330081204026	39.09584020939556	49.1789459933784	80.75319331386929	127.33262743735882	129.05717719634657	16.76272931000044	90.46150324697001	43.46541751258989	44.75283931336332	88.61904137068764	72.34104013202608	41.14810564495978	67.60364517265528	31.86936632754431	36.40825377428671	84.14236585727157	51.88807739400111	105.830854415371	46.706153906092204	33.47423000329473	36.8245402350097	83.24925139410941	125.68943574133023	66.23728958499932	49.423835914441234	37.71197972297998	36.21741836932458	46.585804041861905	58.4427560804143	63.421495077786496	43.18674986055512	45.938345885184425	31.203955640368193	86.4595929155993	44.83078810283166	34.395503019873075	39.094913794515236	134.35803777650523	75.70274239687816
30	60	2893.920059951909	1678.5062197412237	2483.693309529622	2614.1599206002193	3230.4906522143915	3126.2621612809367	3161.4217115868464	3952.534495625888	2841.250322833394	2585.0656318024594	2207.499990286109	2670.902606188811	3755.4594183942945	3887.8282352139213	3403.4330816482475	4767.257571608395	3193.0943721625094	2747.092529296875	2726.678646912446	2956.771332776709	1722.7014211790201	1914.7020130234691	2737.638664064606	3292.0160181552255	3780.9837449330194	3045.8159626429574	4325.228610293275	3401.9879038488357	3824.2551108707453	3635.9231099003764	4299.324995090469	2767.3910292016876	3925.70244140625	2766.3687430093455	3768.10283203125	487.05472697591836	495.8248405904422	3289.7966125402677	2986.856581763309	3617.564056610923	307.7421603762745	4126.542627796191	4657.359792767693	4212.18734514841	4623.208148503708	3036.3951434927926	3588.9335399088695	3842.0040242954738	3274.747585311538	3809.1212988596653	4029.1689219941263	4704.880236586951	4374.990905696341	4662.310922570704	3699.5586323097	3367.7888726792844	3869.0521281253054	4596.056433564267	4328.146593170411	4776.668704509865	5433.656334622979	4182.560336724214	4190.46935201488	4097.249554352834	4086.6961830977684	4368.558777152959	4273.054853408045	4297.263712424442	3817.3229384749543	3924.068895525717	4085.4905076480563	4474.015543445305	3340.027663136882	5324.279346644714	4761.95685897309	4294.487522634732	4645.335049078478	4125.440991610014	4948.2846464674985	3355.391804585498	3636.0876921154536	3821.6773379197284	3145.9158545405344	3769.9139846256803	4244.430970468148	4509.257719501592	4211.430495395257	4526.927994903202	3620.240271811912	3051.389613450463	4012.926473984696	4713.65111324584	4720.43789372261	4471.636800482722	5162.354284073194	3867.1432977003897	4531.813801878001	4042.9636824193412	4115.308440363288	4301.37527024279	4437.614390133672	4327.225683609003	3922.077154783996	4006.7982737831826	4266.8754988245655	4829.221981577841	2952.504955451175	5779.912222197561	4568.4593189137295
60	90	9794.939261977759	5509.356705315578	9492.71541829427	9528.842197164724	11320.094023970887	12451.169980179728	11747.824398261177	14634.792633380106	10430.427351925871	8981.11943302391	7706.0074193213195	9230.76468937776	12812.33659366065	10621.430739420415	11235.560489393394	15932.170827887358	9326.784293549801	9472.305031105325	8743.708639196448	9957.902071259121	6164.767469196485	6552.7361867804275	8963.16871480935	11211.967825499642	13129.354841870541	12351.602508495936	14338.79310701131	11017.7143457849	11472.462392997446	10832.942306746492	13904.970631652915	10161.345348493653	9434.78515625	8985.917793096498	10110.42248848157	1479.774137948896	1590.9798861959741	11261.171854911758	9941.495760196705	11381.838521071171	1036.4884860438713	14660.586365582192	13692.252510914523	14863.113190120952	16460.84227477074	10699.924457388865	11779.58584932097	12845.567112020693	12736.99054655175	14028.211058338275	13642.95631313324	14613.082971222	14749.783684681643	14552.141281543743	12725.926864468169	10768.85526416494	12652.976096858516	14433.00868015442	15941.60952930236	15508.680923357602	16855.21497221701	13723.604487562301	13464.254958871421	14476.347542744803	14153.744341709646	13735.853799232713	14790.377554381526	13564.880907636776	12785.65080616521	12577.365913916654	13875.560898551024	14844.699573863636	10459.371216897265	17784.613608564337	14308.353686889744	14011.664920550847	13418.342307367964	14218.510493539663	16231.999291351207	10670.04480508585	12544.4477571131	13303.219629518955	11986.26613752091	13935.360159301757	14581.241288259951	14182.478867466336	14376.915453363978	14890.672135911183	12370.742319581925	12036.227505812005	13060.843991848225	14985.11830886489	15057.977349293093	15743.712413583888	16445.23079774507	13415.560428535793	14505.950860316792	13982.394335639427	13894.219813536623	13215.547329714354	14811.670419101352	14293.628954993146	12793.326210772542	13449.940948424792	14021.94728879665	15796.953141658572	8871.386828398863	18383.99665072883	13944.878612702702
90	120	18095.23634150971	9667.843004402754	16537.580071614582	16975.338239359637	20862.93148123384	23568.295884319865	21712.259885525174	26681.43326063849	19704.1134615734	18644.53023711023	13497.10704828921	16460.87742576119	21530.49138719342	19070.372985067246	19338.12802840591	25232.429754336976	19021.19299974956	19093.20753761574	14862.307233243375	18304.569717577964	10699.569225785068	12384.756434637526	16606.800067046526	21156.9865415631	24058.163643753967	21508.69629977386	25820.300447421057	19588.482992576577	21829.19093758757	17698.80340875747	27015.11315968066	18373.182745124126	21366.46171875	16038.520733500636	13643.409885817307	2518.3313652015977	2760.485394821416	19824.24791607315	19408.74531343025	19880.303777717494	1780.2288959281448	25826.32314436403	24305.40774988511	27848.851609178215	29852.184640090145	17935.924900509828	22094.956093192726	24413.952675534987	22188.14268426659	24497.513719185255	25112.275197816933	25954.402830562736	26610.967403285194	26142.046088932875	23496.07548901273	20263.435063009256	23159.917997240493	27074.834598111138	28749.824973508978	27397.86933316029	32314.619048939003	24609.866500604072	25665.47503479412	25585.632523792916	25803.27355364828	24308.695673058617	27087.95609099977	25070.83417258038	23565.022019554588	22539.87437493331	24906.22314565815	26573.002314101363	17280.475128747425	30880.20921394341	24167.964301486616	25574.535054952332	24893.333454305608	26042.653220214845	30465.02317299404	17682.162880525404	23044.02659404755	24165.018904950553	22109.476368185344	25118.26625453404	26489.524709539215	25339.60166719054	26279.105042720923	25922.246191632006	23341.90769750373	20190.273388762973	23545.390695376685	27325.18804784625	27470.119081281304	27373.163195196474	29897.835454883265	24003.21381759249	26298.58069412321	24415.14256676096	26173.052599601477	24821.130526438224	27178.57023942307	25322.137955827944	23207.912416659372	23708.883854044143	25788.623126062714	27637.59935838585	16974.11486875556	30567.089427336985	24781.50080720576
120	150	26199.546407124697	13936.018825723715	23639.604427083334	24730.15109307337	30792.648153232036	34228.865130215745	30433.13221774631	39580.66443964998	28330.721813226744	25369.237222773067	19851.684376144753	23245.519173461966	29676.014062430197	25881.265677298867	28052.96562412528	36487.67875178232	27308.08376963051	26702.25050636574	21313.793073499524	26321.198217534202	16253.36453753848	19383.336443572876	23682.860458415707	30971.922695384856	34719.17923038564	30741.88773737418	39085.75741017823	28552.44057903399	29528.369307511264	26354.86376348765	32506.377463449044	26406.349442873747	30579.17109375	24062.591400856196	17488.95099158654	3259.9902610186323	3883.9728226317743	29974.38006771564	27018.945738236915	28037.53791352794	2606.4030465040537	35981.71082044628	35171.24904296875	39630.55815757016	42586.861186622424	27131.17149216916	31534.483608956736	34918.356505693315	32457.398837972185	34803.92901687715	35801.28735492541	38412.733796405075	38365.93605973843	37636.5787916496	33499.29508804653	28916.342972871138	32563.747330033864	38777.232898021924	40455.77937564268	39923.60717299443	47263.13248093784	35945.56520262246	36037.07117667693	37622.60055070215	38012.079068763545	34550.069638981266	39094.25961080577	35893.55889864538	34027.565214942486	31947.936367515147	35778.28075858847	37757.70416605248	26363.625479103735	43819.6164611312	34597.59151359733	37682.40039658369	36016.86144934825	37702.77233022836	43247.346975999084	25547.190386834634	33269.31005153588	35093.591849274046	31926.45751878066	35309.097973632815	38241.01463030299	37335.82102556173	38514.847826779645	38030.67674184822	33206.06466647856	29176.76977356868	33822.27511416153	39231.40125362196	40439.366588845995	39639.308080329516	45941.45041237674	34366.80801385574	37675.00004325676	35615.40141107879	37304.31220613761	36120.12835356715	38976.536818583394	36407.18482307088	33502.163066913556	34477.03763316642	36549.57503134836	40418.39234564538	24413.27061546506	48259.324599228894	35321.98967581333
150	180	30544.176722338565	15953.71164688974	26598.272858072916	29244.33968586976	36206.73265607954	39821.580667063885	36377.51308810764	46367.00536591829	34796.728851744185	30824.19911831578	23020.742765160056	27786.611221081715	34112.43236135465	29778.758148163644	31053.77276084153	43983.498972690904	30292.276355352693	31254.153862847223	24490.433573130016	30620.065046154472	18196.88361122752	23147.231532293776	28920.764518697204	35802.21764323385	41876.98730846531	36941.999856833536	45622.54635649556	30521.440571286912	34049.63326314343	30306.24491337228	41732.49285546341	31031.098660358664	36772.4609375	25945.45883959393	15306.86175380609	3827.1669616509357	4373.9404658613785	32297.91157977589	32226.841510378403	31377.24127568038	2990.2121381816	41465.30071268996	41421.37473345588	44838.73430449847	49403.558378250666	29334.073876723884	37670.02977004205	41273.050960351204	37990.98128219042	39924.45334617544	41520.96778131568	43485.74593001058	44466.72518290934	40652.19682231481	39437.907835907354	31607.293010697296	38652.69568185888	43445.38114177385	47001.76253699338	46206.004867057185	53344.52011654783	41726.91057768098	42626.86890904261	42941.57558206579	43195.313332552745	40504.15067542267	44526.06962948996	41009.02123798009	38862.51571804869	37481.321743854154	41623.019733924906	42549.286908367285	30046.580356821778	50215.15074573864	39037.24219058469	43962.28452992585	40034.857017170034	42180.22514761118	49078.04004003614	30055.177185134038	38265.73315152414	40770.14805672934	37143.532397962066	41233.407697405135	43839.92379756643	41531.554757969665	43428.86749758072	42156.9922611937	39108.62336749472	32677.84080938083	38871.76353708187	44255.805720465876	44872.845356192614	45533.45726185411	51559.87594801334	40478.85154440701	43176.327333236964	41762.187187172116	42396.81024386838	41569.34893101144	44984.51889563232	41896.34669541953	39093.082006547884	39111.27531540383	42130.83964977879	46742.72051802976	27164.68481223501	52273.62285240801	39342.63075129174
180	240	31349.40114087009	15340.04474787094	27616.784166666668	31188.544394552355	37273.79403897671	41261.72010462614	35658.170583224826	48041.99718003228	34306.87650799419	31352.93271406022	22568.997035529617	28119.47623956902	35181.184358456376	30789.220634661026	32117.078882257676	43775.16086422687	31619.681363843214	32308.917824074073	23112.120888374946	31286.63162149795	18731.477177884917	22273.670791687753	29728.205026242922	37270.486842090475	42204.732615959714	38589.9978122701	46892.607383409115	34074.87052649157	34274.98235619827	32278.99404892899	41780.91777103283	32369.136337388674	31913.4984375	26103.02876317224	15095.624368990384	3643.74619197518	4357.085419063044	33741.08927260475	33908.992181067435	31141.23892838027	3073.0232061239167	43172.00340236159	41606.35469324449	45197.57448061285	49711.88935602048	29339.1906227076	38592.50720433331	41731.75813000956	38926.62679980521	40963.42988817433	42889.99887143011	44423.26066827224	44588.7645944912	41746.22135865816	39940.11864654363	34001.482439537016	37183.78525291417	44486.43262861984	48477.1615529068	46207.53748269586	54164.289456963015	41591.73253728986	42304.36009642455	43320.66238861171	43790.77319203684	39763.36364775843	45079.81911704578	41318.755800563595	39343.91613582536	37812.503675012296	42149.02323165308	43533.18183409493	30579.87399122255	50948.68646514865	39572.09384202668	43620.93991393009	41183.93774319945	42956.95080453726	50055.560270360795	28057.186403932323	39044.45440034559	41104.16428205265	38260.911101729216	41646.503120640344	44116.42768822847	41837.486579331606	43770.65819781439	42867.774399872025	39882.41706347079	34379.149614476446	39744.46759096244	43964.36057844065	45999.41439052066	45659.04259794632	51079.762433838456	40685.23435240672	43691.97970819754	41932.357249737695	43451.83921820135	41415.795616631694	45473.09528273555	41715.70959718333	39315.02231214455	39772.00121522235	42798.14008693625	45234.66211677881	28257.68680247648	49908.64548667478	39160.766290330044
240	300	30766.71922954451	15800.13497291421	26483.2044140625	30351.615039233966	36123.318958163814	39772.3991911817	34698.82135199653	45029.81079115677	36217.69647165698	30008.5001239401	22243.7858342961	27304.353993629247	33337.27807529932	31571.770905759342	29867.522398457495	44361.517795964035	31713.413530124548	30803.872468171296	22146.09792348501	30989.915553547307	18274.83097770319	23326.19056015941	29527.279052839684	35865.914112981576	41551.314740710375	37536.72654917611	45111.38329528613	35516.40980677061	32759.188012783725	31918.532584176937	42362.447046533	31445.936840728493	32508.91484375	23497.853846350383	15298.08325821314	3470.5972736435333	4408.79490678455	34839.62475437558	32078.244275412002	29558.85766498824	3199.476554379292	40330.31853718518	38483.222041590074	43278.927110707555	46812.60748873172	27829.77060455179	37602.155832251694	39923.415937663296	37704.27820590256	38704.58828842539	40410.92970184658	41733.26607509986	42129.78314454619	39571.96492257567	38436.41391103196	32595.577442804493	36363.34096810693	41966.28546512374	44794.16077228381	43653.88204769962	49080.800556299466	40267.25465660797	41165.063769162305	40968.73048163249	41799.863273255985	39165.75884538739	41469.67795007667	39425.23212119947	37915.29090559716	36554.08111920209	40046.74767341226	38453.96461510372	28392.321316033154	45635.18410489841	38189.6632874708	43582.69741657839	39382.28942315801	40791.127608173076	46969.5920279526	28368.07068791525	38168.374835652496	38862.94892707687	37327.15192880586	40967.694560023716	41009.93026386866	40574.287237639925	41557.481975488576	40608.062177973035	37966.86762748356	33493.1032705734	38337.847051973295	41077.871715957655	43741.08141759704	42984.60490601794	47693.21747933585	38677.272704963325	41662.141681779154	39571.89866232175	41822.43324606133	39803.521663918866	42512.29656716722	39224.640877322585	37290.33560974106	38275.814409016246	41071.59198861073	42585.703079096376	26789.921089343345	47278.894353693184	37652.07754776702
300	360	28931.711159664188	14929.274600201772	24797.321549479166	29192.59404881177	33541.62398580629	38135.05503510511	32705.96404296875	43335.98682459289	35086.176283611916	28772.10776377872	21855.888052387425	25937.19199299271	31966.658604499866	31178.049257451163	27988.694568987925	40895.38005733128	30313.116615420677	29765.490379050927	21135.312218743402	29166.045340190827	17040.82101019326	23472.95880250506	28360.674236512063	33900.6169463405	38886.90340271586	34126.187172911654	42453.30415329519	35359.66317158577	32096.232787643883	31211.4433514558	38854.18099670827	30651.346541956682	33041.98671875	21672.181325513262	11073.733748998397	3397.0988626378635	4263.728081847826	32572.034250909448	30256.127163915244	27389.30948884075	3247.802686668126	37792.3080424827	35161.197924517466	39097.51592056414	42598.6458138605	27380.96657451218	35467.90789765362	37185.92486493662	35264.8833604555	35497.66818164614	36951.924016289086	38409.89599915316	38528.52645699838	36606.44927820611	35725.54122760637	31603.591933019736	33733.17898337783	38788.448257230055	40957.589976205105	39762.1062207325	44586.79545173478	37069.29520519537	37487.44079267019	37914.699376821656	38765.48254131493	35626.52795539069	38869.09596535389	36361.1584091426	35506.01805511175	33866.724157192926	37194.35977467358	34444.805667831395	27367.453284201787	42305.89130294421	36258.752039496416	40275.99712857521	35915.68104655575	37343.641364933894	42615.03169268237	26523.48367808766	35999.140768005855	36394.937472300626	35692.71416230206	36301.54999215262	37737.32682309672	37695.05504542505	37925.807057212995	37825.806798010235	35911.37519486582	31022.705099077368	35992.745759976526	37768.86883053289	38819.64598027963	38317.14077825263	42288.62288917488	35902.37033972215	39193.02856151002	36026.31714383227	38042.1081806385	36083.0129677508	38517.72622828675	36296.6862566031	34455.53854077142	36172.89543416664	37946.66221444274	38382.68118232918	26530.032395878683	41750.41309227882	35303.39710894372
360	480	26446.581891570197	13158.346749824064	21856.246106770832	26833.314571568157	30395.166094259614	35519.13519738012	29371.56411214193	39633.77311229283	32773.74413699128	26441.584272856264	19861.13570080027	24686.481770998143	28668.730269982185	28343.11558049842	23955.981817693337	35989.16895892744	28301.10143918894	29227.01251446759	17834.154604525178	26604.92587582534	15440.62408952896	20081.67200547191	26391.296426806253	30589.6616828237	36340.574245194635	31354.240110279978	38266.075808411624	32230.19317947058	28414.36380902149	28199.51104270033	35427.76611127736	28974.60158331266	32702.213671875	19545.579111498457	11749.663997395834	3152.2323706015413	3899.5849781417805	30118.567767228407	27919.589801394028	23866.339495074164	3300.8510056513655	33415.31760298498	31310.58580997243	33981.911030159165	37355.559294771934	25167.10750623533	32345.71646184353	33289.697017780534	32886.91263462061	31324.497411340584	31993.545189235523	34544.047698836934	33809.83769501363	33671.77382219623	32239.172209190223	28458.120031821072	29758.161568818785	33986.449326655245	36727.64144402714	35034.207063828784	38260.79500183372	32734.042604327293	33300.265956480675	33617.20337297056	34034.374595361965	32397.679475686688	33936.21250361086	32048.17167608952	31605.66338632621	30676.859372680374	33383.39592943975	31375.255059531784	26129.657023158805	35948.22704315886	32266.06427267044	35482.445543564616	32292.199914466077	32791.93354679988	36748.07249475532	24286.500403581453	33130.41992467574	32249.819297324317	32329.21290797689	31798.366769845146	33653.40497456539	33451.90982988421	32756.643670783375	33148.19715403629	32041.284943144594	28880.893251333662	31781.17383133436	33695.17359290016	35542.72415418927	33865.70261931467	36705.16772857454	31613.658129834595	34122.26441162041	31693.47453075818	33189.849908640805	33206.08092120054	33933.79152237258	31951.21086511523	30815.265564488105	32007.787176982165	33433.1358465674	34540.48320075578	25066.95483590674	36541.846246364315	31892.060872702637
