frame_start	frame_end	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter
0	30	127.46457	98.02021	135.53739	170.69724	166.97269	156.1212	217.45521	201.25962	174.45508	267.19195	174.65828	205.28371	339.15791	282.07025	114.42175	195.71036	176.74599	149.47071	137.7063	188.83054	150.46445	177.52402	190.80437	112.59624	175.122	119.10264	317.54558	285.11555	374.90467	216.86775	200.65574	240.22443	398.0658	93.86943	111.53863	95.56914	106.41688	140.3671	224.73905	262.72885	201.72305	207.83763	315.26103	190.5032	199.87801	134.44318	169.32381	144.78138	252.76472	202.30575	286.253	169.63184	232.61641	153.31702	249.00443	197.03703	204.12204	147.75774	194.8934	240.88853	212.51077	200.71357	314.98913	202.97344	184.52202	157.34405	211.02407	181.0125	169.03038	302.65282	324.07944	317.28854	205.15786	336.26942	156.77241	231.47682	187.99382	176.21534	156.67621	184.03288	236.5448	122.90614	229.00346	219.42458	186.7619	156.13311	296.8832	252.81221	234.30898	128.0452	200.77473	265.51193	189.97462	151.95253	158.17383	205.29064	215.72916	169.43499	203.9949	114.65519	231.81577	206.97088	158.19423	214.25047	478.20384	365.63385	153.15853	128.31326	127.65755	157.79653	165.77738	136.91722	205.06036	119.59566	134.84019	157.27014	158.02047	208.25607	210.28857	141.00208	180.59192	116.52352	187.6782	118.85568	177.32032	117.37929	197.99959	160.74614	177.38546	171.28188	137.89006	158.18986	168.34931	148.69014	156.91829	146.79723	203.43439	284.34974	244.00497	179.08235	120.61071	181.82512	176.28979	227.19907	292.78751	149.69384	143.11004	123.46182	175.16107	148.52309	131.0173	209.95101	160.11987	119.06001	274.1133	193.68553	237.93148	100.8784	190.06302	236.86868	145.21005	105.8667	139.53539	174.68376	139.65695	139.34973	180.52366	109.97079	185.6766	137.88564	244.7682	354.71927	259.97122	194.22251	140.39857	121.48179
30	60	2902.4229	2790.26287	4543.94043	5557.25745	5564.21848	4567.33028	5931.97571	4735.6863	4473.16086	3997.42466	4618.05633	4994.69123	4218.39227	4407.74414	5481.23152	5082.50039	3996.03047	4094.34478	2537.71926	3190.40618	4379.67808	5639.87649	5845.78402	4406.04642	5629.75267	4685.40349	4799.29889	4192.41035	5468.94054	4986.66573	5563.08521	3537.99757	5528.66866	2691.50181	3283.68933	3976.05435	3249.20781	2649.89529	5381.46495	5710.9695	5617.6392	6968.41928	5003.2898	5018.11127	5133.65375	5011.93455	6386.73145	5184.77633	5673.03562	6174.13641	6067.06641	5169.73489	5479.76435	5767.98878	6171.37973	6410.10386	6095.31964	7225.50877	5355.62435	6136.77586	5782.13095	6263.92353	5832.89453	5911.04764	5792.66643	5131.3678	5347.57593	5739.08667	6125.75381	3852.77195	7311.27384	6116.15516	5653.88338	6196.17951	6075.45587	6230.46733	4305.85382	4846.92589	4984.69972	4921.21132	6143.42299	4960.67368	5782.85972	5944.52904	5944.37748	5029.57334	5016.80018	5762.61823	6395.64714	5604.36314	5976.31922	6264.17488	5029.49888	5826.34903	5311.85194	5977.09425	6711.54162	5784.04226	5653.69397	4887.91945	5478.92382	5409.50624	6265.75465	4083.39085	8328.63359	6367.27261	3392.50453	3273.92769	4013.91162	6057.63256	3985.53741	4131.87036	4087.22581	4273.00185	3660.8938	4514.24223	3885.41235	5281.34769	4161.68479	4072.49989	5041.52556	3936.75074	4458.57111	5129.53693	4260.94378	5405.81174	5055.85823	3905.29173	4076.1817	4225.61877	2938.00176	4282.21971	4321.19358	4243.07085	4283.80818	4266.24931	5991.64453	3483.90217	5484.73866	4126.90939	3758.20253	3512.08476	4546.63051	5524.23155	2968.07509	3697.9796	4041.66765	3893.66537	3726.48143	4360.67484	3673.72054	5037.04706	4160.98836	4098.73104	4363.07015	3737.62818	4148.46239	4937.1368	4080.38133	4475.58833	4566.35069	3751.8414	3764.01156	3897.50163	4099.00222	4253.52401	4239.48744	4152.3615	4536.33995	3873.02096	6081.29506	3737.50216	6830.65593	4338.32117	2606.58687	2512.71041
60	90	8634.48173	9315.8272	13087.86102	16032.90809	16879.34317	14039.53066	16715.76254	12645.71	13392.83314	9803.75808	12368.18298	12538.35963	12330.68081	12614.10923	15458.70122	13662.31089	12018.08008	11543.92656	7590.42472	8007.63158	12163.04629	15931.57815	16190.03824	13308.91968	16324.81233	13385.05965	11548.07953	11785.25668	16083.5806	12773.63735	10770.72363	10610.1372	10761.11965	9625.55638	10686.33919	10720.71153	8592.96341	7926.84383	14218.584	14931.96347	16698.5478	19306.11508	12527.93941	14705.04791	14848.48501	14004.42054	17343.92155	14937.20841	15944.05162	17250.14637	16060.88916	14341.47166	13932.97243	15290.63368	16716.49306	16512.32144	16332.43366	20545.53403	15555.50316	17738.24497	16486.58655	17572.54397	14991.86459	17221.37502	16069.50957	14613.5264	14068.0919	15937.81655	16487.18206	12270.94836	19289.18255	15134.63934	14651.08136	16759.06295	16645.02317	17983.68363	12974.86175	13095.88299	14428.56611	13891.81133	16701.44122	14609.52633	16452.14263	16242.47579	15675.25873	13947.16621	12379.73499	15325.98031	17426.13625	16161.72236	15799.81498	17766.27707	14226.60189	17849.40121	15751.0331	16758.62614	17071.71724	16846.26295	15802.93042	13441.42369	14235.01852	14929.42876	16291.58365	11579.31517	18890.01902	16055.28499	9781.26314	8797.14867	12393.81535	17357.0604	10303.06728	11920.04315	11688.0587	11580.20562	10525.43586	13204.41169	10823.72758	15181.491	12442.24405	11319.05532	12137.31423	11151.62001	13068.40802	12921.63817	12243.58489	15941.06452	14501.83653	10725.07301	12176.37931	12139.25169	9415.69598	12372.38544	12571.12723	12522.02013	11647.49102	12001.01721	17944.78395	12731.43559	16208.15277	11213.10847	10101.59752	9584.96247	12385.07799	16169.91391	9994.39479	10368.43708	11749.27905	10852.68515	10566.90086	12923.34762	11683.749	13812.43483	11868.90596	12586.17895	11145.35848	11317.27007	12372.39379	13787.4375	12219.41059	13980.12055	13039.78106	11478.79512	12047.85955	11728.89015	9883.49349	12764.59331	12243.9978	11948.20084	12561.79166	11239.1413	16309.95504	10693.43261	16175.33532	12003.19115	7729.54309	7471.21062
90	120	13998.93312	17101.5355	21881.46296	27404.98056	27668.27791	23745.8169	28968.21095	21011.94918	21871.97876	17201.00546	20867.85192	21969.60158	19821.13686	20173.37053	27057.0855	22658.93218	27503.91914	17948.58595	12622.66736	15670.49677	21742.98003	27690.8868	27738.00054	23669.95287	28391.20612	23487.8009	20365.10032	20695.18065	24566.74188	20554.95242	26235.96191	16615.35653	12723.39335	14715.19814	14428.86778	16533.70048	14206.23037	13943.39244	25036.7199	25900.73282	27488.70615	32189.15987	20957.07777	24554.76543	24502.52688	24071.92338	28136.90392	25297.20854	27398.30808	28449.97036	27020.3264	24100.73103	23030.02745	25639.69877	28469.24972	28808.35605	28322.6209	33708.91827	26059.11963	28377.36335	26971.31952	29952.29447	25988.24321	29022.72876	26799.41349	23784.28259	23951.94058	26455.83699	28201.58197	17953.33561	32391.77453	26260.23868	25837.22952	27068.96416	29057.05526	29971.39222	22117.66786	23232.97372	24371.98192	24655.41809	28424.512	25051.18535	27400.0386	26360.58493	26668.0643	24195.002	21144.76855	24869.1307	29292.97183	28158.38796	27119.48551	30556.75345	24247.15783	29523.04477	26069.92102	28352.31091	27276.87187	28653.53323	26760.76199	23637.83507	24060.8476	25586.51831	30000.04867	18988.12082	32607.50378	25581.23345	15825.14905	15334.91037	20151.15828	29322.85823	19278.73809	20655.90413	19772.96297	19467.1756	17355.81695	22294.20001	19220.30074	24724.66587	20142.88799	19761.02624	21063.46707	18804.04511	21359.07369	23720.08638	20600.75333	25434.59316	24312.22106	17295.2168	19717.21414	20356.35059	16598.48247	21068.62174	20806.52534	20854.43858	19309.28712	20575.57299	29102.6019	19158.49636	25877.29429	19933.6489	16883.97448	15583.76304	20769.14503	27536.47386	17438.7352	18750.02301	20278.27546	19408.81934	17783.76529	22029.99727	19745.14461	23235.80637	19941.30841	21402.69304	20391.93689	18210.05112	20399.484	25381.32138	21170.5896	24328.7155	22884.25123	18539.37275	19655.29538	19468.63723	15125.31574	21902.4152	21619.5113	20788.51977	21077.59019	18992.08515	29279.0101	19281.64778	28111.84907	19953.51375	13038.05614	12629.65571
120	150	17819.13266	20549.90036	28621.93919	36093.79487	35534.14129	30394.15099	38059.12531	27686.63547	29369.08294	22481.29488	27076.14047	26404.22325	26663.75972	24870.12452	32564.01786	28694.09689	33027.04063	23580.51426	16515.61004	19556.3565	27625.39268	36070.51839	35528.50919	31996.72764	37535.11114	30121.89459	24873.71768	25974.87352	33455.18975	26841.43106	26757.08073	22280.81731	17833.25423	18349.46886	20627.80508	21052.29644	16804.51657	16776.2671	33000.12019	33793.48788	35985.06519	41273.97577	25653.05471	31510.90768	32683.6998	31180.6807	34602.15273	32405.98631	33573.89958	35319.08482	33443.03955	31887.00236	30376.1462	33371.37979	36665.06908	37055.7636	36148.59108	44219.59933	33683.53564	38868.22177	35055.07019	37989.96096	32366.73614	37781.13747	34872.28169	30716.39038	30762.59544	34744.78714	35891.04592	22993.56463	38905.90724	32793.88063	34479.74107	35280.96722	36345.05465	38152.28518	27212.66215	30029.66009	32082.3896	31344.45214	36476.84475	32106.13736	34494.62519	33975.1489	33597.55817	31410.12662	28001.14409	33558.66558	36318.69248	36112.4542	33858.03501	39249.8411	30106.90429	38727.95878	33833.8951	36306.51781	34835.30956	37115.63388	34047.35659	30607.84131	29752.13363	33005.35036	35955.6645	24048.6879	41352.50447	31636.57973	21449.63252	20543.02561	26725.9033	37469.46075	23704.09785	26165.63026	26042.90304	26058.78751	22377.05744	29093.27431	23440.59713	32363.47861	25691.34626	26404.40002	27436.52733	24373.09264	28266.52563	30682.70793	27195.50846	34961.19222	31569.62123	22965.25522	25776.45234	26558.45556	20017.94306	27570.77513	26668.92187	26756.42606	25470.61564	27286.94424	35759.14512	24723.15571	31079.03638	25742.75882	23098.41241	20379.71619	28711.99548	35911.00069	22445.06168	23261.57773	26473.28891	25240.05256	23303.72736	28581.52121	24611.10237	30093.9117	24867.64119	28588.83033	25507.93149	23839.46637	27010.11843	33405.58646	27772.96702	31125.38681	28437.40476	24510.0886	26142.61993	25393.34558	20828.46325	28259.9184	27346.45843	27002.23259	27659.95664	24486.76181	35138.90767	25605.03984	36418.7583	24951.1343	16866.97414	16357.66987
150	180	18381.16568	23998.50035	30176.16478	38036.31127	37621.06059	32296.24607	40159.35768	29952.15064	30871.68246	24031.14394	27824.20757	28616.2602	26177.77409	26612.42856	34799.41715	30724.08414	31394.67578	24212.78942	17738.48365	22330.17858	29250.88252	37443.81901	37917.95121	32667.88761	39825.95214	32955.01504	26842.32226	24509.04212	37060.6812	28967.92691	26246.97689	23836.82045	16149.08589	16543.6115	19867.59748	20118.97858	18902.35715	16315.22338	33121.47076	35395.79446	37835.40974	42249.80141	26049.41762	34048.04799	34613.55209	32977.70989	36387.05033	33673.95087	35013.70002	37679.03228	35526.4144	34140.1108	30497.83467	36383.66211	37368.96659	38827.50193	38165.99789	44703.19778	35338.88188	40269.54775	36167.02959	39728.52207	33600.02348	39617.14787	36326.10764	32976.00483	32463.90911	36280.06297	36896.17453	24408.291	40709.30007	33084.36893	37180.01687	37874.81815	38610.09427	38423.05477	25967.8883	31532.56339	34338.87859	33068.06201	35496.35453	34627.92923	36067.42092	35017.64646	36172.48609	33209.12349	26699.40491	35015.83084	39237.00543	38418.76384	36349.86135	41054.6207	32455.21436	40534.75279	35944.65148	38563.36375	34693.74002	38990.06644	35851.97623	32261.06055	31132.45859	35189.63816	38326.95521	23538.17729	42932.63385	33700.40139	21814.68779	21780.89733	28005.78114	38122.86618	24838.467	28285.66911	27574.07684	27669.26384	23647.70421	30931.53453	25609.04583	34281.73228	27484.74581	28153.0927	28017.96792	26617.62965	28399.00122	32168.06246	29587.3172	34586.22139	33383.0695	24415.13405	26833.32459	27384.02781	21743.23683	29353.17881	28887.71859	28729.21101	27599.00793	28275.99884	38402.90779	27140.47857	33330.01366	26795.12668	24014.42043	21929.41095	28958.96694	36381.02379	24794.94967	25607.91948	28790.26597	26874.71627	22072.74845	30708.00304	26014.89524	31797.43408	27225.08675	30390.59535	26109.03787	25764.31011	29169.69872	33745.92316	28814.09224	32467.89935	31158.39991	24400.29911	28178.84554	26762.10265	19139.7457	29867.15727	29180.57357	28444.37576	29073.02865	26502.01498	37804.36909	25549.0996	37677.49514	27732.791	17684.74775	17625.70086
180	240	18347.93813	21514.9716	30780.90821	38390.04027	39338.26112	32782.47613	40348.36856	31046.87839	31541.47413	23052.5537	28195.67003	28991.91567	26653.65018	26178.5125	37369.12347	30511.62731	31220.63828	22915.75979	17723.99868	20789.26124	29391.18448	37705.95483	37884.06256	33301.72174	41079.9612	33253.06446	26437.20869	26097.12107	37575.0774	29090.86397	30496.03841	22088.86875	12774.96991	18150.15181	19439.44835	20873.85889	18083.54423	18057.88803	34176.54139	35026.37889	38103.4683	42442.06051	25105.34081	34167.9008	34990.87765	33098.82802	35925.04921	34012.06062	35719.77248	37063.74795	36605.48984	33564.3177	31657.68888	35024.3779	38383.70291	37863.12823	38666.64496	43943.65503	35874.05924	39245.70629	36916.37351	40476.57855	34444.00285	39016.66054	36047.42475	33311.67908	32689.0479	37093.92896	36683.33446	24676.23501	40567.92349	33355.05989	36632.09342	36058.10983	38248.2281	38174.74619	27123.68428	32438.15101	34068.91878	33498.89162	35343.17098	34157.19577	36665.53536	35517.70268	36239.48017	33165.27885	27920.0938	35346.50096	39326.14826	38123.14527	35844.26993	40728.25902	32331.99024	41054.83247	35501.09929	38081.3093	35930.44753	39189.74617	35723.5445	32254.87212	31504.05494	34927.79928	38383.96224	24391.39693	43031.55833	33977.18512	23038.14007	22326.4501	28571.57943	39547.37581	25882.49984	29187.02336	27851.82543	27983.65507	23817.80502	30885.70615	26151.85998	34436.57469	28937.60814	27882.20314	29297.71817	26610.00431	29566.90973	31851.87679	29362.25048	35151.5121	34186.14134	25528.70238	28157.0457	27888.54269	22022.59337	28832.10718	29282.32698	29431.99143	27805.38408	29027.4554	39483.08466	28234.0993	34504.74295	27393.85487	24727.5047	22664.38353	30158.28901	36799.75674	25286.16585	26680.08732	29192.40798	27479.19731	23171.69251	30871.02553	26563.46497	32351.23856	28064.59281	30832.36666	26710.58846	26078.74988	29621.10395	34831.00309	29670.49616	32271.17872	31553.21908	25678.55686	28284.67024	27353.36825	21086.7676	31088.71579	29627.46198	29390.71282	29803.86325	27129.7676	37731.95177	27040.10179	37460.13824	27808.6982	18299.16354	18055.44382
240	300	16817.42685	21756.07098	30053.43937	37061.41666	37888.8858	31386.40122	40452.43989	30493.3478	29876.85326	23614.82704	27232.28998	27128.59022	25527.32724	24172.97219	36332.5759	29208.43011	29220.88516	20786.04223	16641.29419	20801.27976	29040.92261	36395.57397	37304.83662	32942.43925	40070.7374	33273.33797	25575.70227	25951.55219	35450.48847	28107.48342	30035.10775	20890.15383	12303.01051	16111.82545	18704.69781	20597.54941	17444.61531	15767.63834	34718.56696	33735.78194	35844.56916	39077.41153	24102.25023	32901.48972	32945.46051	32482.27503	32961.68052	32074.0041	34335.12794	35019.91365	34678.08887	32953.23608	30160.53642	34786.34538	36169.21003	36573.20433	36470.28898	40361.66297	33873.79618	38539.77136	35042.06012	37428.31827	31538.4034	37248.51685	34741.33665	32158.24056	31437.23857	35201.26445	34508.5289	24211.37249	38366.53609	32579.64081	34094.86868	34999.37225	35832.97048	35537.81736	26504.96611	31567.68447	32706.80048	32558.32918	34432.45637	32374.19052	35811.64609	33235.43989	34442.29683	31861.87272	28146.39372	32615.82578	36727.64505	35741.04097	34113.97901	37551.97348	30548.41521	37995.88439	33651.67018	35848.29482	35061.54908	36860.423	34064.39336	31129.50438	30377.16203	33281.72989	37207.8962	23474.05997	37607.49095	32133.95174	22990.28913	21532.58667	27030.6783	36930.72826	24243.51963	28429.51476	26721.42903	27879.80122	22276.70182	29301.30411	25248.66427	33121.99932	27289.01313	27775.60817	28532.87174	26191.7419	28736.85105	30862.31379	28292.7884	32884.52486	32281.81442	24617.90246	26756.66688	27291.20127	20697.8144	27999.77665	28727.25877	28576.4009	26848.0831	28032.50597	38479.13412	26708.08344	33088.40022	27158.51103	22562.88895	21229.58451	28360.09831	34757.12097	25868.43867	26362.21645	27726.37307	27304.89147	23363.6293	29270.24001	27058.89128	30722.05054	26678.21276	29729.98068	26691.98517	25105.38185	28526.75509	32759.30162	28156.54435	30512.35354	29765.61146	24220.16747	27480.58608	26262.17418	21012.45242	29408.24534	28601.91014	28267.36246	28379.42031	26241.61765	36345.76421	26611.23365	33319.07176	27662.34804	17970.5324	17329.05256
300	360	16183.37426	20354.77834	28543.34195	34656.54207	36102.11521	30943.87583	39321.62051	30751.13527	28786.96222	22161.07667	25426.82154	25640.90811	26093.04667	22955.16667	34754.93046	28479.94376	29875.82422	19597.53337	15825.96471	21008.83106	27115.81495	34353.7899	34664.9966	30569.06361	37425.48376	32708.61387	24559.33639	25063.83005	33189.67355	27154.99391	29143.07292	19361.38258	13807.70861	15757.37639	17606.44929	19138.19678	16870.8419	16423.67452	31673.21481	32667.61418	34019.41473	36428.47683	24136.92143	31137.06607	31280.76468	30376.97924	31649.86175	30426.53188	31686.51797	32696.17914	33430.51953	31171.35735	28774.78448	31586.02076	34553.46122	34840.75173	34697.6329	37803.85196	31982.65144	35529.83077	33264.79011	35447.88645	30492.88605	35317.69402	32512.03253	29478.93025	30281.31171	32995.05582	34669.52871	23399.14678	35272.94189	31558.63755	32468.11185	33160.18158	33695.19969	32741.99106	24759.59516	30255.69994	30787.04054	30776.57052	32248.4698	30637.02474	33630.43624	31636.91049	32955.62191	30420.45429	26393.51508	32349.35471	34958.81145	34078.10293	32357.55256	34398.40187	29172.17424	35078.69105	31572.86278	33755.57708	33909.15226	34874.24792	31872.18378	29615.37413	29070.92297	31190.16637	34325.98698	23045.73997	35809.14473	30819.15246	22375.05989	21484.36283	26274.17386	34215.84807	24255.28753	27306.65221	25803.19168	26645.40079	21470.49416	28267.58591	24409.46744	30925.69639	27055.19313	26897.71623	27713.23777	24581.45808	28093.22632	30104.07502	27451.17163	30737.63495	30825.03797	22882.13571	26050.93958	26130.38324	20800.18777	27075.47395	27260.63589	26566.39564	26252.03575	26952.79341	37944.06081	26312.0929	30332.55447	26543.9712	22363.43739	21052.01514	27053.90558	31961.59651	24078.72441	25382.45159	26638.95994	25945.74914	22614.2476	27801.98822	25402.5449	29389.19765	25971.02041	28968.08075	25277.47471	25008.95777	28118.41209	32055.3501	27467.28432	28362.16344	28789.17762	23898.94888	26425.83952	25108.28014	20404.46133	28339.10929	27640.57745	27172.35206	27591.77403	24879.10457	33622.06185	26192.06808	31501.98777	26989.92177	17861.96264	17540.12426
360	480	15018.79906	20244.66835	26533.62193	31359.49304	33364.87954	28860.86279	35655.33147	28574.46106	25686.88111	19602.29719	24415.33262	24755.25695	24105.24143	21044.94481	31755.59024	26916.03488	28018.5582	16453.89292	14621.84899	19458.2596	26029.84784	30837.18271	33140.928	28641.12018	35136.94695	31437.56158	23106.18494	24667.65596	31972.80883	25573.44677	26524.59212	17128.91322	11505.51499	15775.56928	16629.65877	18503.63792	16122.50267	16039.69377	28740.73596	29057.85399	30256.99537	31835.05124	22136.49868	28687.88194	28512.69438	27775.43019	27804.00495	26962.039	29484.29059	28926.49167	30688.10139	28888.39157	27029.07411	29322.7298	30908.07261	31017.52157	31235.38352	32380.58967	28745.88954	32182.40691	29898.96803	31461.81751	28723.26977	31894.78076	29693.27203	27134.07854	27814.82058	29503.3877	29532.60626	21065.54931	31494.20091	28827.47237	30867.82388	30076.48252	30146.02361	29299.57276	23053.21793	27910.71889	27828.22221	28755.32982	28342.76633	27632.18592	31022.692	28314.61109	30495.26236	27291.49753	24497.53018	28562.52577	31168.04959	31025.10778	28978.04513	30582.61872	26221.04378	32729.00311	28650.54295	30248.54392	30310.91489	31380.99407	28840.87491	26052.27257	26803.29888	27875.75031	30947.82338	21724.26234	33062.35797	28497.89128	20591.6883	19972.98074	24086.31859	30034.05512	23658.15819	25160.29148	24350.37322	25301.76012	20311.35615	25566.39032	23518.49479	27475.53996	24889.98212	25361.62263	25835.15395	23505.18456	25894.54758	27759.75648	25638.23336	27155.55132	28319.34089	21444.97319	24295.33568	23697.93605	20303.85318	25156.32324	25405.29812	25067.24373	24841.21491	25069.70948	33591.43908	24121.52748	27738.14783	25046.82208	21627.82808	19752.59296	24916.92385	28827.74568	23698.88024	23770.82731	24760.65072	25118.39536	20501.57082	25775.39694	24520.98098	26580.59552	24267.82739	26542.59929	23378.78961	23141.56466	25146.19143	29650.47082	25804.26458	25820.7264	26479.72923	22280.11527	24294.31937	23103.95937	19832.29525	26475.11112	25374.17246	24566.80865	26069.0619	23246.74668	31792.96968	24912.32812	29844.36318	25270.43725	17364.87079	16999.15624
