index	name	volume-mm3
4	Left-Lateral-Ventricle	3562.0
5	Left-Inf-Lat-Vent	382.0
7	Left-Cerebellum-White-Matter	16821.0
8	Left-Cerebellum-Cortex	58794.0
10	Left-Thalamus	7580.0
11	Left-Caudate	3403.0
12	Left-Putamen	4876.0
13	Left-Pallidum	2001.0
14	3rd-Ventricle	647.0
15	4th-Ventricle	1727.0
16	Brain-Stem	21910.0
17	Left-Hippocampus	4843.0
18	Left-Amygdala	1513.0
24	CSF	939.0
26	Left-Accumbens-area	542.0
28	Left-VentralDC	4588.0
30	Left-vessel	5.0
31	Left-choroid-plexus	595.0
43	Right-Lateral-Ventricle	4195.0
44	Right-Inf-Lat-Vent	372.0
46	Right-Cerebellum-White-Matter	16125.0
47	Right-Cerebellum-Cortex	58633.0
49	Right-Thalamus	7181.0
50	Right-Caudate	3255.0
51	Right-Putamen	5060.0
52	Right-Pallidum	1966.0
53	Right-Hippocampus	4740.0
54	Right-Amygdala	1659.0
58	Right-Accumbens-area	606.0
60	Right-VentralDC	4407.0
62	Right-vessel	6.0
63	Right-choroid-plexus	393.0
85	Optic-Chiasm	106.0
251	CC_Posterior	927.0
252	CC_Mid_Posterior	521.0
253	CC_Central	965.0
254	CC_Mid_Anterior	763.0
255	CC_Anterior	1129.0
1001	ctx-lh-bankssts	2745.0
1002	ctx-lh-caudalanteriorcingulate	1818.0
1003	ctx-lh-caudalmiddlefrontal	5901.0
1005	ctx-lh-cuneus	2997.0
1006	ctx-lh-entorhinal	1763.0
1007	ctx-lh-fusiform	9245.0
1008	ctx-lh-inferiorparietal	11855.0
1009	ctx-lh-inferiortemporal	9545.0
1010	ctx-lh-isthmuscingulate	2184.0
1011	ctx-lh-lateraloccipital	9943.0
1012	ctx-lh-lateralorbitofrontal	6458.0
1013	ctx-lh-lingual	5812.0
1014	ctx-lh-medialorbitofrontal	4576.0
1015	ctx-lh-middletemporal	11679.0
1016	ctx-lh-parahippocampal	2491.0
1017	ctx-lh-paracentral	3537.0
1018	ctx-lh-parsopercularis	4955.0
1019	ctx-lh-parsorbitalis	2270.0
1020	ctx-lh-parstriangularis	4255.0
1021	ctx-lh-pericalcarine	2114.0
1022	ctx-lh-postcentral	7834.0
1023	ctx-lh-posteriorcingulate	2879.0
