frame_start	frame_end	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter
0	30	9.03994	22.33036	15.0119	12.77479	7.93068	21.51003	6.95494	7.46839	0.91916	12.44667	14.62174	7.1286	0.77872	4.60119	17.22953	1.283	0.30075	13.84275	11.1523	13.23684	20.17636	15.26583	6.42355	23.97454	1.80954	1.87628	7.54982	8.51682	4.04895	3.42392	1.45353	8.83317	0.58984	35.18948	1.39206	8.94397	14.24148	46.11601	21.79155	16.9566	9.06293	7.04212	8.38843	20.44949	3.51762	10.82437	9.55705	10.15698	26.26184	5.23169	15.24929	16.51477	31.85885	8.72756	7.66759	8.26766	15.92097	8.65423	7.92829	32.2107	8.51154	5.88903	19.27825	9.6203	9.18798	7.95194	8.05485	10.26733	2.78831	20.32058	15.65852	5.08357	7.6393	13.04787	16.70983	7.09795	19.89672	8.88176	11.01146	8.53441	16.80767	7.42374	34.43896	3.13114	9.33969	13.5055	1.7044	7.87797	11.59054	8.46094	11.15452	4.4268	7.99294	12.74618	11.72114	14.48757	23.82934	17.07485	15.9778	3.01493	12.69247	5.16606	17.4526	15.13445	9.05219	5.34842	17.19709	8.60075	13.11517	5.18147	5.23958	24.12293	3.76777	6.55724	13.63447	7.29687	22.7698	3.77802	21.21536	33.31671	22.09524	12.13471	5.87568	7.26237	22.07227	3.9388	5.35586	25.46454	14.30072	4.89193	24.18803	6.68276	9.199	8.56238	11.05512	5.89923	2.29341	24.779	14.72868	4.90554	7.06424	18.43899	14.39577	4.25526	10.20664	13.14068	17.97031	8.87443	16.46405	7.08919	48.84373	3.7026	10.61019	15.38237	1.32656	8.44414	10.64584	9.69059	7.90892	5.21088	7.16188	6.42506	17.33447	13.39834	12.74835	14.91713	19.91178	4.67871	15.03221	4.11203	22.22808	15.30185	22.11518	7.4647	11.51061	9.88234
30	60	1133.09904	1701.41799	1968.61188	2340.17301	2588.86215	2011.93749	2966.5921	2445.86103	1956.98363	1822.84046	2323.91398	2185.00058	2304.45316	2609.60827	3203.27291	2734.91993	2646.61599	2015.28527	1458.4212	1263.60711	1917.93114	2452.69682	2604.63049	2092.44542	2765.10401	2321.02728	1901.68787	2451.34091	3080.73987	2542.31403	2488.88906	2234.23117	2635.21323	1250.41951	1385.14812	1019.40877	1389.63724	2784.23922	2773.04058	2920.55404	2237.25599	2838.65009	2630.02205	2275.78057	2366.26412	2197.20456	2406.4617	2360.24941	2434.99492	2244.51466	2864.96315	2146.56341	2400.76282	2446.17078	2827.60375	1718.83234	2531.16638	2574.02461	2452.24894	2947.58018	2482.69426	2596.01632	3271.66861	2689.13567	2604.50923	2181.70874	2490.20845	2794.46991	2071.98703	1650.32286	4116.8113	3654.76346	2545.51385	3518.94286	2789.79886	2807.51216	2460.59402	2297.26398	2501.04722	2012.59374	2709.44662	2469.38019	2618.95362	2670.69416	3017.06078	2310.03248	2100.21172	2582.34852	2931.76284	1719.51577	2920.09931	2660.58749	2618.0285	2928.93856	2634.0696	2661.86712	2990.74129	2817.06511	2627.66846	2373.46888	2737.8511	2818.12711	2040.70626	2270.36815	4559.16115	3390.78801	2075.89727	1372.78614	1755.10185	2601.42744	1969.33986	1654.6889	1703.2575	1949.317	1446.7623	1857.70355	2451.98742	1939.27797	2244.33193	1765.08653	2540.53797	2187.1144	2289.78651	2739.09459	2265.22715	1985.92296	2110.46267	1608.29615	2164.1309	1763.56893	2436.86909	2111.36754	2041.88461	1698.30498	1999.47696	2103.56752	2720.17081	1993.34869	2859.8523	2406.4075	1892.59378	1985.54534	2163.87423	2462.49537	1722.92068	1877.78531	1775.97575	1789.47259	1598.28153	1891.37825	2432.83458	2314.91818	2588.71412	2139.52481	1881.05151	1698.5526	2548.86862	2616.05474	2123.86591	2137.31633	2296.02469	1693.8778	1894.99453	1863.6208	2283.34085	2383.1995	2058.73095	1956.65312	2355.32983	2212.6116	3000.35876	1888.72585	3091.44586	2132.63034	1353.69065	1330.33901
60	90	6675.66487	8613.94735	11263.06054	13801.03186	13778.23003	11813.44973	14752.49359	12372.13805	11759.07603	8988.99615	10841.6805	11049.56202	10728.32269	15658.34113	12332.3152	11039.81981	8223.92663	11956.954	7167.33272	7637.42183	11340.59983	14289.0703	13241.84049	10622.5562	13875.34749	11986.95995	10973.08388	10563.77456	13683.33257	11000.69633	12854.60908	11405.2043	8824.20011	5526.23251	7672.92845	5966.44394	4927.48774	9779.1451	12870.69096	13162.00355	13207.6148	16356.064	11522.56009	12190.25499	12564.86827	11792.74049	12242.59869	13880.14257	12239.24688	14636.32065	13041.98614	11639.85796	12038.10935	12468.96395	14515.19744	9288.17655	13037.99657	17434.3248	12612.15566	14603.73559	12994.15034	14158.93803	15185.33773	13692.43549	13086.78933	12559.9118	12530.25369	13488.10803	9231.99458	8580.21079	17599.03284	14642.72317	13601.41318	13527.67281	13170.69873	16089.86755	10504.48573	12095.0114	13136.41791	11726.96037	13966.80291	14400.69247	12714.50857	14190.11813	14429.93133	11884.55972	11259.7037	12942.75975	14028.59124	9823.37309	14276.18361	15923.43375	13982.98688	13512.35712	13339.75733	13360.21774	16681.46096	14453.97837	13720.11498	12514.38032	12963.02231	13916.48695	10873.89044	9747.53346	17592.69247	14472.02622	9501.64007	7183.60363	9634.00249	14458.63019	10963.8149	9569.78235	8882.68269	10827.42032	7452.6704	11101.74135	11900.16128	13080.44602	11138.82841	9295.48996	11302.58344	10773.28465	12344.68234	13790.12313	12089.34586	12037.82794	11077.19535	8341.31841	10923.38448	9962.44804	10456.69565	10989.06281	10015.51713	9262.33122	10266.92572	10202.24741	14210.84481	10572.58312	13211.3062	11198.09684	9620.09348	7532.99982	10078.65753	14125.17298	9751.23567	10220.28449	9634.87223	10549.45443	7700.33247	10917.61524	12555.96474	12731.67802	12290.19519	10023.33136	10861.17343	9921.35324	10891.89376	14482.31174	11232.94068	12155.67554	12467.42364	7600.90005	10333.1851	9226.86968	10547.61953	11762.06102	10914.41711	10048.16903	10998.65096	10614.54669	14677.14395	10777.4394	14545.32487	10545.41302	6643.09136	6943.29969
90	120	12260.57082	17635.09931	20500.22246	25071.86091	24785.25702	22506.48752	26889.56382	22688.84029	21948.20208	16468.01831	18827.87743	22322.02664	19916.98134	23092.77488	23225.77182	19989.24493	19715.76546	22547.63581	13865.31002	17234.4455	20092.37138	26018.88905	24917.67519	21698.4266	26445.75301	22440.67511	19757.25465	20308.5106	22137.02652	19237.66872	21887.68691	21578.42997	11364.70891	9478.89185	13531.10792	12445.27943	9999.34499	14980.70787	26037.41278	22243.64192	24587.97942	31361.94263	19677.03758	23355.52486	23927.30869	21893.78539	21181.81258	26697.11905	22330.96115	25875.14366	24360.93217	21983.47871	21467.25908	23963.61745	26304.69035	17638.9383	23654.14929	31122.8091	23580.50502	26454.82408	23808.70719	25860.35143	27367.82022	25488.10969	24281.20652	23989.58547	22536.65901	25451.37289	19103.06306	16803.17419	30242.68783	25888.37732	24350.47997	24390.09276	26107.44481	30025.89141	18165.10921	22784.5146	25399.32399	20542.0267	23250.25907	27481.39927	22205.37992	26290.54496	26800.06003	21709.17831	19781.04733	24320.44944	24248.31925	18331.13786	26202.13193	31038.07917	25569.94024	24539.07419	24858.89839	25295.94311	27862.02758	26462.2241	25019.84719	23799.90327	23889.6662	25513.71259	18646.29404	16496.55153	31117.09679	24901.69456	18910.77056	11873.05522	18153.2004	28112.16119	19010.20224	18389.36033	17496.04393	19702.7454	12605.76024	21341.73951	22375.76701	23261.79039	21038.62818	18077.67749	22051.29967	19808.5729	22213.14922	26690.80328	21810.35384	22775.12066	21080.77511	14610.62726	19946.82723	18340.71866	18686.03565	20618.2813	18709.42284	17388.4065	19699.14007	19344.59274	29498.75143	22457.16169	23683.78344	20279.63966	17815.20361	14074.80089	18838.87595	27203.67621	19809.83446	19032.73708	18135.41043	18914.82693	13552.77745	20804.2199	22654.54456	23437.67953	22782.47774	19116.42473	19602.85242	18534.63712	19989.31415	28740.27749	20384.03881	23471.98193	23055.48391	13480.60441	18867.17178	17523.27886	18251.49504	21733.90664	20009.78211	18598.97581	21024.91659	19831.00881	27637.97784	18328.52201	26882.80595	19845.18653	12440.47232	13051.70179
120	150	18012.8297	25692.92389	30687.78763	37867.86394	38091.81208	33056.22716	41143.99889	35313.61493	31700.98485	24006.12096	28166.7784	31186.31343	30153.02612	34100.38224	36517.87734	28765.34708	27443.23641	31425.00663	19947.78746	23054.62575	29524.69863	37707.23684	37917.09433	32408.43859	39432.61342	32898.86716	28827.08324	28553.47635	35199.47211	29926.67787	28785.61445	29545.06599	14179.0895	13939.70242	18092.14948	16059.01702	15251.65645	21944.58869	36254.03953	33857.20178	36219.13436	46138.52362	27717.52733	34706.83669	35616.78703	32549.77691	29942.5431	39548.36928	33149.75742	38656.27743	35019.0757	32142.91637	30460.68022	34949.69147	38574.81111	25325.49654	35308.08366	46247.50961	34370.15862	39221.63807	35498.73777	38141.46046	40253.42317	38252.42566	36112.86437	34353.14156	33693.3512	37910.01111	28243.65156	23178.1219	42988.91623	37842.99445	37212.33776	35618.93693	37806.92983	42928.32361	27481.64672	33486.70784	36383.10381	30790.09412	33434.16044	40583.06163	32521.88545	38049.30501	38283.25103	33108.91682	30198.93138	35248.13666	36796.92284	26750.65346	39078.60941	46197.79931	36878.24582	36608.64198	36952.86529	36695.50115	40363.1446	39106.05584	36702.33847	35058.98997	35203.01119	37497.5423	27359.2736	25688.02014	46375.09984	36629.72272	27364.09159	18778.02977	26549.99998	40706.38679	26505.48574	27251.57735	26407.37553	30409.62596	18421.45368	31422.96334	34463.29586	34873.57961	31361.98838	26652.42771	30718.77109	30289.81727	33302.15039	38346.93758	31693.76137	32168.34064	30235.62177	22662.64752	29952.44808	26883.88477	28053.31564	30586.3633	27809.65452	25638.01516	28963.55249	28745.16965	43002.42605	28365.5486	32027.2833	30474.01263	26890.00247	21740.13656	27967.77971	38491.53557	32603.00843	27486.49898	26353.56502	28178.55066	20292.73557	31135.49301	32948.34229	35323.89062	33044.9072	28931.87291	29234.72486	27445.92519	30056.6463	40613.51207	32320.69641	33924.85699	32965.85036	21411.9053	28708.24949	25799.8233	26654.40597	32408.82242	29711.87979	27591.27532	31075.32374	28969.26577	39962.51482	28698.75658	39159.23966	29003.60112	18309.77101	18848.53317
150	180	20918.16961	29799.66093	34816.44537	43223.28978	43989.74811	39755.50163	47541.14301	40463.7216	37562.79423	26857.83916	32154.26874	36488.58129	33590.78289	39830.9988	39385.88581	31724.77445	32466.90311	37953.7514	22770.28962	28418.32334	34739.84912	44761.03496	43097.91273	37296.63181	46837.8751	37421.30704	33668.04675	31114.95344	39514.11252	31976.38643	31773.33926	34833.67566	13990.1563	15340.50855	20335.70907	19544.84853	18654.61567	25409.44384	42658.10239	36700.32184	41821.28049	52040.21093	31614.18226	40454.40527	40351.48	37836.28353	34209.23812	45370.90884	36763.24361	44037.51404	39978.38761	37354.33727	34590.14444	40013.69389	43927.06575	27465.9356	39880.38667	54745.95852	39857.81486	42874.00015	40955.93001	43220.39402	45493.23624	43896.58693	40900.09786	39774.13113	38723.9	42474.94814	30997.17821	27450.12995	48480.68251	40847.20494	40028.82855	40266.03104	44141.23293	50159.85098	28514.83345	39093.42125	43283.09162	36317.21613	39582.9253	47428.21629	36332.795	43652.57803	43384.95807	38499.86232	33419.72868	41494.07583	41725.18479	30319.63457	44715.80333	51414.92718	42963.09071	42535.09342	42410.6184	43232.24791	48242.79304	45416.38709	41738.15157	40729.87837	40358.5519	43026.60505	32582.73677	28471.85964	51568.25061	41615.35118	32779.83717	21629.66038	30556.99516	46601.63223	34119.95649	32850.57893	29537.26898	35842.49077	21143.99315	36738.94088	38716.73571	39343.06902	35628.81055	31670.23765	37129.48936	34126.54392	39269.4889	45787.7491	38482.02302	38397.34511	34767.17161	24616.61644	34557.69135	30826.10605	31705.82603	35758.92923	31681.90803	29714.18265	34056.32824	34209.84154	47649.57964	37814.81581	37757.70143	34345.60266	28793.63038	24409.42535	32473.31113	46657.82392	32290.33172	32641.44578	30466.40615	33242.54573	24907.69658	36242.54852	37802.10899	40491.10095	37095.92329	34318.32148	33210.84983	32871.7116	34816.24595	46249.96025	36032.58076	39193.02827	38825.36765	24714.82303	32810.51762	30610.87943	31425.62224	38243.2281	34005.56783	32443.76713	35638.92368	32886.20068	48373.61276	34288.36351	44645.93553	32905.62886	21056.2656	21651.02136
180	240	20893.50136	30303.92727	36626.71858	45192.29941	46234.82366	40989.98635	49578.12239	43559.19472	37483.98383	26886.93424	32625.52041	36605.84769	35676.36276	38377.23184	40219.13848	33173.67904	36942.99694	36609.40421	22867.07879	27505.48142	35304.47922	45956.48684	45903.65924	39573.98265	49138.18577	41101.99763	34819.90878	33986.13487	40565.06671	33391.24386	33292.00508	35590.56648	13780.47784	15825.44497	20130.16772	19420.41276	18651.53693	24435.87995	43715.03521	39334.15791	43519.1105	54029.76021	32024.20704	41546.33889	42788.58118	39511.12287	36957.71634	46891.45979	38008.20121	45744.58168	41637.16126	39143.19069	36198.03439	41346.60237	45100.86378	29678.73751	41996.12813	54736.03938	41316.88786	45403.80765	42369.04922	45487.76346	48090.84713	45552.75024	42546.12638	41550.31016	39979.76424	44086.77559	32677.83222	28857.96642	49685.18022	42657.67674	44592.17305	40683.30301	44815.20914	51839.73487	30228.03148	40721.54047	44649.26245	37636.34058	41600.35842	48713.10028	36811.16351	44676.2297	45912.03979	40452.15456	34520.46166	42470.31118	42398.74654	30559.03918	45156.21286	53707.12217	44194.19081	43782.74524	43650.13781	44564.88332	47711.10322	46475.62847	43083.34487	42018.52107	42134.6743	44779.425	35138.6634	29353.89718	52557.21778	43220.408	34427.92588	22436.50159	32464.9038	47875.59971	34557.92598	33695.77184	31628.61356	37383.91085	22113.63726	38053.10902	40848.23707	41402.45126	38088.47114	32851.87296	37027.62172	35880.96089	40160.19301	47031.37797	38619.27875	38494.44421	36568.91686	25507.52515	36155.41203	31638.98316	33768.01468	37029.20916	33527.01057	31344.45189	35383.05013	34833.90104	49417.0394	37117.69998	39915.27495	36448.15383	31135.98014	25453.39975	33677.60391	47987.56048	36909.60315	34018.37795	32690.64044	34425.35146	25330.55977	36996.87664	39428.19908	42046.78222	39684.63296	35526.98058	34815.06934	33853.72142	35665.69098	47515.43437	37555.71677	40565.64461	39817.53124	24791.37844	33726.98676	31887.65854	32004.49266	39285.51481	35061.14836	33523.62105	37126.35813	34772.799	52816.196	35735.64516	44160.32156	34737.28704	22289.1848	22406.58065
240	300	19196.74997	27671.4155	36649.9274	44345.80335	46839.13113	41058.43762	50061.42657	41777.25607	38187.01936	26466.37351	32650.55397	36530.46465	37152.31393	37516.76841	43554.91134	32903.21238	34827.84901	34732.40618	21426.97283	29240.61996	35580.45308	45288.87822	46698.05205	39431.34186	48912.41289	41244.62546	34401.65749	33369.90596	38467.29703	34073.08898	32203.07715	32557.86742	13831.50742	16300.44036	18611.36424	18228.63253	17875.22359	24623.39756	43028.62888	37964.98523	42338.55693	51323.13555	29883.93177	41665.57923	41739.3849	39655.27905	34602.71999	45269.89728	37553.34232	44698.87252	40586.77821	39081.22762	35417.41953	40395.11591	43529.61929	28668.52863	40720.85985	52202.76902	40406.50137	44752.82788	40561.35624	44070.78261	46630.3109	44885.64508	41733.37667	40827.41179	39649.38358	44113.42979	32167.16344	29097.04449	48528.53209	42105.26435	43593.25068	40197.80641	43794.68529	49799.81012	29465.57274	40703.86978	43841.82208	38447.02211	39797.72451	47441.94457	36970.10824	43555.05323	44278.70486	40240.50795	34241.41876	40415.03303	42154.3559	30890.95001	44287.99154	51488.20448	42216.03272	43499.16653	43324.13731	43222.41192	46231.09392	45355.29589	42189.12002	40562.75009	41568.93128	43962.77333	34385.41649	30588.18668	49167.49621	42527.50855	34622.17585	22253.18128	32191.82507	45424.91718	34733.70003	33792.61174	31465.38466	37630.8148	21435.90968	37330.69168	39933.38489	39924.25009	36947.21485	33165.90979	36246.29614	35917.52246	38912.07471	45049.1076	37978.56563	37196.6914	35994.30685	26449.57884	34928.5974	31793.4915	33057.03209	36760.86616	33110.46313	31129.15707	35367.0873	35102.40794	48043.96869	38722.37426	39114.5478	36216.42762	31048.06347	25556.52463	32863.96667	45598.10817	36983.63755	33703.81755	32152.69036	35275.93158	24892.28379	36671.64102	38717.9361	40930.16745	38343.42639	35568.02418	34551.55206	33219.72859	35139.9017	46050.8228	36400.88612	39025.00154	38732.63548	25409.31785	33948.33968	31447.46412	31130.07009	38546.29479	34822.48324	33041.76288	36980.93863	34337.39159	49816.97954	37993.67306	41906.94645	34966.17381	22363.68532	22867.77487
300	360	18314.28981	27917.11876	34688.34254	42203.95786	45002.99401	38714.35701	49211.94352	41886.36002	36091.0232	25973.83307	32148.25232	34731.4162	35766.0256	35909.58159	39953.49223	32918.42323	40167.42052	31381.27152	19895.23714	29270.58703	34631.61187	43408.81285	44850.03147	38302.36794	46784.60858	40674.09371	33903.56693	32145.65074	39397.79283	32884.92776	32118.10469	31258.5491	13228.1493	16585.88755	17453.80438	18314.67195	18141.82814	23935.23257	40560.26188	37022.82086	40478.13159	47199.16733	29172.43845	39332.75719	39171.7962	38054.72648	34300.18563	42205.21447	36031.30078	41573.16346	39266.45662	37757.02619	33914.75479	38118.87112	41444.89604	28990.56682	38725.14553	46464.59737	38133.39081	42088.87443	38263.91654	41258.70458	44999.53502	42100.64898	39152.76312	38207.19994	37723.9613	40638.37968	32291.66779	28864.33175	45372.09954	40174.48915	41458.14889	38437.82545	41494.24537	45495.54239	28927.98306	38982.41546	41563.60103	37594.05795	36682.7628	44080.52201	35301.03679	40208.16623	42427.92698	38821.99806	33396.68258	38980.24788	39427.02008	30320.07503	42311.61756	46741.57326	39684.46448	40615.86742	40164.56896	40391.89593	46496.4661	43246.73854	39834.68321	38043.10448	40020.02047	41467.70195	33597.66586	31198.10121	44885.99186	40116.03637	33320.46722	22539.62681	30873.71328	42867.32992	33326.52088	32338.28463	30489.02961	35977.95043	21730.24986	35068.29902	37164.94792	37802.52985	35941.13911	32512.32478	34244.14111	33881.793	37687.34119	43509.62914	36597.63606	34356.99269	34716.69462	25250.83955	33707.77005	30752.28858	32393.09605	35306.1213	32364.41362	30273.5877	34170.04381	32643.05199	47711.61586	36336.42907	37405.99154	35412.03578	30051.99575	25603.42081	32051.01676	42679.16466	34717.04249	33096.20779	31341.75354	34211.62129	24938.12699	34522.06614	36707.15472	38040.93224	37139.1306	34226.08899	33933.21226	31905.02711	33471.69348	45574.97452	34988.70839	36293.96254	36407.4184	24676.90708	31837.91189	29757.2469	30630.44441	37076.13217	33160.1115	31405.6536	35687.5211	32832.36931	47759.06318	38160.47772	40050.03043	33793.77497	22231.51561	22394.98437
360	480	15893.41685	26518.30759	32795.90342	38559.69101	42461.42906	35630.35531	45919.92637	40048.68069	34013.74073	22595.81435	30642.74077	32998.35562	33403.54597	32041.52236	38239.15228	31610.42464	33084.41067	26601.14367	17299.32513	27316.54132	32566.3868	39232.15391	42144.65768	35249.31438	44123.40433	38937.55889	32648.49179	31103.1026	37397.51411	31209.07822	35457.33828	26868.53365	13602.45528	16754.28245	17244.74102	17211.2473	16731.92942	22617.94387	37159.77593	34249.80705	36570.41923	41776.14562	27460.84648	36469.09627	35528.54883	34857.47745	31588.92525	36947.13947	33923.27518	37216.83579	36481.23699	35155.14247	31888.56167	34036.38421	37639.36088	27493.39576	35317.09391	41790.06401	34587.70615	39177.94412	34251.33955	36934.50389	40127.29471	38222.89459	35573.57013	34122.73884	35107.93225	36388.8615	29812.65719	28210.53088	39117.88402	36924.61422	38283.14159	34868.88474	37585.10559	40679.46536	27550.35268	36351.96442	37232.23588	34370.03922	34493.99763	39045.57991	33612.03037	36153.76625	38863.56323	36134.80408	31445.91695	34023.79968	36866.30085	28502.60572	37988.81552	40608.83787	35537.67239	37663.99227	36734.21557	36442.4792	40791.29029	38953.22546	35931.81933	34169.6006	36300.22118	37007.34173	31343.64752	28868.41471	39867.95501	37735.15483	31308.98525	22173.88626	29077.10175	37994.8051	31983.22065	30151.35475	28328.39787	33657.8784	21395.05591	31935.80339	34850.326	33554.60588	33189.6313	30559.99418	33313.72419	30814.97201	33942.07408	39093.34546	33047.48466	31423.38059	31656.29868	24879.21691	30788.55398	28240.82187	30257.08177	32076.10673	29830.96766	28359.77996	31586.12097	30380.41032	41972.48585	34378.05995	33750.84634	33440.79	28374.37586	23419.85714	29745.4524	38254.91029	33974.39215	31124.50442	29043.14512	31775.68603	24174.76916	31936.48096	33918.22588	34462.63936	33799.25256	32663.75608	32052.67225	29158.57036	30941.31092	40155.64758	32199.28885	32098.53179	32971.39116	23028.35865	29664.44664	28197.58181	28423.58924	33788.92765	30883.00629	29603.86809	33120.24926	29949.34244	42596.75261	32858.30675	35343.54934	32142.97584	21546.15966	21655.21984
